time,n_delay_added,rs_exec_time
00:00:00,0,
00:10:00,0,0.03416705131530762
00:20:00,0,0.03615427017211914
00:30:00,0,0.04156684875488281
00:40:00,0,0.04847598075866699
00:50:00,0,0.051104068756103516
01:00:00,0,0.05080389976501465
01:10:00,0,0.04650115966796875
01:20:00,0,0.05596184730529785
01:30:00,0,0.057091712951660156
01:40:00,0,0.05518794059753418
01:50:00,0,0.10739707946777344
02:00:00,0,0.06599307060241699
02:10:00,0,0.06858682632446289
02:20:00,0,0.0676259994506836
02:30:00,0,0.0699150562286377
02:40:00,0,0.07342791557312012
02:50:00,0,0.07878899574279785
03:00:00,0,0.15311312675476074
03:10:00,0,0.0834050178527832
03:20:00,0,0.07849621772766113
03:30:00,0,0.07894778251647949
03:40:00,0,0.08583712577819824
03:50:00,0,0.09233403205871582
04:00:00,0,0.15314984321594238
04:10:00,1,0.09105801582336426
04:20:00,0,0.17246794700622559
04:30:00,0,0.09470510482788086
04:40:00,0,0.10124897956848145
04:50:00,0,0.16788673400878906
05:00:00,0,0.10027813911437988
05:10:00,0,0.10601496696472168
05:20:00,0,0.10681986808776855
05:30:00,0,0.12389802932739258
05:40:00,0,0.1780858039855957
05:50:00,0,0.11833977699279785
06:00:00,0,0.11583280563354492
06:10:00,0,0.11623406410217285
06:20:00,0,0.19670510292053223
06:30:00,0,0.12621474266052246
06:40:00,0,0.1263880729675293
06:50:00,0,0.12752318382263184
07:00:00,0,0.20780682563781738
07:10:00,0,0.13099431991577148
07:20:00,1,0.13726282119750977
07:30:00,0,0.3448512554168701
07:40:00,0,0.13878393173217773
07:50:00,0,0.14110016822814941
08:00:00,0,0.14220118522644043
08:10:00,0,0.23563909530639648
08:20:00,0,0.14859390258789062
08:30:00,0,0.1462709903717041
08:40:00,0,0.2329390048980713
08:50:00,0,0.1533513069152832
09:00:00,0,0.1506328582763672
09:10:00,0,0.23865890502929688
09:20:00,0,0.16043591499328613
09:30:00,1,0.16248798370361328
09:40:00,0,0.40544700622558594
09:50:00,0,0.18233919143676758
10:00:00,0,0.17285680770874023
10:10:00,0,0.27339696884155273
10:20:00,0,0.17594480514526367
10:30:00,0,0.1837158203125
10:40:00,0,0.18059873580932617
10:50:00,0,0.176774263381958
11:00:00,0,0.26178812980651855
11:10:00,0,0.2039947509765625
11:20:00,0,0.18988418579101562
11:30:00,0,0.27439212799072266
11:40:00,0,0.21042823791503906
11:50:00,0,0.19369816780090332
12:00:00,0,0.2818131446838379
12:10:00,0,0.1982860565185547
12:20:00,0,0.2854456901550293
12:30:00,0,0.21191906929016113
12:40:00,0,0.20174121856689453
12:50:00,0,0.30530405044555664
13:00:00,0,0.20496821403503418
13:10:00,0,0.29522085189819336
13:20:00,0,0.218275785446167
13:30:00,0,0.3242490291595459
13:40:00,0,0.2211470603942871
13:50:00,0,0.21776103973388672
14:00:00,0,0.3267183303833008
14:10:00,0,0.21942973136901855
14:20:00,0,0.31746888160705566
14:30:00,0,0.22385406494140625
14:40:00,0,0.33447694778442383
14:50:00,0,0.23208236694335938
15:00:00,0,0.3378181457519531
15:10:00,0,0.24999499320983887
15:20:00,0,0.3381969928741455
15:30:00,0,0.2545030117034912
15:40:00,0,0.24954509735107422
15:50:00,0,0.353790283203125
16:00:00,0,0.24510788917541504
16:10:00,0,0.3365821838378906
16:20:00,0,0.24943804740905762
16:30:00,0,0.34851813316345215
16:40:00,0,0.2532520294189453
16:50:00,0,0.4079568386077881
17:00:00,0,0.2653779983520508
17:10:00,0,0.26523780822753906
17:20:00,0,0.3424820899963379
17:30:00,0,0.28516387939453125
17:40:00,0,0.388765811920166
17:50:00,0,0.2770402431488037
18:00:00,0,0.37126922607421875
18:10:00,0,0.27733802795410156
18:20:00,0,0.40076422691345215
18:30:00,0,0.2899439334869385
18:40:00,0,0.385653018951416
18:50:00,0,0.2830629348754883
19:00:00,0,0.39734578132629395
19:10:00,1,0.3867058753967285
19:20:00,0,0.6841340065002441
19:30:00,0,0.2985959053039551
19:40:00,0,0.4549391269683838
19:50:00,0,0.30820393562316895
20:00:00,0,0.4172549247741699
20:10:00,0,0.4171772003173828
20:20:00,0,0.3272690773010254
20:30:00,0,0.42262887954711914
20:40:00,0,0.310230016708374
20:50:00,0,0.42588019371032715
21:00:00,0,0.4170238971710205
21:10:00,0,0.32197999954223633
21:20:00,0,0.42468690872192383
21:30:00,0,0.41283702850341797
21:40:00,0,0.3112950325012207
21:50:00,0,0.4389922618865967
22:00:00,0,0.31537294387817383
22:10:00,0,0.4253370761871338
22:20:00,0,0.4405372142791748
22:30:00,0,0.3160710334777832
22:40:00,0,0.4314289093017578
22:50:00,0,0.4024169445037842
23:00:00,0,0.31567907333374023
23:10:00,0,0.4442930221557617
23:20:00,0,0.3235321044921875
23:30:00,0,0.43375492095947266
23:40:00,0,0.426926851272583
