time,rs_exec_time
00:00:00,
00:02:00,0.2903430461883545
00:04:00,0.24871826171875
00:06:00,0.32991743087768555
00:08:00,0.2513556480407715
00:10:00,0.33553600311279297
00:12:00,0.2559652328491211
00:14:00,0.32661914825439453
00:16:00,0.32472801208496094
00:18:00,0.258037805557251
00:20:00,0.35890936851501465
00:22:00,0.261214017868042
00:24:00,0.3295881748199463
00:26:00,0.32323122024536133
00:28:00,0.26071834564208984
00:30:00,0.345792293548584
00:32:00,0.5886819362640381
00:34:00,0.3458843231201172
00:36:00,0.2616293430328369
00:38:00,0.3600025177001953
00:40:00,0.2665445804595947
00:42:00,0.34344005584716797
00:44:00,0.2617466449737549
00:46:00,0.3326296806335449
00:48:00,0.3217315673828125
00:50:00,0.25972843170166016
00:52:00,0.3386991024017334
00:54:00,0.2620842456817627
00:56:00,0.3358955383300781
00:58:00,0.3268566131591797
01:00:00,0.26137495040893555
01:02:00,0.3397226333618164
01:04:00,0.25901293754577637
01:06:00,0.33889317512512207
01:08:00,0.32627296447753906
01:10:00,0.2663400173187256
01:12:00,0.34586167335510254
01:14:00,0.26281046867370605
01:16:00,0.34134960174560547
01:18:00,0.3381340503692627
01:20:00,0.2647526264190674
01:22:00,0.6090235710144043
01:24:00,0.6852555274963379
01:26:00,0.26644301414489746
01:28:00,0.37041449546813965
01:30:00,0.26599621772766113
01:32:00,0.3432910442352295
01:34:00,0.3449819087982178
01:36:00,0.26668858528137207
01:38:00,0.3488504886627197
01:40:00,0.2626473903656006
01:42:00,0.34697699546813965
01:44:00,0.2615344524383545
01:46:00,0.33324098587036133
01:48:00,0.32701611518859863
01:50:00,0.2637052536010742
01:52:00,0.34960246086120605
01:54:00,0.26398134231567383
01:56:00,0.2618248462677002
01:58:00,0.3295414447784424
02:00:00,0.266110897064209
02:02:00,0.3487582206726074
02:04:00,0.34160828590393066
02:06:00,0.26517605781555176
02:08:00,0.3545544147491455
02:10:00,0.2669103145599365
02:12:00,0.37201952934265137
02:14:00,0.3356137275695801
02:16:00,0.2676689624786377
02:18:00,0.35056543350219727
02:20:00,0.26506567001342773
02:22:00,0.3513524532318115
02:24:00,0.34084033966064453
02:26:00,0.2683529853820801
02:28:00,0.35009145736694336
02:30:00,0.2681467533111572
02:32:00,0.35944366455078125
02:34:00,0.336993932723999
02:36:00,0.6109330654144287
02:38:00,0.2693321704864502
02:40:00,0.37598681449890137
02:42:00,0.3388404846191406
02:44:00,0.2706298828125
02:46:00,0.3524494171142578
02:48:00,0.26755809783935547
02:50:00,0.34950780868530273
02:52:00,0.33638739585876465
02:54:00,0.27730607986450195
02:56:00,0.35747575759887695
02:58:00,0.2691311836242676
03:00:00,0.3494906425476074
03:02:00,0.3404366970062256
03:04:00,0.2711367607116699
03:06:00,0.3592686653137207
03:08:00,0.2748847007751465
03:10:00,0.3454926013946533
03:12:00,0.33722376823425293
03:14:00,0.26714229583740234
03:16:00,0.35474658012390137
03:18:00,0.2725963592529297
03:20:00,0.34905481338500977
03:22:00,0.3355591297149658
03:24:00,0.26902031898498535
03:26:00,0.3526036739349365
03:28:00,0.35632872581481934
03:30:00,0.2690558433532715
03:32:00,0.3585517406463623
03:34:00,0.27203369140625
03:36:00,0.6756422519683838
03:38:00,0.2717723846435547
03:40:00,0.37755441665649414
03:42:00,0.27245044708251953
03:44:00,0.665682315826416
03:46:00,0.268887996673584
03:48:00,0.37430858612060547
03:50:00,0.27257704734802246
03:52:00,0.3436148166656494
03:54:00,0.33089613914489746
03:56:00,0.27069687843322754
03:58:00,0.35230302810668945
04:00:00,0.2715306282043457
04:02:00,0.35493016242980957
04:04:00,0.5922174453735352
04:06:00,0.35087060928344727
04:08:00,0.34122657775878906
04:10:00,0.2806882858276367
04:12:00,0.3575453758239746
04:14:00,0.26762843132019043
04:16:00,0.3467743396759033
04:18:00,0.33223843574523926
04:20:00,0.27591371536254883
04:22:00,0.35651183128356934
04:24:00,0.2650315761566162
04:26:00,0.35018205642700195
04:28:00,0.3420703411102295
04:30:00,0.27054810523986816
04:32:00,0.3623816967010498
04:34:00,0.27174925804138184
04:36:00,0.34551072120666504
04:38:00,0.3368227481842041
04:40:00,0.2708902359008789
04:42:00,0.34986162185668945
04:44:00,0.3370499610900879
04:46:00,0.2728283405303955
04:48:00,0.35673952102661133
04:50:00,0.27275967597961426
04:52:00,0.348588228225708
04:54:00,0.3552372455596924
04:56:00,0.2800459861755371
04:58:00,0.3661966323852539
05:00:00,0.2703838348388672
05:02:00,0.27131152153015137
05:04:00,0.6067121028900146
05:06:00,0.7068662643432617
05:08:00,0.2756032943725586
05:10:00,0.38403964042663574
05:12:00,0.2797811031341553
05:14:00,0.35934019088745117
05:16:00,0.3413870334625244
05:18:00,0.2751946449279785
05:20:00,0.357957124710083
05:22:00,0.34378910064697266
05:24:00,0.27531957626342773
05:26:00,0.3575708866119385
05:28:00,0.27158164978027344
05:30:00,0.3518075942993164
05:32:00,0.34266114234924316
05:34:00,0.27480340003967285
05:36:00,0.36102724075317383
05:38:00,0.2717404365539551
05:40:00,0.3494699001312256
05:42:00,0.34052228927612305
05:44:00,0.27358460426330566
05:46:00,0.3693065643310547
05:48:00,0.343794584274292
05:50:00,0.2820606231689453
05:52:00,0.35745835304260254
05:54:00,0.27153897285461426
05:56:00,0.3489096164703369
05:58:00,0.34053659439086914
06:00:00,0.2790260314941406
06:02:00,0.3644850254058838
06:04:00,0.34690332412719727
06:06:00,0.277817964553833
06:08:00,0.3750267028808594
06:10:00,0.28128552436828613
06:12:00,0.354750394821167
06:14:00,0.34671449661254883
06:16:00,0.2757456302642822
06:18:00,0.36066126823425293
06:20:00,0.3535115718841553
06:22:00,0.2764091491699219
06:24:00,0.3664970397949219
06:26:00,0.6207613945007324
06:28:00,0.369823694229126
06:30:00,0.2762484550476074
06:32:00,0.3583998680114746
06:34:00,0.3423030376434326
06:36:00,0.2747623920440674
06:38:00,0.3619241714477539
06:40:00,0.3498835563659668
06:42:00,0.27532052993774414
06:44:00,0.37540268898010254
06:46:00,0.2731659412384033
06:48:00,0.35101938247680664
06:50:00,0.34554243087768555
06:52:00,0.2780275344848633
06:54:00,0.37357068061828613
06:56:00,0.34905362129211426
06:58:00,0.2760200500488281
07:00:00,0.3605077266693115
07:02:00,0.2796337604522705
07:04:00,0.3693358898162842
07:06:00,0.3440697193145752
07:08:00,0.2791635990142822
07:10:00,0.36162590980529785
07:12:00,0.34940052032470703
07:14:00,0.28081464767456055
07:16:00,0.3636605739593506
07:18:00,0.27877116203308105
07:20:00,0.3543705940246582
07:22:00,0.3453524112701416
07:24:00,0.6237952709197998
07:26:00,0.37532567977905273
07:28:00,0.28053855895996094
07:30:00,0.3748624324798584
07:32:00,0.2795252799987793
07:34:00,0.27667999267578125
07:36:00,0.34516286849975586
07:38:00,0.2833058834075928
07:40:00,0.35280942916870117
07:42:00,0.34314632415771484
07:44:00,0.27863168716430664
07:46:00,0.3637418746948242
07:48:00,0.36289262771606445
07:50:00,0.2804994583129883
07:52:00,0.3665962219238281
07:54:00,0.27829408645629883
07:56:00,0.36573243141174316
07:58:00,0.3517730236053467
08:00:00,0.27910614013671875
08:02:00,0.3647892475128174
08:04:00,0.35550975799560547
08:06:00,0.2801668643951416
08:08:00,0.369931697845459
08:10:00,0.35505247116088867
08:12:00,0.2821965217590332
08:14:00,0.36904025077819824
08:16:00,0.27498316764831543
08:18:00,0.35990142822265625
08:20:00,0.35437774658203125
08:22:00,0.2793264389038086
08:24:00,0.3668844699859619
08:26:00,0.3519272804260254
08:28:00,0.282501220703125
08:30:00,0.36504292488098145
08:32:00,0.3634834289550781
08:34:00,0.2830371856689453
08:36:00,0.36408305168151855
08:38:00,0.27898526191711426
08:40:00,0.3586111068725586
08:42:00,0.3509047031402588
08:44:00,0.2833831310272217
08:46:00,0.35578060150146484
08:48:00,0.3466455936431885
08:50:00,0.2826077938079834
08:52:00,0.3863208293914795
08:54:00,0.3501467704772949
08:56:00,0.6350953578948975
08:58:00,0.27982378005981445
09:00:00,0.38050150871276855
09:02:00,0.35343074798583984
09:04:00,0.28592777252197266
09:06:00,0.3653581142425537
09:08:00,0.35283684730529785
09:10:00,0.28304290771484375
09:12:00,0.36478495597839355
09:14:00,0.3533186912536621
09:16:00,0.286144495010376
09:18:00,0.36861562728881836
09:20:00,0.6290366649627686
09:22:00,0.3737781047821045
09:24:00,0.6392099857330322
09:26:00,0.382465124130249
09:28:00,0.28742337226867676
09:30:00,0.3715941905975342
09:32:00,0.3683278560638428
09:34:00,0.28546881675720215
09:36:00,0.3741176128387451
09:38:00,0.3541417121887207
09:40:00,0.29045915603637695
09:42:00,0.37623143196105957
09:44:00,0.2828185558319092
09:46:00,0.6979527473449707
09:48:00,0.28432488441467285
09:50:00,0.38516664505004883
09:52:00,0.35958218574523926
09:54:00,0.28612494468688965
09:56:00,0.3680403232574463
09:58:00,0.3514525890350342
10:00:00,0.2865302562713623
10:02:00,0.36891627311706543
10:04:00,0.3543860912322998
10:06:00,0.2863802909851074
10:08:00,0.37411928176879883
10:10:00,0.356489896774292
10:12:00,0.2915616035461426
10:14:00,0.40384459495544434
10:16:00,0.281785249710083
10:18:00,0.3708224296569824
10:20:00,0.3617429733276367
10:22:00,0.2816195487976074
10:24:00,0.7160489559173584
10:26:00,0.2852189540863037
10:28:00,0.39539265632629395
10:30:00,0.3684966564178467
10:32:00,0.2865145206451416
10:34:00,0.37272167205810547
10:36:00,0.36220431327819824
10:38:00,0.28545045852661133
10:40:00,0.3724215030670166
10:42:00,0.3566913604736328
10:44:00,0.2861652374267578
10:46:00,0.7159779071807861
10:48:00,0.279987096786499
10:50:00,0.39818239212036133
10:52:00,0.28617310523986816
10:54:00,0.358492374420166
10:56:00,0.35121607780456543
10:58:00,0.28423142433166504
11:00:00,0.36310458183288574
11:02:00,0.35403895378112793
11:04:00,0.28980016708374023
11:06:00,0.374004602432251
11:08:00,0.3544750213623047
11:10:00,0.2874717712402344
11:12:00,0.3657958507537842
11:14:00,0.38071465492248535
11:16:00,0.2919032573699951
11:18:00,0.3699483871459961
11:20:00,0.3580343723297119
11:22:00,0.28992533683776855
11:24:00,0.38858914375305176
11:26:00,0.3658885955810547
11:28:00,0.28980135917663574
11:30:00,0.37421464920043945
11:32:00,0.36077237129211426
11:34:00,0.647594690322876
11:36:00,0.3879103660583496
11:38:00,0.2879149913787842
11:40:00,0.3778860569000244
11:42:00,0.2842276096343994
11:44:00,0.3627960681915283
11:46:00,0.3501272201538086
11:48:00,0.2826857566833496
11:50:00,0.3668639659881592
11:52:00,0.3561728000640869
11:54:00,0.2886629104614258
11:56:00,0.37662315368652344
11:58:00,0.3604283332824707
12:00:00,0.2872304916381836
12:02:00,0.37139391899108887
12:04:00,0.3628544807434082
12:06:00,0.2913703918457031
12:08:00,0.38077759742736816
12:10:00,0.35748791694641113
12:12:00,0.28577089309692383
12:14:00,0.3812532424926758
12:16:00,0.36330723762512207
12:18:00,0.28846144676208496
