,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,390,0
1,0,0,1050,0
2,2,0,810,2
3,0,0,150,0
4,0,0,930,0
5,2,0,690,2
6,0,0,210,0
7,0,0,810,0
8,2,0,570,2
9,0,0,750,0
10,2,1,600,3
11,0,0,990,0
12,0,0,750,0
13,2,0,630,2
14,0,0,1230,0
15,0,0,1050,0
16,2,0,630,2
17,0,0,1110,0
18,0,0,810,0
19,2,0,510,2
20,0,0,990,0
21,0,0,690,0
22,2,0,510,2
23,0,0,1050,0
24,0,0,810,0
25,2,0,570,2
26,0,1,1080,1
27,0,0,750,0
28,2,0,510,2
29,0,0,930,0
30,0,0,690,0
31,2,0,390,2
32,0,0,810,0
33,0,0,570,0
34,2,0,390,2
35,0,0,870,0
36,0,0,570,0
37,2,0,450,2
38,0,1,900,1
39,0,1,720,1
40,2,0,330,2
41,0,0,810,0
42,0,0,510,0
43,2,0,330,2
44,0,0,750,0
45,0,0,450,0
46,0,0,510,0
47,0,0,990,0
48,2,1,360,3
49,0,0,450,0
50,0,0,930,0
51,0,0,210,0
52,0,0,1050,0
53,2,0,690,2
54,0,0,390,0
55,0,0,1050,0
56,2,1,780,3
57,0,0,270,0
58,0,0,1110,0
59,2,1,780,3
60,0,0,390,0
61,0,0,990,0
62,2,0,690,2
63,0,0,270,0
64,0,0,1110,0
65,2,0,690,2
66,0,0,210,0
67,0,0,870,0
68,2,0,630,2
69,0,0,210,0
70,0,0,810,0
71,2,0,570,2
72,0,0,150,0
73,0,0,870,0
74,2,0,630,2
75,0,0,210,0
76,0,0,930,0
77,2,0,690,2
78,0,0,330,0
79,0,0,930,0
80,2,0,690,2
81,0,0,330,0
82,0,0,990,0
83,2,0,750,2
84,0,0,210,0
85,0,0,930,0
86,2,0,690,2
87,0,0,270,0
88,0,0,810,0
89,2,0,630,2
90,0,0,330,0
91,0,0,930,0
92,2,0,630,2
93,0,0,390,0
94,0,0,1050,0
95,2,0,810,2
96,0,0,330,0
97,0,0,1050,0
98,2,0,810,2
99,0,0,450,0
100,0,0,990,0
101,2,0,810,2
102,0,0,570,0
103,0,1,1140,1
104,2,0,870,2
105,0,0,750,0
106,0,0,1230,0
107,2,0,1170,2
108,0,1,540,1
109,0,0,1290,0
110,2,0,1110,2
111,0,0,510,0
112,0,0,1170,0
113,2,1,960,3
114,0,0,510,0
115,0,0,1230,0
116,2,0,990,2
117,0,0,630,0
118,0,0,1290,0
119,2,0,1050,2
120,0,0,870,0
121,0,0,1290,0
122,2,0,1170,2
123,0,0,870,0
124,0,0,1530,0
125,2,0,1350,2
126,0,0,870,0
127,0,0,1470,0
128,2,0,1290,2
129,0,0,930,0
130,0,0,1590,0
131,2,0,1290,2
132,0,0,870,0
133,0,0,1650,0
134,2,0,1290,2
135,0,0,870,0
136,0,1,1560,1
137,2,0,1290,2
138,0,0,870,0
139,0,1,1560,1
140,2,0,1230,2
141,0,0,990,0
142,0,0,1530,0
143,2,0,1410,2
144,0,0,1110,0
145,0,0,1650,0
146,2,0,1470,2
147,0,0,1050,0
148,0,0,1830,0
149,2,0,1470,2
150,0,0,1050,0
151,0,0,1710,0
152,2,0,1410,2
153,0,0,870,0
154,0,0,1650,0
155,2,0,1410,2
156,0,0,810,0
157,0,0,1530,0
158,2,1,1320,3
159,0,0,810,0
160,0,1,1500,1
161,2,0,1230,2
162,0,0,870,0
163,0,0,1530,0
164,2,1,1320,3
165,0,0,750,0
166,0,0,1470,0
167,2,0,1110,2
168,0,0,690,0
169,0,0,1410,0
170,2,0,1170,2
171,0,1,600,1
172,0,0,1230,0
173,2,0,930,2
174,0,0,690,0
175,0,0,1170,0
176,2,1,1020,3
177,0,0,810,0
178,0,0,1470,0
179,2,0,1290,2
180,0,0,870,0
181,0,0,1410,0
182,2,0,1230,2
183,0,0,810,0
184,0,0,1530,0
185,2,0,1230,2
186,0,0,750,0
187,0,0,1350,0
188,2,0,1110,2
189,0,0,810,0
190,0,0,1350,0
191,2,0,1230,2
192,0,0,750,0
193,0,0,1350,0
194,2,0,1110,2
195,0,0,810,0
196,0,0,1470,0
197,2,1,1260,3
198,0,0,810,0
199,0,0,1410,0
200,2,0,1170,2
201,0,0,750,0
202,0,0,1410,0
203,2,0,1290,2
204,0,0,750,0
205,0,0,1350,0
206,2,0,1110,2
207,0,0,570,0
208,0,0,1470,0
209,2,0,1110,2
210,0,1,720,1
211,0,0,1350,0
212,2,0,1170,2
213,0,0,750,0
214,0,0,1350,0
215,2,0,1170,2
216,0,0,750,0
217,0,0,1410,0
218,2,0,1170,2
219,0,0,630,0
220,0,0,1350,0
221,2,1,1020,3
222,0,0,450,0
223,0,0,1230,0
224,2,0,990,2
225,0,0,390,0
226,0,0,1110,0
227,2,0,810,2
228,0,0,390,0
229,0,1,1080,1
230,2,0,870,2
231,0,0,510,0
232,0,0,1050,0
233,2,1,840,3
234,0,0,390,0
235,0,0,1110,0
236,2,1,900,3
237,0,0,330,0
238,0,0,990,0
239,2,0,750,2
240,0,0,270,0
241,0,0,990,0
242,2,0,750,2
243,0,0,330,0
244,0,0,870,0
245,2,0,750,2
246,0,0,510,0
247,0,0,1050,0
248,2,0,870,2
249,0,0,1170,0
