simulation.reschedule_cycle,conflicts,makespan,avg_queue_size,avg_reschedule_exec_time,avg_n_delay,avg_n_scheduler_delay,avg_n_uncertainty_delay
60.0,0.0,76245.0,0.0,0.3659041513156493,0.01250868658790827,0.010076441973592773,0.002432244614315497
120.0,0.0,76425.0,0.0003477051460361613,0.37448457506041677,0.011995827538247565,0.01008344923504868,0.0019123783031988872
