,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1800,0
1,0,0,1110,0
2,0,0,1950,0
3,2,1,1800,3
4,0,1,1950,1
5,0,0,1350,0
6,0,0,1590,0
7,0,0,2490,0
8,0,2,1620,2
9,0,2,1590,2
10,0,1,1440,1
11,0,0,1290,0
12,0,2,2370,2
13,0,0,930,0
14,0,0,1350,0
15,0,0,1980,0
16,0,0,1410,0
17,0,0,1230,0
18,0,1,1980,1
19,0,0,1290,0
20,1,0,1710,1
21,2,0,1170,2
22,0,1,1830,1
23,0,0,1020,0
24,0,0,1740,0
25,0,1,1680,1
26,0,1,1500,1
27,0,0,1500,0
28,0,0,1800,0
29,0,0,1650,0
30,0,3,1560,3
31,0,0,1980,0
32,0,3,1770,3
33,0,0,1140,0
34,0,1,1800,1
35,0,0,2250,0
36,0,2,1860,2
37,0,0,1470,0
38,0,1,1230,1
39,0,2,2160,2
40,0,1,1170,1
41,0,1,2430,1
42,0,0,1890,0
43,0,0,990,0
44,0,0,1380,0
45,0,1,1980,1
46,0,0,1290,0
47,0,0,1680,0
48,0,0,1470,0
49,0,0,1920,0
50,0,1,1500,1
51,0,0,1860,0
52,0,0,1860,0
53,1,0,1560,1
54,0,0,1440,0
55,0,0,1200,0
56,0,0,2100,0
57,0,0,1080,0
58,0,0,1620,0
59,0,1,1980,1
60,1,2,1590,3
61,0,0,960,0
62,0,0,1440,0
63,0,2,1980,2
64,0,0,1200,0
65,1,0,1050,1
66,1,0,1650,1
67,0,0,1050,0
68,0,0,1560,0
69,0,0,1410,0
70,0,0,1410,0
71,0,2,1290,2
72,0,0,1950,0
73,0,0,1620,0
74,0,1,1800,1
75,0,0,1980,0
76,0,0,1560,0
77,0,0,2490,0
78,0,0,2010,0
79,0,0,1470,0
80,1,0,1830,1
81,0,1,1890,1
82,0,0,1200,0
83,0,0,1620,0
84,0,2,1260,2
85,1,1,1110,2
86,0,1,2640,1
87,0,0,1800,0
88,1,1,2670,2
89,0,0,1710,0
90,0,0,1980,0
91,0,0,1140,0
92,0,0,1770,0
93,0,0,2610,0
94,0,0,1110,0
95,0,0,1920,0
96,0,1,1740,1
97,0,1,1200,1
98,1,1,1860,2
99,0,2,1860,2
100,0,2,1020,2
101,0,0,1440,0
102,0,1,2010,1
103,0,0,1290,0
104,0,0,2670,0
105,0,1,2160,1
106,2,1,1920,3
107,0,3,1170,3
108,0,0,1440,0
109,0,1,2010,1
110,0,1,1620,1
111,0,1,1680,1
112,0,0,1500,0
113,0,3,2040,3
114,1,2,2370,3
115,0,0,1710,0
116,1,0,1470,1
117,0,0,2160,0
118,0,2,1410,2
119,0,0,1770,0
120,0,0,2190,0
121,2,0,1410,2
122,0,2,1710,2
123,0,0,1170,0
124,0,0,1560,0
125,0,1,1080,1
