time,rs_exec_time
00:00:00,
00:02:30,0.2996335029602051
00:05:00,0.2609677314758301
00:07:30,0.6041176319122314
00:10:00,0.34668707847595215
00:12:30,0.3392794132232666
00:15:00,0.2737109661102295
00:17:30,0.36101627349853516
00:20:00,0.27617645263671875
00:22:30,0.3590812683105469
00:25:00,0.33859777450561523
00:27:30,0.27097654342651367
00:30:00,0.35918307304382324
00:32:30,0.2725954055786133
00:35:00,0.3626437187194824
00:37:30,0.2647223472595215
00:40:00,0.41095829010009766
00:42:30,0.45326757431030273
00:45:00,0.34052014350891113
00:47:30,0.3567531108856201
00:50:00,0.268308162689209
00:52:30,0.3503725528717041
00:55:00,0.3389430046081543
00:57:30,0.274691104888916
01:00:00,0.3650193214416504
01:02:30,0.2704122066497803
01:05:00,0.35515761375427246
01:07:30,0.3559579849243164
01:10:00,0.2770848274230957
01:12:30,0.361682653427124
01:15:00,0.2735283374786377
01:17:30,0.3626434803009033
01:20:00,0.34981369972229004
01:22:30,0.275928258895874
01:25:00,0.3652975559234619
01:27:30,0.27977871894836426
01:30:00,0.3575465679168701
01:32:30,0.34435582160949707
01:35:00,0.2751610279083252
01:37:30,0.3679635524749756
01:40:00,0.2702462673187256
01:42:30,0.3639533519744873
01:45:00,0.3509535789489746
01:47:30,0.27705836296081543
01:50:00,0.3662140369415283
01:52:30,0.2723391056060791
01:55:00,0.36223888397216797
01:57:30,0.3572268486022949
02:00:00,0.2736670970916748
02:02:30,0.372922420501709
02:05:00,0.27138447761535645
02:07:30,0.3751223087310791
02:10:00,0.3504946231842041
02:12:30,0.2775144577026367
02:15:00,0.3953225612640381
02:17:30,0.27407121658325195
02:20:00,0.369579553604126
02:22:30,0.3547947406768799
02:25:00,0.2739546298980713
02:27:30,0.36470460891723633
02:30:00,0.27924108505249023
02:32:30,0.36008715629577637
02:35:00,0.36959099769592285
02:37:30,0.2804751396179199
02:40:00,0.3719639778137207
02:42:30,0.28284668922424316
02:45:00,0.36104536056518555
02:47:30,0.35512518882751465
02:50:00,0.2774505615234375
02:52:30,0.3673386573791504
02:55:00,0.27367258071899414
02:57:30,0.3585634231567383
03:00:00,0.35309457778930664
03:02:30,0.2756469249725342
03:05:00,0.3782463073730469
03:07:30,0.27607178688049316
03:10:00,0.37018918991088867
03:12:30,0.3612089157104492
03:15:00,0.2821476459503174
03:17:30,0.37877511978149414
03:20:00,0.27768492698669434
03:22:30,0.37885522842407227
03:25:00,0.3509988784790039
03:27:30,0.27939867973327637
03:30:00,0.3648383617401123
03:32:30,0.2769160270690918
03:35:00,0.2741081714630127
03:37:30,0.3510870933532715
