,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,6,2670,6
1,2,12,2190,14
2,0,4,2820,4
3,1,8,2640,9
4,0,12,2100,12
5,0,2,1350,2
6,0,9,2460,9
7,0,7,3270,7
8,2,13,1560,15
9,1,8,3060,9
10,0,13,2550,13
11,0,3,1560,3
12,0,4,1980,4
13,0,5,2850,5
14,0,3,2490,3
15,0,8,3900,8
16,0,5,2100,5
17,0,9,2940,9
18,6,5,1740,11
19,1,9,2760,10
20,2,13,2100,15
21,2,12,2580,14
22,0,15,3690,15
23,0,6,1950,6
24,0,8,2430,8
25,2,12,1590,14
26,1,11,3240,12
27,0,8,3060,8
28,0,7,2850,7
29,0,9,1230,9
30,1,9,2790,10
31,0,8,3660,8
32,2,6,2100,8
33,0,13,2490,13
34,0,10,2370,10
35,1,10,1830,11
36,0,11,1530,11
37,0,9,3450,9
38,0,12,2400,12
39,0,0,3150,0
40,2,3,1440,5
41,2,6,1170,8
42,0,11,2280,11
43,0,6,3360,6
44,0,9,2070,9
45,0,7,2790,7
46,0,9,2280,9
47,0,9,1560,9
48,1,10,2670,11
49,0,10,1500,10
50,0,4,3390,4
51,0,6,2610,6
52,0,5,1770,5
53,0,8,2640,8
54,2,9,2370,11
55,0,6,2910,6
56,2,4,2610,6
57,2,7,1740,9
58,0,8,2340,8
59,1,13,1440,14
60,1,11,1830,12
61,2,11,2790,13
62,2,12,2400,14
63,0,6,1650,6
64,2,8,1230,10
65,2,7,2460,9
66,3,14,2430,17
67,0,6,3210,6
68,3,2,2610,5
69,2,6,1170,8
70,6,6,1950,12
71,7,4,1710,11
72,6,13,2760,19
73,3,10,2550,13
74,0,5,2160,5
75,0,6,1380,6
76,0,13,3090,13
77,2,13,2070,15
78,0,6,3510,6
79,0,9,2070,9
80,1,10,1890,11
81,1,13,3120,14
82,0,17,2820,17
83,0,5,2130,5
84,1,6,2040,7
85,1,4,1740,5
86,0,7,3570,7
87,0,11,3180,11
88,0,8,2850,8
89,1,7,4380,8
90,1,9,1980,10
91,0,7,3420,7
92,0,9,2670,9
93,2,11,1830,13
94,0,5,4140,5
95,2,6,2670,8
96,2,6,2550,8
97,3,7,1320,10
98,1,7,1800,8
99,1,8,2550,9
100,2,12,3750,14
101,0,9,2550,9
102,1,2,3150,3
103,0,8,1890,8
104,0,12,3690,12
105,1,9,1680,10
106,6,12,1470,18
107,0,10,2760,10
108,0,0,2640,0
109,0,6,2460,6
110,1,7,2130,8
111,1,5,2070,6
112,0,13,1650,13
113,1,4,1110,5
114,0,10,2130,10
115,3,7,1920,10
116,2,10,2790,12
117,1,10,2670,11
118,2,12,3690,14
119,0,6,2490,6
120,2,11,2100,13
121,2,8,2430,10
122,1,14,1650,15
123,3,14,3510,17
124,1,12,2010,13
125,0,4,2010,4
126,2,8,1650,10
127,0,9,2640,9
128,0,6,3000,6
129,1,12,1470,13
130,1,12,1740,13
131,0,7,1500,7
132,0,9,1320,9
133,0,9,2490,9
134,0,12,3900,12
135,0,11,2370,11
136,0,7,2520,7
137,0,10,2370,10
138,0,7,4410,7
139,1,6,1800,7
