simulation.reschedule_cycle,conflicts,makespan,avg_queue_size,avg_reschedule_exec_time,avg_n_delay,avg_n_scheduler_delay,avg_n_uncertainty_delay
60.0,0.0,75600.0,0.0,0.050264674201296836,0.002432244614315497,0.0,0.002432244614315497
120.0,0.0,75630.0,0.0,0.05434088952694099,0.0017385257301808068,0.0,0.0017385257301808068
