,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,510,0
1,0,0,1050,0
2,2,0,870,2
3,0,0,450,0
4,0,0,1110,0
5,2,0,870,2
6,0,0,390,0
7,0,0,1110,0
8,2,0,870,2
9,0,0,330,0
10,0,0,1050,0
11,2,0,750,2
12,0,0,330,0
13,0,0,990,0
14,2,0,810,2
15,0,0,330,0
16,0,0,1050,0
17,2,0,750,2
18,0,0,390,0
19,0,0,1050,0
20,2,0,750,2
21,0,0,390,0
22,0,0,1050,0
23,2,0,750,2
24,0,0,510,0
25,0,0,1050,0
26,2,2,870,4
27,0,0,450,0
28,0,1,1200,1
29,2,0,990,2
30,0,0,390,0
31,0,0,1110,0
32,2,0,810,2
33,0,0,390,0
34,0,0,990,0
35,2,0,690,2
36,0,1,480,1
37,0,0,990,0
38,2,1,780,3
39,0,0,390,0
40,0,0,990,0
41,2,0,810,2
42,0,0,450,0
43,0,0,1110,0
44,2,0,810,2
45,0,0,450,0
46,0,0,1170,0
47,2,0,870,2
48,0,0,510,0
49,0,0,1170,0
50,2,0,930,2
51,0,0,510,0
52,0,0,1110,0
53,2,0,930,2
54,0,0,510,0
55,0,0,1170,0
56,2,0,930,2
57,0,0,450,0
58,0,0,1290,0
59,2,0,990,2
60,0,0,450,0
61,0,0,1110,0
62,2,0,930,2
63,0,0,270,0
64,0,0,1050,0
65,2,0,810,2
66,0,0,570,0
67,0,0,1050,0
68,2,0,870,2
69,0,0,1170,0
70,0,2,690,2
71,2,0,1050,2
72,0,1,660,1
73,0,0,1350,0
74,2,0,1110,2
75,0,0,690,0
76,0,0,1230,0
77,2,0,1110,2
78,0,0,630,0
79,0,0,1290,0
80,2,0,1050,2
81,0,0,630,0
82,0,0,1350,0
83,2,0,1110,2
84,0,0,750,0
85,0,0,1410,0
86,2,0,1170,2
87,0,0,690,0
88,0,0,1410,0
89,2,0,1110,2
90,0,0,810,0
91,0,0,1410,0
92,2,0,1170,2
93,0,0,810,0
94,0,0,1470,0
95,2,0,1170,2
96,0,0,630,0
97,0,0,1410,0
98,2,0,1110,2
99,0,0,570,0
100,0,0,1290,0
101,2,0,1050,2
102,0,0,510,0
103,0,0,1230,0
104,2,0,930,2
105,0,0,390,0
106,0,0,1170,0
107,2,0,810,2
108,0,0,390,0
109,0,0,990,0
110,2,0,750,2
111,0,0,210,0
112,0,0,990,0
113,2,1,780,3
114,0,1,780,1
115,2,0,630,2
116,0,0,990,0
117,0,0,810,0
118,2,0,570,2
119,0,0,990,0
120,0,0,690,0
121,2,0,450,2
122,0,0,870,0
123,0,0,690,0
124,2,0,510,2
125,0,0,930,0
126,0,0,630,0
127,2,0,450,2
128,0,0,990,0
129,0,0,810,0
130,2,0,570,2
131,0,0,990,0
132,0,0,750,0
133,2,0,510,2
134,0,0,1110,0
135,0,0,930,0
136,2,0,690,2
137,0,0,1230,0
138,0,0,990,0
139,2,0,750,2
140,0,0,1290,0
141,0,0,1050,0
142,2,0,930,2
143,0,0,1530,0
144,0,0,1230,0
145,2,0,930,2
146,0,0,1410,0
147,0,0,1110,0
148,2,0,990,2
149,0,0,1350,0
150,0,0,1050,0
151,2,0,810,2
152,0,0,1410,0
153,0,0,1230,0
154,2,0,930,2
155,0,0,1470,0
156,0,0,1290,0
157,2,0,1050,2
158,0,0,1590,0
159,0,0,1230,0
160,2,0,990,2
161,0,0,1530,0
162,0,0,1290,0
163,2,0,990,2
164,0,0,1410,0
165,0,0,1170,0
166,2,0,990,2
167,0,0,1470,0
168,0,0,1290,0
169,2,0,990,2
170,0,0,1350,0
171,0,1,1140,1
172,2,0,870,2
173,0,0,1350,0
174,0,0,1290,0
175,2,0,1050,2
176,0,0,1470,0
177,0,0,1290,0
178,2,0,990,2
179,0,1,1560,1
180,0,0,1230,0
181,2,0,990,2
182,0,0,1410,0
183,0,0,1110,0
184,2,0,870,2
185,0,0,1290,0
186,0,0,1050,0
187,2,0,870,2
188,0,0,1350,0
189,0,0,1170,0
190,2,0,810,2
191,0,0,1350,0
192,0,0,1050,0
193,2,0,810,2
194,0,1,1320,1
195,0,0,1170,0
196,2,0,930,2
197,0,0,1530,0
198,0,0,1350,0
199,2,0,1170,2
200,0,0,1590,0
201,0,1,1380,1
202,2,0,1230,2
203,0,0,1770,0
204,0,0,1530,0
205,2,0,1290,2
206,0,1,1800,1
207,0,0,1470,0
208,2,1,1260,3
209,0,0,1770,0
210,0,0,1590,0
211,2,0,1470,2
212,0,0,1890,0
213,0,0,1710,0
214,2,0,1530,2
215,0,0,2070,0
216,0,0,1830,0
217,2,1,1500,3
218,0,0,1950,0
219,0,0,1710,0
220,2,0,1470,2
221,0,0,2010,0
222,0,0,1770,0
223,2,0,1530,2
224,0,0,1950,0
225,0,0,1650,0
226,2,0,1410,2
227,0,0,1950,0
228,0,0,1530,0
229,2,0,1410,2
230,0,0,1830,0
231,0,0,1530,0
232,2,0,1350,2
233,0,0,2010,0
234,0,0,1770,0
235,2,0,1650,2
236,0,0,2130,0
237,0,0,1770,0
238,2,0,1530,2
239,0,0,1950,0
240,0,0,1770,0
241,2,0,1470,2
242,0,0,2010,0
243,0,0,1770,0
244,2,0,1470,2
245,0,0,1950,0
246,0,0,1650,0
247,2,0,1530,2
248,0,0,1950,0
249,0,1,1740,1
250,2,0,1470,2
251,0,0,1890,0
252,0,0,1710,0
253,2,0,1590,2
254,0,0,2070,0
