,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,2,990,2
1,0,0,1860,0
2,2,0,1380,2
3,0,1,1800,1
4,0,0,1800,0
5,2,0,1380,2
6,0,0,1380,0
7,0,0,1320,0
8,1,0,2460,1
9,0,0,1920,0
10,0,0,1260,0
11,0,0,2130,0
12,1,0,1890,1
13,0,0,1770,0
14,2,0,1530,2
15,0,0,1530,0
16,0,0,1590,0
17,0,0,1050,0
18,0,0,2070,0
19,0,1,1740,1
20,0,0,1320,0
21,0,0,1740,0
22,0,0,1200,0
23,0,0,1050,0
24,0,1,1710,1
25,0,1,870,1
26,0,0,1650,0
27,1,0,2070,1
28,0,0,1590,0
29,0,0,1590,0
30,0,0,1380,0
31,2,1,1170,3
32,0,0,1320,0
33,0,0,1890,0
34,1,1,1440,2
35,0,1,1560,1
36,0,0,1320,0
37,0,0,1320,0
38,0,0,1830,0
39,0,0,1740,0
40,0,1,1380,1
41,1,1,1860,2
42,0,2,2310,2
43,0,0,1320,0
44,0,0,2070,0
45,0,2,1020,2
46,0,0,1770,0
47,0,0,1560,0
48,0,1,2670,1
49,0,0,1470,0
50,0,1,1560,1
51,0,0,1140,0
52,0,0,1620,0
53,0,0,1980,0
54,0,0,1500,0
55,0,0,1890,0
56,0,0,1440,0
57,0,0,1770,0
58,0,1,1410,1
59,0,0,1380,0
60,0,0,1680,0
61,0,0,1260,0
62,0,1,1290,1
63,1,1,1170,2
64,0,0,2310,0
65,1,0,1710,1
66,0,1,1800,1
67,0,0,1260,0
68,0,0,1800,0
69,0,0,1290,0
70,0,0,1710,0
71,0,0,1140,0
72,0,0,1350,0
73,0,0,1230,0
74,0,0,1980,0
75,0,1,1170,1
76,0,0,1530,0
77,0,0,2160,0
78,0,0,1260,0
79,0,0,1710,0
80,0,0,2070,0
81,0,0,840,0
82,0,0,1890,0
83,0,0,1500,0
84,0,0,1830,0
85,0,0,1230,0
86,0,0,1800,0
87,0,1,1860,1
88,0,0,1350,0
89,0,0,1710,0
90,0,0,1410,0
91,0,0,1620,0
92,2,1,1350,3
93,0,0,1800,0
94,0,0,1260,0
95,0,0,1800,0
96,0,0,1170,0
97,0,0,1830,0
98,0,0,1860,0
99,0,2,1860,2
100,2,0,1500,2
101,0,0,1800,0
102,0,0,1500,0
103,0,0,1440,0
104,0,1,1920,1
105,0,0,1800,0
106,0,0,1500,0
107,0,0,2400,0
108,0,1,1380,1
109,0,0,2100,0
110,0,0,1350,0
111,0,0,2160,0
112,0,0,1590,0
113,0,0,1560,0
114,0,0,1380,0
115,0,0,1890,0
116,1,0,1620,1
117,1,0,1260,1
118,0,2,1140,2
119,0,0,1530,0
120,0,0,1890,0
121,0,0,1710,0
122,0,0,1440,0
123,0,0,1260,0
124,0,0,1830,0
125,1,0,1560,1
126,0,0,1770,0
127,0,0,2070,0
128,0,0,1200,0
129,0,0,1860,0
130,0,0,1650,0
131,0,0,1350,0
132,0,0,1200,0
133,0,0,1410,0
