,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1800,0
1,0,0,1110,0
2,0,1,1710,1
3,0,1,2040,1
4,0,1,1950,1
5,0,1,1380,1
6,0,0,1620,0
7,0,0,2490,0
8,0,2,1650,2
9,0,1,1560,1
10,0,1,1530,1
11,0,0,1320,0
12,0,2,2340,2
13,0,0,1020,0
14,0,0,1380,0
15,0,2,1980,2
16,0,0,1410,0
17,0,0,1230,0
18,0,1,2010,1
19,0,0,1620,0
20,0,0,1320,0
21,0,1,1200,1
22,0,2,1950,2
23,0,0,1080,0
24,0,0,1770,0
25,0,0,1710,0
26,0,0,1620,0
27,0,0,1530,0
28,0,0,1860,0
29,0,0,1650,0
30,0,0,1500,0
31,0,0,2010,0
32,0,0,1710,0
33,0,0,1200,0
34,0,0,1800,0
35,0,0,2220,0
36,0,0,1800,0
37,0,0,1500,0
38,0,1,2100,1
39,0,3,1320,3
40,0,0,1140,0
41,0,1,1800,1
42,1,0,2490,1
43,0,0,1110,0
44,0,1,1530,1
45,0,2,2040,2
46,0,2,1350,2
47,0,1,1740,1
48,0,1,1800,1
49,0,0,1560,0
50,0,1,1470,1
51,0,0,1860,0
52,0,0,1830,0
53,0,0,1650,0
54,0,1,1380,1
55,0,0,1170,0
56,0,1,2040,1
57,0,2,1230,2
58,0,0,1710,0
59,0,0,2040,0
60,0,1,1650,1
61,0,0,960,0
62,0,1,1560,1
63,0,1,1920,1
64,0,2,1170,2
65,0,0,1590,0
66,0,0,1170,0
67,0,0,1080,0
68,0,0,1590,0
69,0,2,1500,2
70,0,1,1410,1
71,0,1,1260,1
72,0,0,2040,0
73,0,0,1650,0
74,0,4,1890,4
75,0,0,1980,0
76,0,1,1590,1
77,0,0,2490,0
78,0,0,2130,0
79,2,2,1950,4
80,4,0,1650,4
81,0,0,1830,0
82,0,0,1260,0
83,0,3,1890,3
84,1,0,1080,1
85,0,3,1290,3
86,0,0,2580,0
87,0,1,1860,1
88,1,0,2670,1
89,0,0,1710,0
90,0,0,2040,0
91,1,0,1140,1
92,0,3,1890,3
93,0,0,2580,0
94,0,0,1080,0
95,0,1,1980,1
96,0,2,1770,2
97,0,0,1200,0
98,1,0,1860,1
99,0,2,1890,2
100,0,2,1020,2
101,0,0,1410,0
102,0,0,2040,0
103,0,0,1290,0
104,0,0,2730,0
105,0,0,2100,0
106,0,1,1890,1
107,0,0,1470,0
108,0,1,1320,1
109,1,1,1980,2
110,0,0,1680,0
111,0,1,1740,1
112,0,0,1440,0
113,0,0,1950,0
114,1,1,2340,2
115,0,0,1770,0
116,0,0,1530,0
117,0,1,2340,1
118,0,0,1440,0
119,0,1,1800,1
120,2,1,1320,3
121,0,1,2220,1
122,0,2,1710,2
123,0,0,1170,0
124,0,0,1560,0
