,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,2280,0
1,1,0,1680,1
2,1,0,2100,1
3,1,1,1530,2
4,0,0,1380,0
5,0,0,1350,0
6,0,0,1950,0
7,1,0,1710,1
8,0,0,2640,0
9,0,0,1860,0
10,1,1,1770,2
11,1,0,2340,1
12,0,0,1800,0
13,0,0,2940,0
14,0,0,1710,0
15,0,0,2670,0
16,1,0,1530,1
17,4,0,1350,4
18,0,0,2760,0
19,0,0,960,0
20,0,0,1380,0
21,0,0,1680,0
22,0,0,2340,0
23,1,0,2640,1
24,0,0,4020,0
25,0,0,1890,0
26,0,0,3570,0
27,0,0,2640,0
28,0,0,3030,0
29,0,0,1890,0
30,1,0,1650,1
31,2,0,2250,2
32,0,1,1230,1
33,0,0,3060,0
34,0,0,3930,0
35,0,1,2100,1
36,1,2,1530,3
37,0,0,2040,0
38,0,1,1590,1
39,0,0,4290,0
40,0,0,2040,0
41,1,0,2400,1
42,0,0,1260,0
43,0,1,1650,1
44,1,0,3960,1
45,1,0,2040,1
46,2,1,1590,3
47,5,1,1170,6
48,0,0,3270,0
49,1,0,4140,1
50,0,2,2760,2
51,0,0,2160,0
52,0,0,1380,0
53,0,0,1200,0
54,0,1,2130,1
55,0,1,2160,1
56,0,0,1410,0
57,0,0,2280,0
58,0,0,3360,0
59,0,0,2100,0
60,0,0,2550,0
61,1,0,1950,1
62,0,0,1650,0
63,0,0,3480,0
64,0,0,1950,0
65,0,1,1380,1
66,0,1,1080,1
67,1,0,2730,1
68,0,0,1950,0
69,0,0,2640,0
70,0,0,2070,0
71,1,0,1290,1
72,1,0,1770,1
73,0,0,1260,0
74,0,0,1980,0
75,0,1,2340,1
76,2,0,1170,2
77,0,0,2040,0
78,2,0,1800,2
79,0,0,2280,0
80,0,0,1950,0
81,2,0,1770,2
82,2,0,1350,2
83,0,0,1740,0
84,0,0,1650,0
85,1,1,1920,2
86,1,0,1170,1
87,0,0,2640,0
88,0,0,2400,0
89,0,0,1230,0
90,2,0,990,2
91,2,0,2310,2
92,1,2,1890,3
93,0,0,3120,0
94,0,0,2340,0
95,0,0,2250,0
96,0,1,1620,1
97,1,0,1050,1
98,0,0,2160,0
99,0,0,1410,0
100,0,0,2790,0
101,1,0,2010,1
102,0,0,2280,0
103,1,3,1650,4
104,0,0,1260,0
105,0,0,1590,0
106,0,0,2460,0
107,1,0,2820,1
108,2,0,2280,2
109,0,1,1920,1
110,0,1,1650,1
111,0,0,1260,0
112,0,0,2760,0
113,0,0,2400,0
114,0,0,2220,0
115,1,0,2760,1
116,3,0,2040,3
117,3,0,1200,3
118,0,0,1560,0
119,0,0,1860,0
120,1,0,3060,1
121,1,1,1290,2
122,3,0,1020,3
123,2,0,1620,2
124,0,0,2040,0
125,0,0,3750,0
126,0,0,2130,0
127,1,0,1590,1
128,4,0,1110,4
129,3,0,2010,3
130,0,0,1560,0
131,0,0,1200,0
132,1,0,2220,1
133,1,0,1620,1
134,3,0,1200,3
135,0,1,2190,1
136,0,0,2310,0
137,0,0,930,0
138,1,0,1350,1
139,0,0,2220,0
140,2,1,2010,3
141,0,0,2040,0
142,1,0,1440,1
143,1,1,1890,2
144,2,0,1320,2
145,0,0,1590,0
146,2,1,1020,3
147,1,0,2010,1
148,0,0,2580,0
149,0,0,1200,0
150,1,1,1530,2
151,1,0,2160,1
152,0,0,2820,0
153,0,0,2220,0
154,0,0,2400,0
155,1,0,2280,1
156,1,3,1350,4
157,3,1,2070,4
158,0,0,1920,0
159,0,0,1380,0
160,0,0,2490,0
161,2,0,1770,2
162,1,0,2130,1
163,0,0,2520,0
164,0,0,1500,0
165,0,0,2400,0
166,0,0,1830,0
167,0,1,2220,1
168,0,0,1800,0
169,0,1,1740,1
170,2,1,1500,3
171,2,0,2910,2
172,4,0,2190,4
173,4,0,1290,4
174,0,0,2760,0
175,0,0,1380,0
176,0,0,1860,0
177,0,0,1410,0
178,0,0,2520,0
179,0,0,1830,0
180,0,0,2250,0
181,2,0,1350,2
182,0,0,1860,0
183,0,0,1140,0
184,1,0,2520,1
185,3,0,2220,3
186,0,0,1980,0
187,0,0,1770,0
188,0,0,2430,0
189,2,0,1410,2
190,2,0,2070,2
191,4,0,1770,4
192,0,0,2460,0
193,0,0,2220,0
194,1,0,1560,1
195,0,0,1110,0
196,0,0,2820,0
197,0,0,1560,0
198,0,1,1950,1
199,0,0,1650,0
200,0,1,1440,1
201,0,0,3720,0
202,0,0,2580,0
203,0,0,1320,0
204,0,0,1470,0
205,2,0,1230,2
206,2,0,2370,2
207,1,0,2010,1
208,0,0,5040,0
209,0,0,1260,0
210,0,0,1560,0
211,1,1,1950,2
212,0,2,2580,2
213,0,1,1350,1
214,0,1,2400,1
215,2,0,1170,2
216,1,0,1050,1
217,0,0,2010,0
218,0,1,3030,1
219,0,0,1230,0
220,0,0,2010,0
221,0,0,3840,0
222,0,0,1710,0
223,0,0,1230,0
224,0,0,2160,0
225,1,0,3300,1
226,2,0,2520,2
227,2,1,3990,3
228,0,2,2370,2
229,0,0,2070,0
230,0,0,1770,0
231,0,0,4230,0
232,1,0,1830,1
233,0,0,2730,0
234,2,0,2250,2
235,3,0,1950,3
236,4,0,2610,4
237,5,0,1590,5
238,2,0,4710,2
239,0,0,900,0
240,0,1,1320,1
241,1,0,3210,1
242,2,1,2640,3
243,0,0,2280,0
244,0,0,2100,0
245,0,0,1860,0
246,0,0,2010,0
247,2,0,1230,2
248,0,0,1680,0
249,0,4,2040,4
250,0,0,2310,0
251,0,0,3450,0
