,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,450,0
1,0,0,1050,0
2,2,0,810,2
3,0,1,660,1
4,0,0,1170,0
5,2,0,990,2
6,0,0,570,0
7,0,0,1290,0
8,2,0,1050,2
9,0,0,570,0
10,0,0,1290,0
11,2,0,1050,2
12,0,0,630,0
13,0,0,1290,0
14,2,0,1050,2
15,0,0,630,0
16,0,0,1290,0
17,2,0,990,2
18,0,0,630,0
19,0,0,1290,0
20,2,0,930,2
21,0,0,270,0
22,0,0,1230,0
23,2,0,930,2
24,0,0,330,0
25,0,0,1050,0
26,2,0,750,2
27,0,0,330,0
28,0,0,990,0
29,2,0,690,2
30,0,0,270,0
31,0,0,990,0
32,2,0,690,2
33,0,0,150,0
34,0,0,870,0
35,2,0,510,2
36,0,0,750,0
37,2,0,510,2
38,0,0,990,0
39,0,0,810,0
40,2,0,510,2
41,0,0,990,0
42,0,0,690,0
43,2,0,390,2
44,0,1,900,1
45,0,0,630,0
46,2,0,450,2
47,0,0,930,0
48,0,0,630,0
49,2,0,390,2
50,0,0,930,0
51,0,0,570,0
52,2,0,270,2
53,0,0,690,0
54,0,0,450,0
55,0,0,810,0
56,0,0,1050,0
57,2,0,570,2
58,0,0,870,0
59,0,0,1170,0
60,2,0,630,2
61,0,0,870,0
62,0,0,1230,0
63,2,0,630,2
64,0,1,840,1
65,0,0,1170,0
66,2,0,630,2
67,0,0,690,0
68,0,0,1170,0
69,2,0,570,2
70,0,0,750,0
71,0,0,1170,0
72,2,0,450,2
73,0,0,570,0
74,0,0,990,0
75,2,0,510,2
76,0,0,630,0
77,0,0,990,0
78,2,0,450,2
79,0,0,510,0
80,0,1,960,1
81,2,0,390,2
82,0,0,630,0
83,0,0,1050,0
84,2,0,450,2
85,0,1,660,1
86,0,1,1080,1
87,2,0,330,2
88,0,0,570,0
89,0,0,870,0
90,2,0,390,2
91,0,0,450,0
92,0,0,930,0
93,0,0,450,0
94,0,0,1050,0
95,2,0,930,2
96,0,0,510,0
97,0,0,1170,0
98,2,0,930,2
99,0,0,630,0
100,0,0,1230,0
101,2,0,1110,2
102,0,1,720,1
103,0,0,1290,0
104,2,0,1050,2
105,0,0,1050,0
106,0,0,1410,0
107,2,0,1290,2
108,0,0,870,0
109,0,0,1710,0
110,2,0,1350,2
111,0,0,930,0
112,0,0,1530,0
113,2,0,1290,2
114,0,0,1050,0
115,0,0,1590,0
116,2,0,1410,2
117,0,0,1230,0
118,0,0,1830,0
119,2,0,1590,2
120,0,0,1230,0
121,0,0,1890,0
122,2,0,1650,2
123,0,1,1080,1
124,0,1,1920,1
125,2,0,1590,2
126,0,0,1050,0
127,0,0,1830,0
128,2,0,1530,2
129,0,0,1050,0
130,0,0,1710,0
131,2,0,1530,2
132,0,0,1050,0
133,0,0,1710,0
134,2,0,1470,2
135,0,0,990,0
136,0,0,1650,0
137,2,0,1410,2
138,0,0,1050,0
139,0,0,1590,0
140,2,0,1410,2
141,0,0,1110,0
142,0,0,1770,0
143,2,0,1530,2
144,0,0,990,0
145,0,0,1770,0
146,2,0,1470,2
147,0,0,870,0
148,0,0,1590,0
149,2,0,1230,2
150,0,0,690,0
151,0,0,1470,0
152,2,1,1140,3
153,0,0,750,0
154,0,0,1350,0
155,2,0,1170,2
156,0,0,630,0
157,0,0,1350,0
158,2,0,1050,2
159,0,0,510,0
160,0,0,1230,0
161,2,0,990,2
162,0,0,630,0
163,0,0,1230,0
164,2,0,990,2
165,0,0,570,0
166,0,0,1290,0
167,2,0,1050,2
168,0,0,570,0
169,0,0,1230,0
170,2,0,930,2
171,0,0,750,0
172,0,0,1290,0
173,2,0,1110,2
174,0,0,930,0
175,0,0,1470,0
176,2,1,1320,3
177,0,0,810,0
178,0,0,1530,0
179,2,0,1230,2
180,0,1,840,1
181,0,0,1470,0
182,2,0,1290,2
183,0,0,810,0
184,0,0,1530,0
185,2,0,1290,2
186,0,0,930,0
187,0,0,1530,0
188,2,0,1350,2
189,0,0,1050,0
190,0,0,1650,0
191,2,0,1530,2
192,0,0,1170,0
193,0,0,1830,0
194,2,0,1590,2
195,0,0,1410,0
196,0,0,1950,0
197,2,0,1770,2
198,0,0,1530,0
199,0,0,2010,0
200,2,0,1890,2
201,0,0,1470,0
202,0,0,2070,0
203,2,0,1830,2
204,0,0,1350,0
205,0,0,2130,0
206,2,0,1770,2
207,0,0,1170,0
208,0,0,2010,0
209,2,0,1650,2
210,0,0,1050,0
211,0,0,1770,0
212,2,0,1530,2
213,0,0,930,0
214,0,0,1650,0
215,2,0,1410,2
216,0,0,930,0
217,0,0,1530,0
218,2,0,1350,2
219,0,0,930,0
220,0,0,1470,0
221,2,2,1410,4
222,0,0,1050,0
223,0,0,1650,0
224,2,0,1470,2
225,0,0,750,0
226,0,0,1590,0
227,2,0,1290,2
228,0,0,750,0
229,0,0,1290,0
230,2,0,1110,2
231,0,1,600,1
232,0,0,1350,0
233,2,0,1110,2
234,0,0,450,0
235,0,0,1170,0
236,2,0,810,2
237,0,0,330,0
238,0,0,1110,0
239,2,0,870,2
240,0,0,330,0
241,0,0,990,0
242,2,0,810,2
243,0,0,390,0
244,0,0,1050,0
245,2,0,750,2
246,0,0,390,0
247,0,0,1050,0
248,2,0,750,2
