time,count,count_conflict,size
00:00:30,1,0,0.0
00:01:00,1,0,0.0
00:01:30,1,0,0.0
00:02:00,1,0,0.0
00:02:30,1,0,0.0
00:03:00,1,0,0.0
00:03:30,1,0,0.0
00:04:00,1,0,0.0
00:04:30,1,0,0.0
00:05:00,1,0,0.0
00:05:30,1,0,0.0
00:06:00,1,0,0.0
00:06:30,2,0,0.0
00:07:00,2,0,0.0
00:07:30,2,0,0.0
00:08:00,2,0,0.0
00:08:30,2,0,0.0
00:09:00,2,0,0.0
00:09:30,2,0,0.0
00:10:00,2,0,0.0
00:10:30,2,0,0.0
00:11:00,2,0,0.0
00:11:30,2,0,0.0
00:12:00,2,0,0.0
00:12:30,3,0,0.0
00:13:00,3,0,0.0
00:13:30,3,0,0.0
00:14:00,3,0,0.0
00:14:30,3,0,0.0
00:15:00,3,0,0.0
00:15:30,3,0,0.0
00:16:00,3,0,0.0
00:16:30,3,0,0.0
00:17:00,2,0,0.0
00:17:30,3,0,0.0
00:18:00,3,0,0.0
00:18:30,2,0,0.0
00:19:00,2,0,0.0
00:19:30,2,0,0.0
00:20:00,2,0,0.0
00:20:30,1,0,0.0
00:21:00,1,0,0.0
00:21:30,2,0,0.0
00:22:00,2,0,0.0
00:22:30,2,0,0.0
00:23:00,2,0,0.0
00:23:30,2,0,0.0
00:24:00,2,0,0.0
00:24:30,2,0,0.0
00:25:00,2,0,0.0
00:25:30,3,0,0.0
00:26:00,3,0,0.0
00:26:30,3,0,0.0
00:27:00,3,0,0.0
00:27:30,3,0,0.0
00:28:00,3,0,0.0
00:28:30,3,0,0.0
00:29:00,3,0,0.0
00:29:30,3,0,0.0
00:30:00,3,0,0.0
00:30:30,3,0,0.3333333333333333
00:31:00,3,0,0.3333333333333333
00:31:30,4,0,0.0
00:32:00,4,0,0.0
00:32:30,4,0,0.0
00:33:00,3,1,0.0
00:33:30,3,1,0.0
00:34:00,3,1,0.0
00:34:30,3,1,0.0
00:35:00,3,1,0.0
00:35:30,3,1,0.0
00:36:00,2,0,0.0
00:36:30,2,0,0.0
00:37:00,2,0,0.0
00:37:30,2,0,0.0
00:38:00,2,0,0.0
00:38:30,2,0,0.0
00:39:00,2,0,0.0
00:39:30,2,0,0.0
00:40:00,2,0,0.0
00:40:30,2,0,0.0
00:41:00,2,0,0.0
00:41:30,3,0,0.0
00:42:00,3,0,0.0
00:42:30,3,0,0.0
00:43:00,3,0,0.0
00:43:30,3,0,0.0
00:44:00,3,0,0.0
00:44:30,3,0,0.0
00:45:00,3,0,0.0
00:45:30,3,0,0.3333333333333333
00:46:00,3,0,0.3333333333333333
00:46:30,4,0,0.0
00:47:00,4,0,0.0
00:47:30,4,0,0.0
00:48:00,3,0,0.0
00:48:30,3,0,0.0
00:49:00,3,0,0.0
00:49:30,3,1,0.0
00:50:00,3,0,0.0
00:50:30,4,0,0.0
00:51:00,4,0,0.0
00:51:30,4,0,0.0
00:52:00,4,1,0.0
00:52:30,3,0,0.0
00:53:00,3,0,0.0
00:53:30,3,0,0.0
00:54:00,2,0,0.0
00:54:30,2,0,0.0
00:55:00,2,0,0.0
00:55:30,2,0,0.0
00:56:00,2,0,0.0
00:56:30,3,0,0.0
00:57:00,3,0,0.0
00:57:30,3,0,0.0
00:58:00,3,0,0.0
00:58:30,3,0,0.0
00:59:00,3,0,0.0
00:59:30,3,0,0.0
01:00:00,3,0,0.0
01:00:30,3,0,0.0
01:01:00,3,0,0.0
01:01:30,3,0,0.0
01:02:00,3,0,0.0
01:02:30,3,0,0.0
01:03:00,2,0,0.0
01:03:30,2,0,0.0
01:04:00,2,0,0.0
01:04:30,3,0,0.0
01:05:00,3,0,0.0
01:05:30,3,0,0.0
01:06:00,3,0,0.0
01:06:30,3,0,0.0
01:07:00,3,0,0.0
01:07:30,3,0,0.0
01:08:00,3,0,0.0
01:08:30,2,0,0.0
01:09:00,2,0,0.0
01:09:30,3,0,0.0
01:10:00,3,0,0.0
01:10:30,3,0,0.0
01:11:00,3,0,0.0
01:11:30,3,0,0.0
01:12:00,3,0,0.0
01:12:30,2,0,0.0
01:13:00,2,0,0.0
01:13:30,2,0,0.0
01:14:00,2,0,0.0
01:14:30,2,0,0.0
01:15:00,2,0,0.0
01:15:30,3,0,0.0
01:16:00,3,0,0.0
01:16:30,3,0,0.0
01:17:00,3,0,0.0
01:17:30,3,0,0.0
01:18:00,3,0,0.0
01:18:30,3,0,0.0
01:19:00,3,0,0.0
01:19:30,3,0,0.0
01:20:00,3,0,0.0
01:20:30,4,0,0.0
01:21:00,4,0,0.0
01:21:30,4,0,0.0
01:22:00,4,0,0.0
01:22:30,4,0,0.0
01:23:00,4,0,0.0
01:23:30,4,0,0.0
01:24:00,4,0,0.0
01:24:30,4,0,0.0
01:25:00,3,0,0.0
01:25:30,4,0,0.0
01:26:00,4,0,0.0
01:26:30,4,0,0.0
01:27:00,4,0,0.0
01:27:30,4,0,0.0
01:28:00,4,0,0.0
01:28:30,4,0,0.0
01:29:00,4,0,0.0
01:29:30,4,0,0.3333333333333333
01:30:00,4,0,0.3333333333333333
01:30:30,4,0,0.3333333333333333
01:31:00,3,0,0.3333333333333333
01:31:30,3,0,0.3333333333333333
01:32:00,3,0,0.3333333333333333
01:32:30,4,0,0.0
01:33:00,4,0,0.0
01:33:30,3,0,0.0
01:34:00,3,0,0.0
01:34:30,4,0,0.0
01:35:00,4,0,0.0
01:35:30,4,0,0.0
01:36:00,4,0,0.0
01:36:30,4,0,0.0
01:37:00,4,0,0.0
01:37:30,4,0,0.0
01:38:00,4,0,0.0
01:38:30,4,0,0.0
01:39:00,4,0,0.0
01:39:30,4,0,0.0
01:40:00,4,0,0.0
01:40:30,4,0,0.0
01:41:00,3,0,0.0
01:41:30,3,0,0.3333333333333333
01:42:00,3,0,0.3333333333333333
01:42:30,3,0,0.3333333333333333
01:43:00,4,0,0.0
01:43:30,4,0,0.0
01:44:00,4,0,0.0
01:44:30,4,0,0.0
01:45:00,4,0,0.0
01:45:30,4,0,0.0
01:46:00,4,0,0.0
01:46:30,3,0,0.3333333333333333
01:47:00,3,0,0.3333333333333333
01:47:30,3,0,0.3333333333333333
01:48:00,4,0,0.0
01:48:30,4,0,0.0
01:49:00,4,0,0.0
01:49:30,4,0,0.0
01:50:00,4,0,0.0
01:50:30,4,0,0.0
01:51:00,4,0,0.0
01:51:30,4,0,0.0
01:52:00,4,0,0.0
01:52:30,4,0,0.0
01:53:00,4,0,0.0
01:53:30,4,0,0.0
01:54:00,4,0,0.0
01:54:30,4,0,0.3333333333333333
01:55:00,4,0,0.3333333333333333
01:55:30,4,0,0.3333333333333333
01:56:00,4,0,0.3333333333333333
01:56:30,4,0,0.3333333333333333
01:57:00,4,0,0.3333333333333333
01:57:30,3,0,0.3333333333333333
01:58:00,3,0,0.3333333333333333
01:58:30,3,0,0.3333333333333333
01:59:00,4,0,0.0
01:59:30,4,0,0.3333333333333333
02:00:00,4,0,0.3333333333333333
02:00:30,4,0,0.3333333333333333
02:01:00,4,0,0.3333333333333333
02:01:30,4,0,0.3333333333333333
02:02:00,4,0,0.3333333333333333
02:02:30,3,0,0.3333333333333333
02:03:00,3,0,0.3333333333333333
02:03:30,3,0,0.3333333333333333
02:04:00,3,0,0.3333333333333333
02:04:30,4,0,0.0
02:05:00,4,0,0.0
02:05:30,5,0,0.0
02:06:00,5,0,0.0
02:06:30,5,0,0.0
02:07:00,4,0,0.0
02:07:30,4,0,0.0
02:08:00,4,0,0.0
02:08:30,4,0,0.0
02:09:00,4,0,0.0
02:09:30,4,0,0.0
02:10:00,4,0,0.0
02:10:30,4,0,0.0
02:11:00,4,0,0.0
02:11:30,4,0,0.3333333333333333
02:12:00,4,0,0.3333333333333333
02:12:30,4,0,0.3333333333333333
02:13:00,4,0,0.3333333333333333
02:13:30,4,0,0.3333333333333333
02:14:00,4,0,0.3333333333333333
02:14:30,4,0,0.3333333333333333
02:15:00,3,0,0.3333333333333333
02:15:30,3,0,0.6666666666666666
02:16:00,4,0,0.3333333333333333
02:16:30,4,1,0.3333333333333333
02:17:00,4,0,0.3333333333333333
02:17:30,4,0,0.3333333333333333
02:18:00,3,0,0.3333333333333333
02:18:30,3,0,0.3333333333333333
02:19:00,3,0,0.3333333333333333
02:19:30,4,0,0.3333333333333333
02:20:00,5,0,0.0
02:20:30,5,0,0.0
02:21:00,5,0,0.0
02:21:30,5,0,0.0
02:22:00,5,0,0.0
02:22:30,4,0,0.0
02:23:00,4,0,0.0
02:23:30,4,0,0.0
02:24:00,4,0,0.0
02:24:30,4,0,0.0
02:25:00,4,0,0.0
02:25:30,4,0,0.3333333333333333
02:26:00,4,0,0.3333333333333333
02:26:30,4,0,0.3333333333333333
02:27:00,4,0,0.3333333333333333
02:27:30,4,0,0.3333333333333333
02:28:00,4,0,0.3333333333333333
02:28:30,4,0,0.3333333333333333
02:29:00,4,0,0.3333333333333333
02:29:30,4,0,0.3333333333333333
02:30:00,4,0,0.3333333333333333
02:30:30,4,0,0.6666666666666666
02:31:00,3,0,0.6666666666666666
02:31:30,3,0,0.6666666666666666
02:32:00,3,0,0.6666666666666666
02:32:30,3,0,0.6666666666666666
02:33:00,3,0,0.6666666666666666
02:33:30,3,0,0.6666666666666666
02:34:00,3,0,0.6666666666666666
02:34:30,3,0,0.6666666666666666
02:35:00,4,0,0.3333333333333333
02:35:30,4,0,0.3333333333333333
02:36:00,4,0,0.3333333333333333
02:36:30,5,0,0.3333333333333333
02:37:00,5,0,0.3333333333333333
02:37:30,5,0,0.3333333333333333
02:38:00,5,0,0.3333333333333333
02:38:30,4,0,0.3333333333333333
02:39:00,4,0,0.3333333333333333
02:39:30,4,0,0.3333333333333333
02:40:00,4,0,0.3333333333333333
02:40:30,4,0,0.6666666666666666
02:41:00,4,0,0.6666666666666666
02:41:30,4,0,0.6666666666666666
02:42:00,4,0,0.6666666666666666
02:42:30,4,0,0.6666666666666666
02:43:00,4,0,0.6666666666666666
02:43:30,4,0,0.6666666666666666
02:44:00,4,0,0.6666666666666666
02:44:30,4,0,0.6666666666666666
02:45:00,4,0,0.6666666666666666
02:45:30,4,0,1.0
02:46:00,5,0,0.6666666666666666
02:46:30,4,0,0.6666666666666666
02:47:00,4,0,0.6666666666666666
02:47:30,4,0,0.6666666666666666
02:48:00,4,0,0.6666666666666666
02:48:30,3,0,0.6666666666666666
02:49:00,3,0,0.6666666666666666
02:49:30,3,0,0.6666666666666666
02:50:00,4,0,0.3333333333333333
02:50:30,4,0,0.3333333333333333
02:51:00,4,0,0.3333333333333333
02:51:30,5,0,0.3333333333333333
02:52:00,5,0,0.3333333333333333
02:52:30,5,0,0.3333333333333333
02:53:00,5,0,0.3333333333333333
02:53:30,5,0,0.3333333333333333
02:54:00,4,0,0.3333333333333333
02:54:30,4,0,0.3333333333333333
02:55:00,4,0,0.3333333333333333
02:55:30,4,0,0.6666666666666666
02:56:00,4,0,0.6666666666666666
02:56:30,4,0,0.6666666666666666
02:57:00,4,0,0.6666666666666666
02:57:30,4,0,0.6666666666666666
02:58:00,4,0,0.6666666666666666
02:58:30,4,0,0.6666666666666666
02:59:00,4,0,0.6666666666666666
02:59:30,4,0,1.0
03:00:00,4,0,1.0
03:00:30,4,0,1.0
03:01:00,4,0,1.0
03:01:30,4,0,1.0
03:02:00,3,0,1.0
03:02:30,3,0,1.3333333333333333
03:03:00,3,0,1.3333333333333333
03:03:30,3,0,1.3333333333333333
03:04:00,3,0,1.3333333333333333
03:04:30,3,0,1.3333333333333333
03:05:00,4,0,1.0
03:05:30,4,0,1.0
03:06:00,4,0,1.0
03:06:30,4,0,1.0
03:07:00,5,0,0.6666666666666666
03:07:30,5,0,0.6666666666666666
03:08:00,5,0,0.6666666666666666
03:08:30,5,0,1.0
03:09:00,5,0,1.0
03:09:30,5,0,1.0
03:10:00,5,0,1.0
03:10:30,5,0,1.0
03:11:00,5,0,1.0
03:11:30,5,0,1.0
03:12:00,5,0,1.0
03:12:30,4,0,1.0
03:13:00,4,0,1.0
03:13:30,4,0,1.0
03:14:00,4,0,1.0
03:14:30,4,0,1.0
03:15:00,4,0,1.0
03:15:30,4,0,1.3333333333333333
03:16:00,4,0,1.3333333333333333
03:16:30,4,0,1.3333333333333333
03:17:00,4,0,1.3333333333333333
03:17:30,5,0,1.0
03:18:00,4,0,1.0
03:18:30,4,0,1.0
03:19:00,4,0,1.0
03:19:30,4,0,1.0
03:20:00,4,0,1.0
03:20:30,4,0,1.0
03:21:00,3,0,1.0
03:21:30,4,0,1.0
03:22:00,4,0,1.0
03:22:30,4,0,1.0
03:23:00,4,0,1.0
03:23:30,4,0,1.0
03:24:00,4,0,1.0
03:24:30,5,0,0.6666666666666666
03:25:00,5,0,0.6666666666666666
03:25:30,5,0,1.0
03:26:00,5,0,1.0
03:26:30,5,0,1.0
03:27:00,5,0,1.0
03:27:30,5,0,1.0
03:28:00,5,0,1.0
03:28:30,5,0,1.0
03:29:00,5,0,1.0
03:29:30,5,0,1.0
03:30:00,5,0,1.0
03:30:30,4,0,1.3333333333333333
03:31:00,4,0,1.3333333333333333
03:31:30,4,0,1.3333333333333333
03:32:00,4,0,1.3333333333333333
03:32:30,4,0,1.3333333333333333
03:33:00,4,0,1.3333333333333333
03:33:30,4,0,1.3333333333333333
03:34:00,4,0,1.3333333333333333
03:34:30,4,0,1.3333333333333333
03:35:00,4,0,1.3333333333333333
03:35:30,3,0,1.3333333333333333
03:36:00,3,0,1.3333333333333333
03:36:30,3,0,1.6666666666666667
03:37:00,4,0,1.3333333333333333
03:37:30,4,0,1.3333333333333333
03:38:00,4,0,1.3333333333333333
03:38:30,4,0,1.3333333333333333
03:39:00,4,0,1.3333333333333333
03:39:30,4,0,1.3333333333333333
03:40:00,4,0,1.3333333333333333
03:40:30,4,0,1.3333333333333333
03:41:00,5,0,1.0
03:41:30,5,0,1.3333333333333333
03:42:00,5,0,1.3333333333333333
03:42:30,5,0,1.3333333333333333
03:43:00,5,0,1.3333333333333333
03:43:30,5,0,1.3333333333333333
03:44:00,5,0,1.3333333333333333
03:44:30,5,0,1.3333333333333333
03:45:00,5,0,1.3333333333333333
03:45:30,4,0,1.6666666666666667
03:46:00,4,0,1.6666666666666667
03:46:30,4,0,1.6666666666666667
03:47:00,4,0,1.6666666666666667
03:47:30,4,0,1.6666666666666667
03:48:00,4,0,1.6666666666666667
03:48:30,4,0,1.6666666666666667
03:49:00,4,0,1.6666666666666667
03:49:30,4,0,1.6666666666666667
03:50:00,4,0,1.6666666666666667
03:50:30,4,0,1.6666666666666667
03:51:00,4,0,1.3333333333333333
03:51:30,4,0,1.6666666666666667
03:52:00,4,0,1.6666666666666667
03:52:30,4,0,1.6666666666666667
03:53:00,4,1,1.6666666666666667
03:53:30,5,1,1.3333333333333333
03:54:00,5,0,1.3333333333333333
03:54:30,5,0,1.3333333333333333
03:55:00,5,0,1.3333333333333333
03:55:30,4,0,1.3333333333333333
03:56:00,4,0,1.3333333333333333
03:56:30,4,0,1.6666666666666667
03:57:00,4,0,1.6666666666666667
03:57:30,4,0,1.6666666666666667
03:58:00,4,0,1.6666666666666667
03:58:30,4,0,1.6666666666666667
03:59:00,4,0,1.6666666666666667
03:59:30,5,0,1.3333333333333333
04:00:00,5,0,1.3333333333333333
04:00:30,5,0,1.6666666666666667
04:01:00,4,0,1.6666666666666667
04:01:30,4,0,1.6666666666666667
04:02:00,4,0,1.6666666666666667
04:02:30,4,0,1.6666666666666667
04:03:00,4,0,1.6666666666666667
04:03:30,4,0,1.6666666666666667
04:04:00,4,0,1.6666666666666667
04:04:30,4,0,1.6666666666666667
04:05:00,4,0,1.6666666666666667
04:05:30,4,0,1.6666666666666667
04:06:00,4,0,1.6666666666666667
04:06:30,4,0,2.0
04:07:00,4,0,2.0
04:07:30,4,0,2.0
04:08:00,3,0,2.0
04:08:30,4,0,1.6666666666666667
04:09:00,4,0,1.6666666666666667
04:09:30,4,0,1.6666666666666667
04:10:00,4,0,1.6666666666666667
04:10:30,4,0,1.6666666666666667
04:11:00,4,0,1.6666666666666667
04:11:30,4,0,1.6666666666666667
04:12:00,4,0,1.6666666666666667
04:12:30,4,0,2.0
04:13:00,4,0,2.0
04:13:30,4,0,2.0
04:14:00,4,0,2.0
04:14:30,4,0,2.0
04:15:00,4,0,2.0
04:15:30,4,0,2.0
04:16:00,5,0,1.6666666666666667
04:16:30,5,0,1.6666666666666667
04:17:00,4,0,1.6666666666666667
04:17:30,4,0,1.6666666666666667
04:18:00,4,0,1.6666666666666667
04:18:30,4,0,2.0
04:19:00,4,0,2.0
04:19:30,4,0,2.0
04:20:00,4,0,2.0
04:20:30,4,0,2.0
04:21:00,4,0,2.0
04:21:30,4,0,2.0
04:22:00,4,0,2.0
04:22:30,4,0,2.0
04:23:00,4,0,2.0
04:23:30,4,0,2.3333333333333335
04:24:00,4,0,2.3333333333333335
04:24:30,5,0,2.0
04:25:00,5,0,2.0
04:25:30,4,0,2.0
04:26:00,4,1,2.0
04:26:30,5,1,1.6666666666666667
04:27:00,5,1,1.6666666666666667
04:27:30,5,1,1.6666666666666667
04:28:00,5,1,1.6666666666666667
04:28:30,5,0,1.6666666666666667
04:29:00,5,0,1.6666666666666667
04:29:30,5,0,2.0
04:30:00,4,0,2.0
04:30:30,4,0,2.0
04:31:00,4,0,2.0
04:31:30,4,0,2.0
