,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,2,1770,2
1,0,0,1080,0
2,0,0,1590,0
3,0,0,1920,0
4,0,0,1860,0
5,0,0,1260,0
6,0,0,1560,0
7,0,0,2400,0
8,0,1,1530,1
9,0,1,1560,1
10,0,0,1350,0
11,0,2,1320,2
12,0,0,2220,0
13,0,0,990,0
14,0,0,1350,0
15,0,1,1920,1
16,0,0,1440,0
17,2,0,1200,2
18,0,0,1920,0
19,0,0,1530,0
20,0,0,1260,0
21,0,0,1080,0
22,0,0,1740,0
23,0,0,990,0
24,0,0,1710,0
25,0,2,1710,2
26,0,0,1470,0
27,0,0,1440,0
28,0,0,1830,0
29,1,0,1590,1
30,0,0,1410,0
31,0,2,2040,2
32,0,2,1800,2
33,0,0,1140,0
34,0,0,1710,0
35,0,0,2220,0
36,0,0,1740,0
37,0,0,1440,0
38,0,0,1140,0
39,0,0,1980,0
40,0,0,1110,0
41,0,0,2400,0
42,2,0,1800,2
43,0,0,990,0
44,0,0,1470,0
45,0,0,1950,0
46,0,0,1290,0
47,0,0,1680,0
48,0,0,1770,0
49,0,0,1500,0
50,0,0,1440,0
51,0,0,1860,0
52,0,0,1800,0
53,0,2,1560,2
54,0,1,1380,1
55,0,0,1140,0
56,0,0,1920,0
57,0,0,990,0
58,0,0,1650,0
59,0,0,1950,0
60,0,0,1530,0
61,0,0,960,0
62,0,0,1440,0
63,0,1,1980,1
64,0,1,1140,1
65,0,0,990,0
66,0,0,1590,0
67,0,0,1470,0
68,0,0,1080,0
69,0,0,1350,0
70,0,0,1350,0
71,0,0,1170,0
72,0,0,1920,0
73,0,0,1650,0
74,0,1,1740,1
75,0,0,1890,0
76,0,0,1530,0
77,0,0,2460,0
78,0,0,1440,0
79,1,0,2100,1
80,2,1,1890,3
81,0,0,1830,0
82,0,0,1200,0
83,1,2,1680,3
84,0,0,1200,0
85,0,0,1140,0
86,0,0,2580,0
87,0,0,2580,0
88,2,0,1860,2
89,0,0,1650,0
90,0,0,1980,0
91,0,0,1050,0
92,0,1,1830,1
93,0,0,2550,0
94,0,0,1140,0
95,0,1,1980,1
96,0,0,1710,0
97,0,0,1140,0
98,0,0,1860,0
99,0,1,1800,1
100,0,1,990,1
101,0,1,1470,1
102,0,0,1950,0
103,0,0,1230,0
104,0,0,2670,0
105,0,1,1860,1
106,0,0,2190,0
107,0,0,1080,0
108,0,0,1440,0
109,0,0,1920,0
110,0,2,1650,2
111,0,1,1680,1
112,0,1,1440,1
113,0,0,1860,0
114,0,0,2220,0
115,0,0,1680,0
116,0,0,1440,0
117,0,0,2190,0
118,0,1,1380,1
119,0,0,1740,0
120,1,0,1260,1
121,1,1,2190,2
122,0,1,1680,1
123,0,1,1230,1
124,0,0,1620,0
125,0,1,1080,1
126,0,0,1530,0
127,0,0,2010,0
128,0,0,1410,0
129,0,0,1140,0
130,0,0,1950,0
131,1,0,1470,1
132,0,0,1830,0
133,0,1,1350,1
134,1,0,1620,1
135,0,0,1230,0
136,0,0,1530,0
137,0,0,2130,0
138,0,0,1710,0
139,0,1,1500,1
140,0,1,1470,1
141,0,0,1470,0
142,0,0,1920,0
143,0,0,2010,0
144,0,1,1680,1
145,0,0,1410,0
146,0,3,1170,3
147,0,0,1830,0
148,0,0,1770,0
149,0,1,900,1
150,0,0,1590,0
151,0,0,1830,0
152,0,0,1500,0
153,0,0,1020,0
154,0,0,1590,0
155,0,0,1950,0
156,0,0,1230,0
157,1,0,1020,1
158,0,0,1950,0
159,0,0,1290,0
160,0,0,2580,0
161,0,0,1410,0
162,0,0,1830,0
163,0,0,2790,0
164,0,0,2070,0
165,0,2,1170,2
166,0,0,1590,0
167,0,0,1170,0
168,1,0,3090,1
169,0,0,2160,0
170,0,0,1410,0
171,0,1,1470,1
172,0,0,1410,0
173,0,0,1770,0
174,0,0,1350,0
175,0,0,2130,0
176,0,0,1950,0
177,0,1,2040,1
178,0,0,1260,0
179,0,0,1530,0
180,0,1,1710,1
181,1,1,2610,2
182,0,0,1680,0
183,2,1,1530,3
184,0,2,1920,2
185,0,0,1710,0
186,0,0,1530,0
187,0,0,1500,0
188,0,1,1050,1
189,0,0,1440,0
190,0,0,1920,0
191,0,0,1350,0
192,0,0,1080,0
193,0,2,2010,2
194,0,0,1380,0
195,0,1,1440,1
196,0,1,2040,1
197,0,1,1020,1
198,0,0,1260,0
199,0,0,2040,0
200,0,0,1890,0
201,0,0,1710,0
202,1,0,1080,1
203,0,0,1560,0
204,0,1,1530,1
205,1,0,900,1
206,0,0,1290,0
207,0,0,1650,0
208,0,1,900,1
209,0,0,1230,0
210,0,0,1680,0
211,0,0,1380,0
212,0,0,1200,0
213,0,1,1110,1
214,0,0,1740,0
215,1,0,990,1
216,0,0,1380,0
217,0,0,1260,0
218,0,0,2430,0
219,0,0,1890,0
220,0,0,1770,0
221,0,0,1560,0
222,0,0,1410,0
223,0,0,870,0
224,0,0,1740,0
225,0,0,1170,0
226,0,0,1560,0
227,0,0,1470,0
228,0,0,1440,0
229,0,2,1470,2
230,0,0,1800,0
231,0,0,1260,0
232,0,2,1320,2
233,0,0,1530,0
234,0,1,1590,1
235,0,2,1410,2
236,0,0,1110,0
237,0,0,1950,0
238,0,0,1590,0
239,0,0,1350,0
240,0,0,1200,0
241,0,2,1680,2
242,0,0,1350,0
243,0,0,1800,0
244,0,0,1050,0
245,0,0,1620,0
246,0,0,1650,0
247,0,1,1320,1
248,0,0,1740,0
249,0,0,1500,0
250,0,0,1410,0
251,0,1,2070,1
252,0,0,2070,0
253,0,0,1110,0
254,0,0,1470,0
255,0,1,2010,1
256,0,0,1380,0
257,0,0,1020,0
258,0,0,1950,0
