,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,1,1980,1
1,2,0,1410,2
2,1,0,1830,1
3,0,0,1320,0
4,0,0,1170,0
5,0,0,1440,0
6,0,0,2280,0
7,0,0,2100,0
8,0,1,1890,1
9,0,0,1590,0
10,0,0,1500,0
11,0,0,1260,0
12,0,0,1650,0
13,0,0,1680,0
14,0,0,2190,0
15,0,0,1410,0
16,0,0,2220,0
17,0,0,1500,0
18,0,0,930,0
19,0,0,1950,0
20,0,0,1320,0
21,0,0,3060,0
22,0,0,1800,0
23,0,0,1350,0
24,0,0,1980,0
25,0,0,3120,0
26,0,0,1080,0
27,0,0,1470,0
28,0,0,2400,0
29,0,0,2160,0
30,0,0,1950,0
31,0,0,1650,0
32,0,0,1200,0
33,0,0,2490,0
34,0,0,1290,0
35,0,0,2070,0
36,0,0,1890,0
37,1,2,1110,3
38,0,0,2820,0
39,0,0,1680,0
40,0,0,1320,0
41,1,1,1770,2
42,1,0,2820,1
43,1,0,1200,1
44,0,0,1950,0
45,2,0,1290,2
46,2,1,1200,3
47,0,0,2040,0
48,0,0,1740,0
49,0,0,1410,0
50,0,0,1320,0
51,0,0,1800,0
52,0,0,1110,0
53,0,0,2010,0
54,2,0,1650,2
55,0,0,2040,0
56,0,0,1500,0
57,0,1,1020,1
58,0,0,2700,0
59,0,0,2220,0
60,0,0,1620,0
61,0,0,1770,0
62,0,1,1320,1
63,1,0,1050,1
64,0,1,1770,1
65,0,1,1680,1
66,2,0,990,2
67,0,2,1410,2
68,0,0,1680,0
69,0,0,1530,0
70,0,0,1050,0
71,0,0,1290,0
72,1,0,1950,1
73,0,0,1260,0
74,0,1,1800,1
75,1,0,2010,1
76,0,0,1320,0
77,0,0,1890,0
78,2,1,1500,3
79,2,0,1230,2
80,0,0,1980,0
81,0,0,1590,0
82,2,0,1350,2
83,1,0,1170,1
84,0,0,2220,0
85,0,0,930,0
86,0,0,1380,0
87,0,5,1770,5
88,0,0,2250,0
89,0,0,1470,0
90,0,0,1800,0
91,0,0,1470,0
92,0,0,1350,0
93,1,1,2100,2
94,0,0,1860,0
95,0,0,1500,0
96,0,0,1890,0
97,2,0,1230,2
98,0,0,2400,0
99,0,0,1860,0
100,0,0,1680,0
101,0,0,2760,0
102,1,0,1380,1
103,1,1,1770,2
104,0,0,1260,0
105,0,1,3150,1
106,0,0,1830,0
107,0,0,1590,0
108,0,0,1320,0
109,1,0,1740,1
110,1,0,2340,1
111,2,0,1080,2
112,0,0,2250,0
113,0,0,1710,0
114,2,0,1590,2
115,0,0,1200,0
116,0,0,1680,0
117,0,1,960,1
118,0,0,1710,0
119,2,0,1470,2
120,0,0,1890,0
121,2,0,1050,2
122,0,0,1950,0
123,1,0,1710,1
124,0,0,1230,0
125,0,0,1110,0
126,1,0,1590,1
127,0,0,2190,0
128,0,0,1080,0
129,1,1,1950,2
130,0,0,1860,0
131,0,0,1920,0
132,0,0,1650,0
133,2,0,1470,2
134,0,0,1410,0
135,0,0,1860,0
136,0,0,1680,0
137,0,0,1440,0
138,0,0,870,0
139,0,0,2220,0
140,0,0,1920,0
141,0,0,1830,0
142,1,0,1650,1
143,4,1,1200,5
144,0,0,2700,0
145,0,0,2370,0
146,1,0,1590,1
147,4,0,1350,4
148,0,0,2100,0
149,0,0,1650,0
150,2,0,1050,2
151,2,0,1470,2
152,0,0,2220,0
153,0,1,960,1
154,0,0,1950,0
155,0,0,1530,0
156,0,0,2670,0
157,2,0,1350,2
158,4,2,1950,6
159,5,1,1320,6
160,0,0,1590,0
161,0,0,2790,0
162,0,0,2190,0
163,0,1,2520,1
164,2,0,1950,2
165,0,0,1500,0
166,0,0,2040,0
167,0,0,1410,0
168,0,1,1470,1
169,1,0,3420,1
170,0,0,1800,0
171,0,0,2310,0
172,0,1,2040,1
173,0,0,1050,0
174,0,0,1590,0
175,1,0,2010,1
176,0,0,1830,0
177,2,0,1350,2
178,0,0,1770,0
179,0,0,1170,0
180,0,0,1980,0
181,0,0,2340,0
182,0,1,2100,1
183,0,0,2940,0
184,0,0,2010,0
185,0,0,1710,0
186,0,0,1050,0
187,0,0,2250,0
188,0,0,1560,0
189,0,0,1860,0
190,0,0,2160,0
191,0,0,1860,0
192,1,0,1020,1
193,0,0,1500,0
194,0,0,1920,0
195,0,1,960,1
196,0,0,1470,0
197,0,0,1890,0
198,0,0,930,0
199,0,0,2370,0
200,0,0,1860,0
201,0,0,1440,0
202,0,0,1800,0
203,0,0,1410,0
204,2,1,1140,3
205,0,1,1890,1
206,0,0,2220,0
207,0,0,1440,0
208,0,0,2070,0
209,0,0,1440,0
210,0,0,1620,0
211,1,0,1320,1
212,3,1,1050,4
213,0,0,2280,0
214,0,0,1830,0
215,0,1,1530,1
216,0,0,1350,0
217,0,0,1980,0
218,1,0,1740,1
219,2,1,1530,3
220,0,0,870,0
221,0,0,2010,0
222,2,1,1800,3
223,1,0,2370,1
224,0,0,1320,0
225,1,0,1620,1
226,1,0,2640,1
227,0,0,2460,0
228,0,0,1320,0
229,0,0,1590,0
230,1,0,1950,1
231,0,0,1440,0
232,0,1,1950,1
233,0,0,1410,0
234,1,1,1200,2
235,0,0,2130,0
236,0,0,1260,0
237,1,0,1080,1
238,1,1,1710,2
239,0,0,2220,0
240,0,0,1950,0
241,0,0,1440,0
242,0,0,1200,0
243,0,0,1800,0
244,1,0,2820,1
245,0,0,1560,0
246,0,0,1260,0
247,0,1,2640,1
248,0,0,2100,0
