time,n_delay_added,rs_exec_time
00:00:00,0,
00:15:00,2,0.41593170166015625
00:30:00,1,1.355388879776001
00:45:00,0,0.9483909606933594
01:00:00,2,0.5622420310974121
01:15:00,0,1.4306108951568604
01:30:00,0,0.6866428852081299
01:45:00,4,0.6539120674133301
02:00:00,1,2.29412579536438
02:15:00,0,1.0046210289001465
02:30:00,2,0.56404709815979
02:45:00,0,1.42221999168396
03:00:00,3,0.5573179721832275
03:15:00,0,2.074730157852173
03:30:00,0,0.5350539684295654
03:45:00,0,0.5874109268188477
04:00:00,1,0.5503191947937012
04:15:00,2,0.9357810020446777
04:30:00,0,1.5878047943115234
04:45:00,0,0.6092360019683838
05:00:00,0,0.6418099403381348
05:15:00,0,0.6464841365814209
05:30:00,1,0.5558362007141113
05:45:00,0,0.9618780612945557
06:00:00,0,0.535836935043335
06:15:00,0,0.49564266204833984
06:30:00,0,0.5280478000640869
06:45:00,0,0.6367568969726562
07:00:00,2,0.45717883110046387
07:15:00,0,1.1678800582885742
07:30:00,0,0.5083439350128174
07:45:00,2,0.5385489463806152
08:00:00,0,1.3092072010040283
08:15:00,1,0.4529151916503906
08:30:00,1,0.9124240875244141
08:45:00,0,0.8942909240722656
09:00:00,0,1.2721607685089111
09:15:00,0,0.4232640266418457
09:30:00,1,0.47548532485961914
09:45:00,0,0.8888959884643555
10:00:00,6,0.5560529232025146
10:15:00,0,3.121673107147217
10:30:00,0,0.46476006507873535
10:45:00,4,0.5469739437103271
11:00:00,4,2.260982036590576
11:15:00,0,2.078591823577881
11:30:00,0,0.5640373229980469
11:45:00,0,0.4095597267150879
12:00:00,0,0.46775221824645996
12:15:00,0,0.5120198726654053
12:30:00,0,0.5289480686187744
12:45:00,0,0.4418952465057373
13:00:00,0,0.5631990432739258
13:15:00,0,0.6132481098175049
13:30:00,2,0.49008989334106445
13:45:00,2,1.6202478408813477
14:00:00,0,1.4892628192901611
14:15:00,1,0.47781920433044434
14:30:00,0,1.1061251163482666
14:45:00,0,0.5205011367797852
15:00:00,2,0.536754846572876
15:15:00,0,1.5563938617706299
15:30:00,0,0.5068001747131348
15:45:00,0,0.5340449810028076
16:00:00,0,0.5430316925048828
16:15:00,0,0.5412018299102783
16:30:00,0,0.49519991874694824
16:45:00,0,0.5616600513458252
17:00:00,0,0.619434118270874
17:15:00,0,0.527501106262207
17:30:00,0,0.41856837272644043
17:45:00,0,0.8832859992980957
18:00:00,1,0.5515081882476807
18:15:00,0,0.9409992694854736
18:30:00,0,0.5716149806976318
18:45:00,0,0.5299868583679199
19:00:00,0,0.654472827911377
19:15:00,0,0.4802370071411133
19:30:00,2,0.5879001617431641
19:45:00,0,1.346055269241333
20:00:00,0,0.5828161239624023
20:15:00,0,0.5936429500579834
20:30:00,0,0.5424458980560303
20:45:00,0,0.548748254776001
21:00:00,0,0.5136468410491943
21:15:00,0,0.5801029205322266
21:30:00,0,0.40714001655578613
21:45:00,0,0.38680601119995117
22:00:00,0,0.3418750762939453
22:15:00,0,0.45451807975769043
22:30:00,0,0.4117741584777832
22:45:00,0,0.4351317882537842
23:00:00,0,0.43822693824768066
23:15:00,0,0.3512418270111084
23:30:00,0,0.45601892471313477
