,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1380,0
1,0,2,1200,2
2,0,2,1830,2
3,0,0,1770,0
4,0,2,1620,2
5,0,1,1620,1
6,0,1,1080,1
7,0,0,1740,0
8,0,2,1560,2
9,1,1,1110,2
10,0,1,1770,1
11,0,4,1440,4
12,0,4,1920,4
13,0,2,1230,2
14,0,1,1260,1
15,0,2,2010,2
16,0,1,1200,1
17,0,3,1890,3
18,0,2,1440,2
19,0,0,1320,0
20,0,1,1620,1
21,1,1,1500,2
22,0,0,1380,0
23,0,3,1380,3
24,0,1,1410,1
25,0,1,1110,1
26,0,3,1890,3
27,0,2,1320,2
28,0,1,1590,1
29,0,0,1500,0
30,0,2,1440,2
31,0,1,1530,1
32,0,2,1200,2
33,0,2,1890,2
34,0,0,2040,0
35,0,2,1380,2
36,0,1,1650,1
37,0,1,1440,1
38,0,1,1260,1
39,0,2,1350,2
40,0,1,1680,1
41,0,2,1320,2
42,0,1,1830,1
43,0,3,1740,3
44,0,0,1470,0
45,0,0,1350,0
46,0,1,1260,1
47,0,2,1470,2
48,0,0,1200,0
49,0,1,1440,1
50,0,0,1260,0
51,1,2,1680,3
52,0,0,1770,0
53,0,0,1740,0
54,0,1,1560,1
55,1,3,1440,4
56,0,0,1290,0
57,0,0,1530,0
58,0,1,1200,1
59,0,5,2040,5
60,0,3,2010,3
61,0,2,1470,2
62,0,4,1980,4
63,2,3,1290,5
64,0,4,1380,4
65,0,0,1200,0
66,0,3,1230,3
67,0,0,990,0
68,0,1,1170,1
69,1,2,1500,3
70,0,2,1620,2
71,0,1,1590,1
72,0,0,1050,0
73,0,2,1590,2
74,0,1,1710,1
75,0,2,1470,2
76,0,2,1530,2
77,0,0,1470,0
78,0,3,1950,3
79,0,3,1740,3
80,0,0,1710,0
81,0,0,1590,0
82,0,1,1830,1
83,0,0,1320,0
84,0,0,1920,0
85,0,1,1590,1
86,1,3,1410,4
87,0,1,1260,1
88,0,3,1440,3
89,0,3,1140,3
90,0,5,1920,5
91,0,1,1290,1
92,0,1,1770,1
93,0,0,1650,0
94,0,2,1650,2
95,0,3,1800,3
96,0,1,1440,1
97,0,0,1410,0
98,0,1,1860,1
99,0,5,1590,5
100,0,2,1470,2
101,0,3,1290,3
102,0,0,1590,0
103,0,3,1350,3
104,0,1,1770,1
105,0,3,1500,3
106,0,0,1800,0
107,0,2,1110,2
108,0,0,1620,0
109,0,1,1350,1
110,0,0,1140,0
111,0,0,1650,0
112,0,3,1590,3
113,0,1,1950,1
114,0,0,1590,0
115,0,4,1260,4
116,0,7,2010,7
117,0,2,1560,2
118,0,1,1140,1
119,0,2,1560,2
120,0,1,1350,1
121,0,1,1110,1
122,0,1,1560,1
123,0,0,1440,0
124,0,0,1560,0
125,0,0,1440,0
126,0,0,1470,0
127,0,2,1380,2
128,0,0,1170,0
129,0,0,1710,0
130,0,2,1350,2
131,0,3,1740,3
132,0,6,1800,6
133,0,1,1620,1
134,0,2,1500,2
135,0,4,1320,4
136,0,1,2220,1
137,0,0,1230,0
138,0,0,2130,0
139,0,1,1410,1
140,0,0,1410,0
141,0,3,1590,3
142,0,1,1350,1
143,0,2,1680,2
144,0,5,1440,5
145,0,4,1290,4
146,0,0,1620,0
147,1,2,1470,3
148,0,5,1800,5
149,0,2,1290,2
150,0,0,1680,0
151,0,1,1500,1
152,0,0,1230,0
153,0,2,1830,2
154,0,3,1830,3
155,0,1,1740,1
156,0,1,1170,1
157,1,0,1680,1
158,0,1,1320,1
159,0,1,1890,1
160,0,0,1410,0
161,0,1,1230,1
162,0,0,1110,0
163,0,0,1650,0
164,0,1,1320,1
165,0,3,1620,3
166,0,0,1200,0
167,1,0,1560,1
168,0,3,1470,3
169,0,0,1440,0
170,0,1,1110,1
171,0,1,1680,1
172,1,2,1470,3
173,0,3,1290,3
174,0,0,1350,0
175,0,2,1710,2
176,0,1,1440,1
177,0,0,1530,0
178,0,0,1500,0
179,0,0,1200,0
180,0,3,1620,3
181,0,0,1170,0
182,1,0,1050,1
183,0,4,1470,4
184,0,0,1290,0
185,0,3,1290,3
186,0,1,1320,1
187,0,0,1740,0
188,0,1,1470,1
189,0,0,1260,0
190,0,6,2040,6
191,0,2,1050,2
192,0,2,1770,2
193,0,0,1200,0
194,0,4,1830,4
195,1,6,1650,7
196,0,4,1770,4
197,0,3,1350,3
198,1,2,1200,3
199,1,0,1980,1
200,0,3,1770,3
201,0,1,1470,1
202,0,1,1680,1
203,0,0,990,0
204,0,1,1410,1
205,0,0,1320,0
206,0,1,1650,1
207,0,1,1410,1
208,0,3,1290,3
209,0,0,1620,0
210,0,1,1170,1
211,0,1,1260,1
212,0,3,1560,3
213,0,2,1440,2
214,0,1,1260,1
215,0,1,1620,1
216,0,0,1320,0
217,0,0,1140,0
218,0,1,1050,1
219,0,0,1440,0
220,0,0,1380,0
221,0,2,1260,2
222,0,1,1620,1
223,1,2,1350,3
224,0,0,1680,0
225,0,2,1530,2
226,2,3,1500,5
227,0,0,1350,0
228,0,0,1410,0
229,0,5,1320,5
230,0,0,1170,0
231,0,0,1710,0
232,1,2,1590,3
233,0,3,1440,3
234,0,1,1200,1
235,0,1,1140,1
236,1,1,1860,2
237,0,3,1350,3
238,0,2,1260,2
239,0,0,1620,0
240,0,1,1470,1
241,0,5,1530,5
242,0,0,1380,0
243,0,0,1320,0
244,0,4,1260,4
245,0,2,1410,2
246,0,2,1770,2
247,0,0,1440,0
248,0,1,1260,1
249,0,0,1500,0
250,0,0,1500,0
251,0,1,1230,1
252,0,2,1470,2
253,0,4,1260,4
254,1,4,1680,5
255,0,1,1200,1
256,0,1,990,1
257,0,1,1710,1
258,0,2,1260,2
