,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,330,0
1,0,0,1050,0
2,2,2,870,4
3,0,0,270,0
4,0,0,990,0
5,2,0,750,2
6,0,0,150,0
7,0,0,930,0
8,2,1,720,3
9,0,0,270,0
10,0,0,810,0
11,2,0,570,2
12,0,0,330,0
13,0,0,990,0
14,2,0,750,2
15,0,0,570,0
16,0,1,1080,1
17,2,0,930,2
18,0,0,630,0
19,0,2,1290,2
20,2,1,1080,3
21,0,1,600,1
22,0,0,1290,0
23,2,0,1110,2
24,0,0,510,0
25,0,0,1230,0
26,2,0,930,2
27,0,0,510,0
28,0,1,1200,1
29,2,0,930,2
30,0,1,540,1
31,0,0,1110,0
32,2,1,960,3
33,0,0,510,0
34,0,0,1170,0
35,2,0,870,2
36,0,0,1230,0
37,0,2,750,2
38,2,0,990,2
39,0,0,570,0
40,0,0,1290,0
41,2,1,960,3
42,0,0,510,0
43,0,0,1230,0
44,2,1,1020,3
45,0,1,420,1
46,0,0,1110,0
47,2,0,870,2
48,0,0,510,0
49,0,1,1200,1
50,2,1,960,3
51,0,1,480,1
52,0,2,1230,2
53,2,1,900,3
54,0,0,630,0
55,0,0,1170,0
56,2,0,990,2
57,0,0,630,0
58,0,1,1320,1
59,2,0,1110,2
60,0,0,570,0
61,0,0,1290,0
62,2,1,1020,3
63,0,1,540,1
64,0,1,1320,1
65,2,1,1020,3
66,0,0,630,0
67,0,0,1170,0
68,2,1,1020,3
69,0,0,450,0
70,0,1,1260,1
71,2,0,930,2
72,0,0,510,0
73,0,0,1170,0
74,2,2,930,4
75,0,0,270,0
76,0,1,1080,1
77,2,0,810,2
78,0,0,210,0
79,0,0,930,0
80,2,2,750,4
81,0,0,150,0
82,0,0,870,0
83,2,1,660,3
84,0,1,360,1
85,0,0,810,0
86,2,1,660,3
87,0,0,330,0
88,0,0,930,0
89,2,1,720,3
90,0,1,300,1
91,0,2,1110,2
92,2,0,750,2
93,0,0,330,0
94,0,0,990,0
95,2,0,810,2
96,0,1,420,1
97,0,0,990,0
98,2,0,810,2
99,0,1,240,1
100,0,0,1050,0
101,2,1,840,3
102,0,0,990,0
103,2,0,570,2
104,0,1,1020,1
105,0,0,810,0
106,2,1,600,3
107,0,0,1050,0
108,0,0,870,0
109,2,2,690,4
110,0,0,1170,0
111,0,1,1080,1
112,2,0,810,2
113,0,0,1350,0
114,0,0,1170,0
115,2,1,1020,3
116,0,0,1590,0
117,0,0,1410,0
118,2,3,1260,5
119,0,0,1650,0
120,0,3,1560,3
121,2,1,1380,3
122,0,0,1890,0
123,0,0,1530,0
124,2,0,1290,2
125,0,0,1830,0
126,0,1,1740,1
127,2,0,1470,2
128,0,1,1980,1
129,0,0,1710,0
130,2,0,1470,2
131,0,0,1950,0
132,0,0,1650,0
133,2,1,1440,3
134,0,0,2010,0
135,0,1,1800,1
136,2,0,1590,2
137,0,0,2190,0
138,0,1,1920,1
139,2,0,1650,2
140,0,1,2220,1
141,0,0,1890,0
142,2,2,1650,4
143,0,0,1950,0
144,0,0,1710,0
145,2,0,1470,2
146,0,0,1950,0
147,0,0,1650,0
148,2,1,1500,3
149,0,0,2010,0
150,2,0,1350,2
151,0,3,1680,3
152,0,0,1830,0
153,0,1,1560,1
154,2,3,1440,5
155,0,0,1830,0
156,0,1,1620,1
157,2,5,1440,7
158,0,1,1740,1
159,0,0,1410,0
160,2,1,1260,3
161,0,1,1740,1
162,0,0,1470,0
163,2,0,1170,2
164,0,0,1590,0
165,0,0,1350,0
166,2,2,1230,4
167,0,0,1590,0
168,0,0,1410,0
169,2,0,1170,2
170,0,1,1800,1
171,0,0,1530,0
172,2,1,1320,3
173,0,0,1770,0
174,0,0,1530,0
175,2,0,1230,2
176,0,0,1710,0
177,0,0,1470,0
178,2,0,1170,2
179,0,0,1530,0
180,0,3,1740,3
181,2,1,1320,3
182,0,0,1890,0
183,0,2,1710,2
184,2,0,1410,2
185,0,0,1830,0
186,0,0,1530,0
187,2,0,1350,2
188,0,0,1770,0
189,0,1,1620,1
190,2,0,1350,2
191,0,1,1800,1
192,0,2,1530,2
193,2,0,1230,2
194,0,0,1770,0
195,0,0,1530,0
196,2,4,1410,6
197,0,0,1770,0
198,0,1,1500,1
199,2,0,1350,2
200,0,0,1770,0
201,0,0,1530,0
202,2,0,1290,2
203,0,1,1800,1
204,0,0,1530,0
205,2,1,1380,3
206,0,0,1830,0
207,0,1,1500,1
208,2,0,1170,2
209,0,0,1770,0
210,0,0,1530,0
211,2,1,1380,3
212,0,0,1770,0
213,0,1,1560,1
214,2,0,1290,2
215,0,0,1830,0
216,0,1,1620,1
217,2,0,1350,2
218,0,0,1830,0
219,0,0,1650,0
220,2,0,1350,2
221,0,1,1860,1
222,0,1,1680,1
223,2,0,1350,2
224,0,0,1890,0
225,0,0,1650,0
226,2,2,1470,4
227,0,0,1890,0
228,0,0,1650,0
229,2,1,1380,3
230,0,0,1890,0
231,0,0,1650,0
232,2,3,1440,5
233,0,0,1770,0
234,0,0,1530,0
235,2,0,1350,2
236,0,0,1530,0
237,0,2,1830,2
238,2,0,1290,2
239,0,0,1770,0
240,0,1,1560,1
241,2,0,1230,2
242,0,0,1650,0
243,0,0,1350,0
244,2,2,1170,4
245,0,1,1620,1
246,0,1,1440,1
247,2,0,1170,2
248,0,0,1590,0
249,0,0,1410,0
250,2,1,1260,3
251,0,0,1830,0
252,0,0,1650,0
253,2,0,1410,2
