,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,630,0
1,0,0,1050,0
2,2,0,990,2
3,0,0,630,0
4,0,1,1320,1
5,2,0,1050,2
6,0,0,690,0
7,0,0,1350,0
8,2,0,1170,2
9,0,0,510,0
10,0,0,1350,0
11,2,0,990,2
12,0,0,390,0
13,0,1,1200,1
14,2,0,930,2
15,0,0,630,0
16,0,1,1140,1
17,2,0,930,2
18,0,0,450,0
19,0,0,1170,0
20,2,0,930,2
21,0,0,390,0
22,0,0,930,0
23,2,0,810,2
24,0,0,390,0
25,0,0,1050,0
26,2,0,750,2
27,0,1,540,1
28,0,0,1050,0
29,2,0,870,2
30,0,0,450,0
31,0,0,1230,0
32,2,0,870,2
33,0,0,330,0
34,0,0,990,0
35,2,0,750,2
36,0,0,330,0
37,0,0,990,0
38,2,0,690,2
39,0,0,330,0
40,0,0,1050,0
41,2,0,810,2
42,0,0,330,0
43,0,0,1110,0
44,2,0,810,2
45,0,0,390,0
46,0,0,1110,0
47,2,0,870,2
48,0,0,450,0
49,0,0,990,0
50,2,0,750,2
51,0,0,510,0
52,0,0,1110,0
53,2,0,870,2
54,0,0,390,0
55,0,0,1050,0
56,2,0,870,2
57,0,0,330,0
58,0,0,990,0
59,2,0,750,2
60,0,0,210,0
61,0,0,1050,0
62,2,0,690,2
63,0,0,150,0
64,0,0,930,0
65,2,0,570,2
66,0,0,150,0
67,0,0,810,0
68,2,0,570,2
69,0,0,810,0
70,2,0,510,2
71,0,0,990,0
72,0,1,780,1
73,2,0,630,2
74,0,0,1170,0
75,0,0,930,0
76,2,0,630,2
77,0,0,1170,0
78,0,0,990,0
79,2,0,690,2
80,0,1,1200,1
81,0,0,930,0
82,2,0,690,2
83,0,0,1170,0
84,0,0,930,0
85,2,0,690,2
86,0,0,1230,0
87,0,0,930,0
88,2,0,690,2
89,0,0,1110,0
90,0,0,870,0
91,2,0,630,2
92,0,0,1170,0
93,0,0,870,0
94,2,0,750,2
95,0,0,1230,0
96,0,0,1050,0
97,2,0,870,2
98,0,0,1290,0
99,0,0,1050,0
100,2,0,870,2
101,0,0,1290,0
102,0,1,1080,1
103,2,1,780,3
104,0,0,1350,0
105,0,0,990,0
106,2,0,630,2
107,0,0,1050,0
108,0,0,810,0
109,2,0,750,2
110,0,0,1050,0
111,0,0,870,0
112,2,0,690,2
113,0,0,1230,0
114,0,0,930,0
115,2,0,750,2
116,0,1,1200,1
117,0,0,990,0
118,2,0,810,2
119,0,0,1290,0
120,0,0,1050,0
121,2,0,750,2
122,0,0,1230,0
123,0,0,930,0
124,2,0,690,2
125,0,0,1170,0
126,0,0,990,0
127,2,0,810,2
128,0,0,1350,0
129,0,0,1110,0
130,2,0,930,2
131,0,0,1410,0
132,0,0,1110,0
133,2,0,870,2
134,0,0,1290,0
135,0,0,1050,0
136,2,0,810,2
137,0,0,1290,0
138,0,0,990,0
139,2,0,750,2
140,0,0,1230,0
141,0,0,1050,0
142,2,0,930,2
143,0,0,1470,0
144,0,0,1170,0
145,2,0,990,2
146,0,0,1350,0
147,0,0,1110,0
148,2,0,810,2
149,0,0,1350,0
150,0,0,1050,0
151,2,0,810,2
152,0,0,1410,0
153,0,0,1110,0
154,2,0,990,2
155,0,0,1530,0
156,0,0,1290,0
157,2,0,990,2
158,0,0,1530,0
159,0,0,1410,0
160,2,0,1230,2
161,0,0,1770,0
162,0,0,1530,0
163,2,0,1230,2
164,0,0,1770,0
165,0,0,1530,0
166,2,0,1290,2
167,0,0,1770,0
168,0,0,1470,0
169,2,0,1230,2
170,0,0,1830,0
171,0,0,1590,0
172,2,0,1290,2
173,0,0,1830,0
174,0,0,1530,0
175,2,0,1230,2
176,0,0,1770,0
177,0,0,1470,0
178,2,0,1230,2
179,0,0,1710,0
180,0,1,1560,1
181,2,0,1350,2
182,0,0,1770,0
183,0,0,1530,0
184,2,0,1290,2
185,0,0,1650,0
186,0,0,1350,0
187,2,0,1230,2
188,0,0,1650,0
189,0,0,1470,0
190,2,0,1290,2
191,0,0,1830,0
192,0,0,1650,0
193,2,0,1290,2
194,0,0,1830,0
195,0,0,1530,0
196,2,0,1350,2
197,0,0,1770,0
198,0,0,1410,0
199,2,0,1050,2
200,0,0,1410,0
201,0,0,1110,0
202,2,0,930,2
203,0,0,1470,0
204,0,0,1110,0
205,2,0,870,2
206,0,0,1350,0
207,0,0,1050,0
208,2,0,810,2
209,0,0,1350,0
210,0,0,1110,0
211,2,0,870,2
212,0,0,1290,0
213,0,0,1050,0
214,2,0,750,2
215,0,0,1290,0
216,0,0,1050,0
217,2,0,810,2
218,0,2,1350,2
219,0,0,990,0
220,2,0,750,2
221,0,0,1050,0
222,0,1,900,1
223,2,0,510,2
224,0,0,870,0
225,0,0,690,0
226,2,0,570,2
227,0,0,990,0
228,0,0,810,0
229,2,0,510,2
230,0,0,930,0
231,0,0,810,0
232,2,0,510,2
233,0,0,990,0
234,0,0,870,0
235,2,0,630,2
236,0,0,1110,0
237,0,0,810,0
238,2,0,630,2
239,0,0,1050,0
240,0,0,750,0
241,2,0,630,2
242,0,0,1110,0
243,0,0,870,0
244,2,0,690,2
245,0,0,1170,0
246,0,0,990,0
247,2,0,630,2
248,0,0,1170,0
249,0,0,930,0
250,2,0,750,2
251,0,0,1230,0
