time,count,count_conflict,size
01:48:00,4,0,1
01:48:30,4,0,1
01:49:00,3,0,1
01:49:30,3,0,1
01:50:00,3,0,1
01:50:30,3,0,1
01:51:00,3,0,1
01:51:30,3,0,2
01:52:00,3,0,2
01:52:30,3,0,2
01:53:00,3,0,2
01:53:30,3,0,2
01:54:00,3,0,2
01:54:30,3,0,2
01:55:00,3,0,2
01:55:30,3,0,2
01:56:00,3,0,2
01:56:30,3,0,3
01:57:00,3,0,3
01:57:30,3,0,3
01:58:00,3,0,3
01:58:30,3,0,3
01:59:00,3,0,3
01:59:30,3,0,3
02:00:00,3,0,3
02:00:30,3,0,4
02:01:00,3,0,4
02:01:30,5,0,2
02:02:00,4,0,2
02:02:30,5,0,1
02:03:00,4,0,1
02:03:30,4,0,1
02:04:00,3,0,1
02:04:30,3,0,1
02:05:00,3,0,1
02:05:30,3,0,1
02:06:00,3,0,1
02:06:30,3,0,2
02:07:00,3,0,2
02:07:30,3,0,2
02:08:00,3,0,2
02:08:30,3,0,2
02:09:00,3,0,2
02:09:30,3,0,2
02:10:00,3,0,2
02:10:30,3,0,3
02:11:00,3,0,3
02:11:30,3,0,3
02:12:00,3,0,3
02:12:30,3,0,3
02:13:00,3,0,3
02:13:30,3,0,3
02:14:00,3,0,3
02:14:30,3,0,3
02:15:00,3,0,3
02:15:30,3,0,4
02:16:00,3,0,4
02:16:30,5,0,2
02:17:00,4,0,2
02:17:30,5,0,1
02:18:00,4,0,1
02:18:30,4,0,2
02:19:00,3,0,2
02:19:30,3,0,2
02:20:00,3,0,2
02:20:30,3,0,2
02:21:00,3,0,2
02:21:30,3,0,2
02:22:00,3,0,2
02:22:30,3,0,2
02:23:00,3,0,2
02:23:30,3,0,2
02:24:00,3,0,2
02:24:30,3,0,3
02:25:00,3,0,3
02:25:30,3,0,3
02:26:00,3,0,3
02:26:30,3,0,3
02:27:00,3,0,3
02:27:30,3,0,3
02:28:00,3,0,3
02:28:30,3,0,4
02:29:00,3,0,4
02:29:30,3,0,4
02:30:00,3,0,4
02:30:30,3,0,4
02:31:00,3,0,4
02:31:30,5,0,2
02:32:00,4,0,2
02:32:30,5,0,1
02:33:00,4,0,1
02:33:30,4,0,2
02:34:00,3,0,2
02:34:30,3,0,2
02:35:00,3,0,2
02:35:30,3,0,2
02:36:00,3,0,2
02:36:30,3,0,2
02:37:00,3,0,2
02:37:30,3,0,2
02:38:00,3,0,2
02:38:30,3,0,3
02:39:00,3,0,3
02:39:30,3,0,3
02:40:00,3,0,3
02:40:30,3,0,3
02:41:00,3,0,3
02:41:30,3,0,3
02:42:00,3,0,3
02:42:30,3,0,3
02:43:00,3,0,3
02:43:30,3,0,4
02:44:00,3,0,4
02:44:30,3,0,4
02:45:00,3,0,4
02:45:30,3,0,4
02:46:00,3,0,4
02:46:30,5,0,2
02:47:00,4,0,2
02:47:30,5,0,1
02:48:00,4,0,1
02:48:30,4,0,2
02:49:00,3,0,2
02:49:30,3,0,2
02:50:00,3,0,2
02:50:30,3,0,2
02:51:00,3,0,2
02:51:30,3,0,3
02:52:00,3,0,3
02:52:30,3,0,3
02:53:00,3,0,3
02:53:30,3,0,3
02:54:00,3,0,3
02:54:30,3,0,3
02:55:00,3,0,3
02:55:30,3,0,3
02:56:00,3,0,3
02:56:30,3,0,3
02:57:00,3,0,3
02:57:30,3,0,4
02:58:00,3,0,4
02:58:30,3,0,4
02:59:00,3,0,4
02:59:30,3,0,4
03:00:00,3,0,4
03:00:30,3,0,4
03:01:00,3,0,4
03:01:30,5,0,3
03:02:00,4,0,3
03:02:30,5,0,2
03:03:00,4,0,2
03:03:30,4,0,2
03:04:00,3,0,2
03:04:30,3,0,2
03:05:00,3,0,2
03:05:30,3,0,2
03:06:00,3,0,2
03:06:30,3,0,3
03:07:00,3,0,3
03:07:30,3,0,3
03:08:00,3,0,3
03:08:30,3,0,3
03:09:00,3,0,3
03:09:30,3,0,3
03:10:00,3,0,3
03:10:30,3,0,3
03:11:00,3,0,3
03:11:30,3,0,3
03:12:00,3,0,3
03:12:30,3,0,4
03:13:00,3,0,4
03:13:30,3,0,4
03:14:00,3,0,4
03:14:30,3,0,4
03:15:00,3,0,4
03:15:30,3,0,4
03:16:00,3,0,4
03:16:30,5,0,2
03:17:00,4,0,2
03:17:30,5,0,1
03:18:00,4,0,1
03:18:30,4,0,2
03:19:00,3,0,2
03:19:30,3,0,2
03:20:00,3,0,2
03:20:30,3,0,2
03:21:00,3,0,2
03:21:30,3,0,2
03:22:00,3,0,2
03:22:30,3,0,2
03:23:00,3,0,2
03:23:30,3,0,3
03:24:00,3,0,3
03:24:30,3,0,3
03:25:00,3,0,3
03:25:30,3,0,3
03:26:00,3,0,3
03:26:30,3,0,3
03:27:00,3,0,3
03:27:30,3,0,3
03:28:00,3,0,3
03:28:30,3,0,4
03:29:00,3,0,4
03:29:30,3,0,4
03:30:00,3,0,4
03:30:30,3,0,4
03:31:00,3,0,4
03:31:30,5,0,2
03:32:00,4,0,2
03:32:30,5,0,2
03:33:00,4,0,2
03:33:30,4,0,2
03:34:00,3,0,2
03:34:30,3,0,2
03:35:00,3,0,2
03:35:30,3,0,3
03:36:00,3,0,3
03:36:30,3,0,3
03:37:00,3,0,3
03:37:30,3,0,3
03:38:00,3,0,3
03:38:30,3,0,3
03:39:00,3,0,3
03:39:30,3,0,4
03:40:00,3,0,4
03:40:30,3,0,4
03:41:00,3,0,4
03:41:30,3,0,4
03:42:00,3,0,4
03:42:30,3,0,4
03:43:00,3,0,4
03:43:30,3,0,4
03:44:00,3,0,4
03:44:30,3,0,5
03:45:00,3,0,5
03:45:30,3,0,5
03:46:00,3,0,5
03:46:30,5,0,3
03:47:00,4,0,3
03:47:30,5,0,2
03:48:00,4,0,2
03:48:30,4,0,2
03:49:00,3,0,2
03:49:30,3,0,3
03:50:00,3,0,3
03:50:30,3,0,3
03:51:00,3,0,3
03:51:30,3,0,3
03:52:00,3,0,3
03:52:30,3,0,3
03:53:00,3,0,3
03:53:30,3,0,3
03:54:00,3,0,3
03:54:30,3,0,3
03:55:00,3,0,3
03:55:30,3,0,4
03:56:00,3,0,4
03:56:30,3,0,4
03:57:00,3,0,4
03:57:30,3,0,4
03:58:00,3,0,4
03:58:30,3,0,4
03:59:00,3,0,4
03:59:30,3,0,5
04:00:00,3,0,5
04:00:30,3,0,5
04:01:00,3,0,5
04:01:30,5,0,3
04:02:00,4,0,3
04:02:30,5,0,2
04:03:00,4,0,2
04:03:30,4,0,2
04:04:00,3,0,2
04:04:30,3,0,3
04:05:00,3,0,3
04:05:30,3,0,3
04:06:00,3,0,3
04:06:30,3,0,3
04:07:00,3,0,3
04:07:30,3,0,3
04:08:00,3,0,3
04:08:30,3,0,3
04:09:00,3,0,3
04:09:30,3,0,4
04:10:00,3,0,4
04:10:30,3,0,4
04:11:00,3,0,4
04:11:30,3,0,4
04:12:00,3,0,4
04:12:30,3,0,4
04:13:00,3,0,4
04:13:30,3,0,4
04:14:00,3,0,4
04:14:30,3,0,5
04:15:00,3,0,5
04:15:30,3,0,5
04:16:00,3,0,5
04:16:30,5,0,3
04:17:00,4,0,3
04:17:30,5,0,3
04:18:00,4,0,3
04:18:30,4,0,3
04:19:00,3,0,3
04:19:30,3,0,3
04:20:00,3,0,3
04:20:30,3,0,3
04:21:00,3,0,3
04:21:30,3,0,3
04:22:00,3,0,3
04:22:30,3,0,4
04:23:00,3,0,4
04:23:30,3,0,4
04:24:00,3,0,4
04:24:30,3,0,4
04:25:00,3,0,4
04:25:30,3,0,4
04:26:00,3,0,4
04:26:30,3,0,4
04:27:00,3,0,4
04:27:30,3,0,5
04:28:00,3,0,5
04:28:30,3,0,5
04:29:00,3,0,5
04:29:30,3,0,5
04:30:00,3,0,5
04:30:30,3,0,5
04:31:00,3,0,5
04:31:30,5,0,3
04:32:00,4,0,3
04:32:30,5,0,2
04:33:00,4,0,2
04:33:30,4,0,2
04:34:00,3,0,2
04:34:30,3,0,2
04:35:00,3,0,2
04:35:30,3,0,3
04:36:00,3,0,3
04:36:30,3,0,3
04:37:00,3,0,3
04:37:30,3,0,3
04:38:00,3,0,3
04:38:30,3,0,3
04:39:00,3,0,3
04:39:30,3,0,4
04:40:00,3,0,4
04:40:30,3,0,4
04:41:00,3,0,4
04:41:30,3,0,4
04:42:00,3,0,4
04:42:30,3,0,4
04:43:00,3,0,4
04:43:30,3,0,4
04:44:00,3,0,4
04:44:30,3,0,4
04:45:00,3,0,4
04:45:30,3,0,5
04:46:00,3,0,5
04:46:30,5,0,3
04:47:00,4,0,3
04:47:30,5,0,2
04:48:00,4,0,2
04:48:30,4,0,2
04:49:00,3,0,2
04:49:30,3,0,2
04:50:00,3,0,2
04:50:30,3,0,3
04:51:00,3,0,3
04:51:30,3,0,3
04:52:00,3,0,3
04:52:30,3,0,3
04:53:00,3,0,3
04:53:30,3,0,3
04:54:00,3,0,3
04:54:30,3,0,4
04:55:00,3,0,4
04:55:30,3,0,4
04:56:00,3,0,4
04:56:30,3,0,4
04:57:00,3,0,4
04:57:30,3,0,4
04:58:00,3,0,4
04:58:30,3,0,4
04:59:00,3,0,4
04:59:30,3,0,5
05:00:00,3,0,5
05:00:30,3,0,5
05:01:00,3,0,5
05:01:30,5,0,3
05:02:00,4,0,3
05:02:30,5,0,2
05:03:00,4,0,2
05:03:30,4,0,2
05:04:00,3,0,2
05:04:30,3,0,3
05:05:00,3,0,3
05:05:30,3,0,3
05:06:00,3,0,3
05:06:30,3,0,3
05:07:00,3,0,3
05:07:30,3,0,3
05:08:00,3,0,3
05:08:30,3,0,4
05:09:00,3,0,4
05:09:30,3,0,4
05:10:00,3,0,4
05:10:30,3,0,4
05:11:00,3,0,4
05:11:30,3,0,4
05:12:00,3,0,4
05:12:30,3,0,5
05:13:00,3,0,5
05:13:30,3,0,5
05:14:00,3,0,5
05:14:30,3,0,5
05:15:00,3,0,5
05:15:30,3,0,5
05:16:00,3,0,5
05:16:30,5,0,4
05:17:00,4,0,4
05:17:30,5,0,3
05:18:00,4,0,3
05:18:30,4,0,3
05:19:00,3,0,3
05:19:30,3,0,3
05:20:00,3,0,3
05:20:30,3,0,3
05:21:00,3,0,3
05:21:30,3,0,4
05:22:00,3,0,4
05:22:30,3,0,4
05:23:00,3,0,4
05:23:30,3,0,4
05:24:00,3,0,4
05:24:30,3,0,4
05:25:00,3,0,4
05:25:30,3,0,4
05:26:00,3,0,4
05:26:30,3,0,4
05:27:00,3,0,4
05:27:30,3,0,5
05:28:00,3,0,5
05:28:30,3,0,5
05:29:00,3,0,5
05:29:30,3,0,5
05:30:00,3,0,5
05:30:30,3,0,5
05:31:00,3,0,5
05:31:30,5,0,3
05:32:00,4,0,3
05:32:30,5,0,2
05:33:00,4,0,2
05:33:30,4,0,3
05:34:00,3,0,3
05:34:30,3,0,3
05:35:00,3,0,3
05:35:30,3,0,3
05:36:00,3,0,3
05:36:30,3,0,3
05:37:00,3,0,3
05:37:30,3,0,3
05:38:00,3,0,3
05:38:30,3,0,3
05:39:00,3,0,3
05:39:30,3,0,4
05:40:00,3,0,4
05:40:30,3,0,4
05:41:00,3,0,4
05:41:30,3,0,4
05:42:00,3,0,4
05:42:30,3,0,4
05:43:00,3,0,4
05:43:30,3,0,4
05:44:00,3,0,4
05:44:30,3,0,5
05:45:00,3,0,5
05:45:30,3,0,5
05:46:00,3,0,5
05:46:30,5,0,3
05:47:00,4,0,3
05:47:30,5,0,2
05:48:00,4,0,2
05:48:30,4,0,2
05:49:00,3,0,2
05:49:30,3,0,2
05:50:00,3,0,2
05:50:30,3,0,3
05:51:00,3,0,3
05:51:30,3,0,3
05:52:00,3,0,3
05:52:30,3,0,3
05:53:00,3,0,3
05:53:30,3,0,3
05:54:00,3,0,3
05:54:30,3,0,3
05:55:00,3,0,3
05:55:30,3,0,3
05:56:00,3,0,3
05:56:30,3,0,4
05:57:00,3,0,4
05:57:30,3,0,4
05:58:00,3,0,4
05:58:30,3,0,4
05:59:00,3,0,4
05:59:30,3,0,4
06:00:00,3,0,4
06:00:30,3,0,4
06:01:00,3,0,4
06:01:30,5,0,3
06:02:00,4,0,3
06:02:30,5,0,2
06:03:00,4,0,2
06:03:30,4,0,2
06:04:00,3,0,2
06:04:30,3,0,2
06:05:00,3,0,2
06:05:30,3,0,3
06:06:00,3,0,3
06:06:30,3,0,3
06:07:00,3,0,3
06:07:30,3,0,3
06:08:00,3,0,3
06:08:30,3,0,3
06:09:00,3,0,3
06:09:30,3,0,3
06:10:00,3,0,3
06:10:30,3,0,4
06:11:00,3,0,4
06:11:30,3,0,4
06:12:00,3,0,4
06:12:30,3,0,4
06:13:00,3,0,4
06:13:30,3,0,4
06:14:00,3,0,4
06:14:30,3,0,4
06:15:00,3,0,4
06:15:30,3,0,4
06:16:00,3,0,4
06:16:30,5,0,2
06:17:00,4,0,2
06:17:30,5,0,2
06:18:00,4,0,2
06:18:30,4,0,2
06:19:00,3,0,2
06:19:30,3,0,2
06:20:00,3,0,2
06:20:30,3,0,2
06:21:00,3,0,2
06:21:30,3,0,2
06:22:00,3,0,2
06:22:30,3,0,3
06:23:00,3,0,3
06:23:30,3,0,3
06:24:00,3,0,3
06:24:30,3,0,3
06:25:00,3,0,3
06:25:30,3,0,3
06:26:00,3,0,3
06:26:30,3,0,3
06:27:00,3,0,3
06:27:30,3,0,3
06:28:00,3,0,3
06:28:30,3,0,4
06:29:00,3,0,4
06:29:30,3,0,4
06:30:00,3,0,4
06:30:30,3,0,4
06:31:00,3,0,4
06:31:30,5,0,2
06:32:00,4,0,2
06:32:30,5,0,1
06:33:00,4,0,1
06:33:30,4,0,1
06:34:00,3,0,1
06:34:30,3,0,2
06:35:00,3,0,2
06:35:30,3,0,2
06:36:00,3,0,2
06:36:30,3,0,2
06:37:00,3,0,2
06:37:30,3,0,2
06:38:00,3,0,2
06:38:30,3,0,2
06:39:00,3,0,2
06:39:30,3,0,2
06:40:00,3,0,2
06:40:30,3,0,3
06:41:00,3,0,3
06:41:30,3,0,3
06:42:00,3,0,3
06:42:30,3,0,3
06:43:00,3,0,3
06:43:30,3,0,3
06:44:00,3,0,3
06:44:30,3,0,3
06:45:00,3,0,3
06:45:30,3,0,3
06:46:00,3,0,3
06:46:30,5,0,2
06:47:00,4,0,2
06:47:30,5,0,1
06:48:00,4,0,1
06:48:30,4,0,1
06:49:00,3,0,1
06:49:30,3,0,1
06:50:00,3,0,1
06:50:30,3,0,1
06:51:00,3,0,1
06:51:30,3,0,1
06:52:00,3,0,1
06:52:30,3,0,2
06:53:00,3,0,2
06:53:30,3,0,2
06:54:00,3,0,2
06:54:30,3,0,2
06:55:00,3,0,2
06:55:30,3,0,2
06:56:00,3,0,2
06:56:30,3,0,2
06:57:00,3,0,2
06:57:30,3,0,3
06:58:00,3,0,3
06:58:30,3,0,3
06:59:00,3,0,3
06:59:30,3,0,3
07:00:00,3,0,3
07:00:30,3,0,3
07:01:00,3,0,3
07:01:30,5,0,1
07:02:00,4,0,1
07:02:30,5,0,1
07:03:00,4,0,1
07:03:30,4,0,1
07:04:00,3,0,1
07:04:30,3,0,1
07:05:00,3,0,1
07:05:30,3,0,1
07:06:00,3,0,1
07:06:30,3,0,1
07:07:00,3,0,1
07:07:30,3,0,2
07:08:00,3,0,2
07:08:30,3,0,2
07:09:00,3,0,2
07:09:30,3,0,2
07:10:00,3,0,2
07:10:30,3,0,2
07:11:00,3,0,2
07:11:30,3,0,2
07:12:00,3,0,2
07:12:30,3,0,3
07:13:00,3,0,3
07:13:30,3,0,3
07:14:00,3,0,3
07:14:30,3,0,3
07:15:00,3,0,3
07:15:30,3,0,4
07:16:00,3,0,4
07:16:30,5,0,2
07:17:00,4,0,2
07:17:30,5,0,1
07:18:00,4,0,1
07:18:30,4,0,1
07:19:00,3,0,1
07:19:30,3,0,1
07:20:00,3,0,1
07:20:30,3,0,2
07:21:00,3,0,2
07:21:30,3,0,2
07:22:00,3,0,2
07:22:30,3,0,2
07:23:00,3,0,2
07:23:30,3,0,2
07:24:00,3,0,2
07:24:30,3,0,2
07:25:00,3,0,2
07:25:30,3,0,3
07:26:00,3,0,3
07:26:30,3,0,3
07:27:00,3,0,3
07:27:30,3,0,3
07:28:00,3,0,3
07:28:30,3,0,4
07:29:00,3,0,4
07:29:30,3,0,4
07:30:00,3,0,4
07:30:30,3,0,4
07:31:00,3,0,4
07:31:30,5,0,2
07:32:00,4,0,2
07:32:30,5,0,1
07:33:00,4,0,1
07:33:30,4,0,2
07:34:00,3,0,2
07:34:30,3,0,2
07:35:00,3,0,2
07:35:30,3,0,2
07:36:00,3,0,2
07:36:30,3,0,2
07:37:00,3,0,2
07:37:30,3,0,2
07:38:00,3,0,2
07:38:30,3,0,3
07:39:00,3,0,3
07:39:30,3,0,3
07:40:00,3,0,3
07:40:30,3,0,3
07:41:00,3,0,3
07:41:30,3,0,3
07:42:00,3,0,3
07:42:30,3,0,3
07:43:00,3,0,3
07:43:30,3,0,3
07:44:00,3,0,3
07:44:30,3,0,4
07:45:00,3,0,4
07:45:30,3,0,4
07:46:00,3,0,4
07:46:30,5,0,2
07:47:00,4,0,2
07:47:30,5,0,1
07:48:00,4,0,1
07:48:30,4,0,1
07:49:00,3,0,1
07:49:30,3,0,1
07:50:00,3,0,1
07:50:30,3,0,2
07:51:00,3,0,2
07:51:30,3,0,2
07:52:00,3,0,2
07:52:30,3,0,2
07:53:00,3,0,2
07:53:30,3,0,2
07:54:00,3,0,2
07:54:30,3,0,3
07:55:00,3,0,3
07:55:30,3,0,3
07:56:00,3,0,3
07:56:30,3,0,3
07:57:00,3,0,3
07:57:30,3,0,3
07:58:00,3,0,3
07:58:30,3,0,3
07:59:00,3,0,3
07:59:30,3,0,4
08:00:00,3,0,4
08:00:30,3,0,4
08:01:00,3,0,4
08:01:30,5,0,2
08:02:00,4,0,2
08:02:30,5,0,1
08:03:00,4,0,1
08:03:30,4,0,1
08:04:00,3,0,1
08:04:30,3,0,2
08:05:00,3,0,2
08:05:30,3,0,2
08:06:00,3,0,2
08:06:30,3,0,2
08:07:00,3,0,2
08:07:30,3,0,3
08:08:00,3,0,3
08:08:30,3,0,3
08:09:00,3,0,3
08:09:30,3,0,3
08:10:00,3,0,3
08:10:30,3,0,3
08:11:00,3,0,3
08:11:30,3,0,4
08:12:00,3,0,4
08:12:30,3,0,4
08:13:00,3,0,4
08:13:30,3,0,4
08:14:00,3,0,4
08:14:30,3,0,4
08:15:00,3,0,4
08:15:30,3,0,4
08:16:00,3,0,4
08:16:30,5,0,3
08:17:00,4,0,3
08:17:30,5,0,2
08:18:00,4,0,2
08:18:30,4,0,2
08:19:00,3,0,2
08:19:30,3,0,2
08:20:00,3,0,2
08:20:30,3,0,2
08:21:00,3,0,2
08:21:30,3,0,3
08:22:00,3,0,3
08:22:30,3,0,3
08:23:00,3,0,3
08:23:30,3,0,3
08:24:00,3,0,3
08:24:30,3,0,3
08:25:00,3,0,3
08:25:30,3,0,4
08:26:00,3,0,4
08:26:30,3,0,4
08:27:00,3,0,4
08:27:30,3,0,4
08:28:00,3,0,4
08:28:30,3,0,4
08:29:00,3,0,4
08:29:30,3,0,4
08:30:00,3,0,4
08:30:30,3,0,5
08:31:00,3,0,5
08:31:30,5,0,3
08:32:00,4,0,3
08:32:30,5,0,2
08:33:00,4,0,2
08:33:30,4,0,2
08:34:00,3,0,2
08:34:30,3,0,3
08:35:00,3,0,3
08:35:30,3,0,3
08:36:00,3,0,3
08:36:30,3,0,3
08:37:00,3,0,3
08:37:30,3,0,3
08:38:00,3,0,3
08:38:30,3,0,3
08:39:00,3,0,3
08:39:30,3,0,3
08:40:00,3,0,3
08:40:30,3,0,3
08:41:00,3,0,3
08:41:30,3,0,4
08:42:00,3,0,4
08:42:30,3,0,4
08:43:00,3,0,4
08:43:30,3,0,4
08:44:00,3,0,4
08:44:30,3,0,4
08:45:00,3,0,4
08:45:30,3,0,4
08:46:00,3,0,4
08:46:30,5,0,3
08:47:00,4,0,3
08:47:30,5,0,2
08:48:00,4,0,2
08:48:30,4,0,2
08:49:00,3,0,2
08:49:30,3,0,2
08:50:00,3,0,2
08:50:30,3,0,3
08:51:00,3,0,3
08:51:30,3,0,3
08:52:00,3,0,3
08:52:30,3,0,3
08:53:00,3,0,3
08:53:30,3,0,3
08:54:00,3,0,3
08:54:30,3,0,3
08:55:00,3,0,3
08:55:30,3,0,4
08:56:00,3,0,4
08:56:30,3,0,4
08:57:00,3,0,4
08:57:30,3,0,4
08:58:00,3,0,4
08:58:30,3,0,4
08:59:00,3,0,4
08:59:30,3,0,4
09:00:00,3,0,4
09:00:30,3,0,4
09:01:00,3,0,4
09:01:30,5,0,3
09:02:00,4,0,3
09:02:30,5,0,2
09:03:00,4,0,2
09:03:30,4,0,2
09:04:00,3,0,2
09:04:30,3,0,2
09:05:00,3,0,2
09:05:30,3,0,2
09:06:00,3,0,2
09:06:30,3,0,2
09:07:00,3,0,2
09:07:30,3,0,3
09:08:00,3,0,3
09:08:30,3,0,3
09:09:00,3,0,3
09:09:30,3,0,3
09:10:00,3,0,3
09:10:30,3,0,3
09:11:00,3,0,3
09:11:30,3,0,4
09:12:00,3,0,4
09:12:30,3,0,4
09:13:00,3,0,4
09:13:30,3,0,4
09:14:00,3,0,4
09:14:30,3,0,4
09:15:00,3,0,4
09:15:30,3,0,4
09:16:00,3,0,4
09:16:30,5,0,2
09:17:00,4,0,2
09:17:30,5,0,1
09:18:00,4,0,1
09:18:30,4,0,1
09:19:00,3,0,1
09:19:30,3,0,2
09:20:00,3,0,2
09:20:30,3,0,2
09:21:00,3,0,2
09:21:30,3,0,2
09:22:00,3,0,2
09:22:30,3,0,2
09:23:00,3,0,2
09:23:30,3,0,2
09:24:00,3,0,2
09:24:30,3,0,2
09:25:00,3,0,2
09:25:30,3,0,3
09:26:00,3,0,3
09:26:30,3,0,3
09:27:00,3,0,3
09:27:30,3,0,3
09:28:00,3,0,3
09:28:30,3,0,3
09:29:00,3,0,3
09:29:30,3,0,3
09:30:00,3,0,3
09:30:30,3,0,4
09:31:00,3,0,4
09:31:30,5,0,2
09:32:00,4,0,2
09:32:30,5,0,1
09:33:00,4,0,1
09:33:30,4,0,1
09:34:00,3,0,1
09:34:30,3,0,1
09:35:00,3,0,1
09:35:30,3,0,2
09:36:00,3,0,2
09:36:30,3,0,2
09:37:00,3,0,2
09:37:30,3,0,2
09:38:00,3,0,2
09:38:30,3,0,2
09:39:00,3,0,2
09:39:30,3,0,2
09:40:00,3,0,2
09:40:30,3,0,2
09:41:00,3,0,2
09:41:30,3,0,3
09:42:00,3,0,3
