,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1050,0
1,0,2,330,2
2,2,0,750,2
3,0,2,450,2
4,0,1,960,1
5,2,0,750,2
6,0,0,330,0
7,0,0,1050,0
8,2,0,750,2
9,0,0,330,0
10,0,0,1050,0
11,2,0,810,2
12,0,0,810,0
13,2,2,630,4
14,0,0,990,0
15,0,0,750,0
16,2,0,510,2
17,0,0,1050,0
18,0,1,840,1
19,2,0,450,2
20,0,1,960,1
21,0,1,840,1
22,2,0,570,2
23,0,0,1050,0
24,0,1,780,1
25,2,0,450,2
26,0,0,990,0
27,0,1,840,1
28,2,1,540,3
29,0,1,1020,1
30,0,0,690,0
31,2,2,570,4
32,0,0,990,0
33,0,0,690,0
34,2,0,510,2
35,0,1,1080,1
36,0,0,930,0
37,2,2,690,4
38,0,0,990,0
39,0,0,690,0
40,2,1,540,3
41,0,0,990,0
42,0,1,720,1
43,2,1,480,3
44,0,0,990,0
45,0,0,690,0
46,2,0,450,2
47,0,0,990,0
48,0,0,690,0
49,2,0,390,2
50,0,0,810,0
51,0,0,570,0
52,2,0,270,2
53,0,0,810,0
54,0,0,570,0
55,2,0,330,2
56,0,0,810,0
57,0,0,570,0
58,2,0,270,2
59,0,0,690,0
60,0,0,510,0
61,2,2,390,4
62,0,1,840,1
63,0,1,600,1
64,2,0,330,2
65,0,1,900,1
66,0,0,510,0
67,2,0,390,2
68,0,0,990,0
69,0,1,900,1
70,2,0,570,2
71,0,1,1080,1
72,0,0,810,0
73,2,0,630,2
74,0,0,1170,0
75,0,0,990,0
76,2,0,750,2
77,0,0,1050,0
78,0,0,930,0
79,2,0,630,2
80,0,0,1110,0
81,0,0,1050,0
82,2,1,720,3
83,0,1,1200,1
84,0,0,930,0
85,2,0,870,2
86,0,0,1290,0
87,0,0,1050,0
88,2,2,750,4
89,0,0,1230,0
90,0,0,990,0
91,2,2,750,4
92,0,0,1170,0
93,0,2,990,2
94,2,1,720,3
95,0,0,1230,0
96,0,0,1050,0
97,2,0,870,2
98,0,0,1350,0
99,0,1,1140,1
100,2,0,870,2
101,0,1,1380,1
102,0,2,1170,2
103,2,1,900,3
104,0,0,1290,0
105,0,4,1590,4
106,2,0,1110,2
107,0,0,1530,0
108,0,0,1290,0
109,2,0,1110,2
110,0,0,1530,0
111,0,0,1290,0
112,2,0,1170,2
113,0,1,1680,1
114,0,1,1440,1
115,2,0,1110,2
116,0,0,1530,0
117,0,0,1290,0
118,2,2,1170,4
119,0,0,1650,0
120,0,0,1410,0
121,2,0,1230,2
122,0,0,1590,0
123,0,2,1890,2
124,2,0,1350,2
125,0,0,1890,0
126,0,1,1620,1
127,2,0,1350,2
128,0,1,1920,1
129,0,0,1590,0
130,2,2,1290,4
131,0,0,1770,0
132,0,1,1500,1
133,2,0,1290,2
134,0,0,1710,0
135,2,0,1290,2
136,0,3,1500,3
137,0,0,1770,0
138,0,1,1680,1
139,2,1,1440,3
140,0,0,1830,0
141,0,0,1470,0
142,2,0,1230,2
143,0,0,1650,0
144,0,0,1470,0
145,2,0,1350,2
146,0,0,1770,0
147,0,1,1500,1
148,2,0,1290,2
149,0,1,1800,1
150,0,1,1560,1
151,2,0,1410,2
152,0,1,1920,1
153,0,1,1800,1
154,2,1,1560,3
155,0,0,1950,0
156,0,1,1680,1
157,2,0,1470,2
158,0,1,1920,1
159,0,1,1680,1
160,2,1,1380,3
161,0,0,1830,0
162,0,0,1590,0
163,2,0,1290,2
164,0,0,1830,0
165,0,0,1590,0
166,2,1,1380,3
167,0,0,1830,0
168,0,0,1590,0
169,2,1,1380,3
170,0,0,1830,0
171,0,0,1590,0
172,2,0,1410,2
173,0,0,1830,0
174,0,0,1590,0
175,2,0,1410,2
176,0,0,1950,0
177,0,0,1710,0
178,2,0,1410,2
179,0,0,1950,0
180,0,0,1710,0
181,2,1,1440,3
182,0,0,1830,0
183,0,0,1590,0
184,2,2,1410,4
185,0,0,1770,0
186,0,0,1530,0
187,2,0,1410,2
188,0,0,1950,0
189,0,0,1710,0
190,2,0,1470,2
191,0,0,1950,0
192,0,0,1710,0
193,2,0,1470,2
194,0,0,2010,0
195,0,0,1770,0
196,2,0,1470,2
197,0,0,1950,0
198,0,0,1710,0
199,2,2,1590,4
200,0,0,2070,0
201,0,0,1830,0
202,2,0,1650,2
203,0,0,2010,0
204,0,1,1800,1
205,2,0,1650,2
206,0,0,2010,0
207,0,1,1740,1
208,2,1,1500,3
209,0,1,1860,1
210,0,0,1650,0
211,2,1,1560,3
212,0,0,2010,0
213,0,0,1770,0
214,2,1,1620,3
215,0,0,2010,0
216,0,0,1770,0
217,2,0,1530,2
218,0,0,2070,0
219,0,1,1860,1
220,2,0,1590,2
221,0,0,2010,0
222,0,1,1800,1
223,2,2,1590,4
224,0,0,2010,0
225,0,0,1710,0
226,2,1,1440,3
227,0,1,1920,1
228,0,2,1590,2
229,2,0,1290,2
230,0,0,1710,0
231,0,2,1590,2
232,2,1,1200,3
233,0,0,1590,0
234,0,1,1440,1
235,2,0,1230,2
236,0,0,1770,0
237,0,0,1530,0
238,2,0,1230,2
239,0,0,1710,0
240,0,0,1530,0
241,2,0,1170,2
242,0,0,1650,0
243,0,0,1530,0
244,2,0,1350,2
245,0,1,1860,1
246,0,1,1620,1
247,2,0,1230,2
248,0,0,1650,0
249,0,0,1410,0
250,2,0,1230,2
251,0,0,1650,0
252,0,1,1440,1
253,2,1,1200,3
