,rs_exec_time
00:00:00,
00:01:00,0.046950578689575195
00:02:00,0.05254054069519043
00:03:00,0.05369925498962402
00:04:00,0.060828208923339844
00:05:00,0.06802153587341309
00:06:00,0.06946873664855957
00:07:00,0.07433295249938965
00:08:00,0.14267730712890625
00:09:00,0.13792085647583008
00:10:00,0.12845206260681152
00:11:00,0.0765068531036377
00:12:00,0.14931058883666992
00:13:00,0.15010595321655273
00:14:00,0.10097837448120117
00:15:00,0.15462827682495117
00:16:00,0.09424185752868652
00:17:00,0.0923149585723877
00:18:00,0.22399473190307617
00:19:00,0.42200326919555664
00:20:00,0.1727914810180664
00:21:00,0.0963287353515625
00:22:00,0.18229413032531738
00:23:00,0.4109485149383545
00:24:00,0.1828289031982422
00:25:00,0.10257744789123535
00:26:00,0.1020193099975586
00:27:00,0.09987330436706543
00:28:00,0.09725832939147949
00:29:00,0.2631344795227051
00:30:00,0.3837606906890869
00:31:00,0.2471160888671875
00:32:00,0.16738057136535645
00:33:00,0.10090970993041992
00:34:00,0.10128998756408691
00:35:00,0.18750619888305664
00:36:00,0.23539423942565918
00:37:00,0.19105839729309082
00:38:00,0.10636758804321289
00:39:00,0.18586325645446777
00:40:00,0.10454916954040527
00:41:00,0.10468912124633789
00:42:00,0.10698938369750977
00:43:00,0.16409850120544434
00:44:00,0.1885371208190918
00:45:00,0.10230660438537598
00:46:00,0.10184693336486816
00:47:00,0.10695528984069824
00:48:00,0.19621682167053223
00:49:00,0.18936491012573242
00:50:00,0.1652050018310547
00:51:00,0.10988736152648926
00:52:00,0.28254222869873047
00:53:00,0.196305513381958
00:54:00,0.20522022247314453
00:55:00,0.20583558082580566
00:56:00,0.2602853775024414
00:57:00,0.11630702018737793
00:58:00,0.12134456634521484
00:59:00,0.12402129173278809
01:00:00,0.12810277938842773
01:01:00,0.22700262069702148
01:02:00,0.27719879150390625
01:03:00,0.21989202499389648
01:04:00,0.19870471954345703
01:05:00,0.1148366928100586
01:06:00,0.11550402641296387
01:07:00,0.11298727989196777
01:08:00,0.11302471160888672
01:09:00,0.2637317180633545
01:10:00,0.3884265422821045
01:11:00,0.37821459770202637
01:12:00,0.24149560928344727
01:13:00,0.0997922420501709
01:14:00,0.09933733940124512
01:15:00,0.09990477561950684
01:16:00,0.18457460403442383
01:17:00,0.18633770942687988
01:18:00,0.10080909729003906
01:19:00,0.09943890571594238
01:20:00,0.15199542045593262
01:21:00,0.09624743461608887
01:22:00,0.09685444831848145
01:23:00,0.09233617782592773
01:24:00,0.09635090827941895
01:25:00,0.09863901138305664
01:26:00,0.18911957740783691
01:27:00,0.18665027618408203
01:28:00,0.15870308876037598
01:29:00,0.10606265068054199
01:30:00,0.109039306640625
01:31:00,0.21158528327941895
01:32:00,0.2101292610168457
01:33:00,0.12227129936218262
01:34:00,0.12225151062011719
01:35:00,0.17684268951416016
01:36:00,0.23137474060058594
01:37:00,0.33164215087890625
01:38:00,0.2213747501373291
01:39:00,0.18948793411254883
01:40:00,0.23667287826538086
01:41:00,0.3404996395111084
01:42:00,0.6986117362976074
01:43:00,0.5439531803131104
01:44:00,0.5046253204345703
01:45:00,0.3283538818359375
01:46:00,0.23145556449890137
01:47:00,0.12729501724243164
01:48:00,0.17698955535888672
01:49:00,0.1256086826324463
01:50:00,0.12136197090148926
01:51:00,0.1248021125793457
01:52:00,0.12836003303527832
01:53:00,0.1261000633239746
01:54:00,0.22508931159973145
01:55:00,0.2699730396270752
01:56:00,0.1206049919128418
01:57:00,0.12486672401428223
01:58:00,0.22356820106506348
01:59:00,0.23029446601867676
02:00:00,0.4766240119934082
02:01:00,0.23360371589660645
02:02:00,0.12808632850646973
02:03:00,0.3995697498321533
02:04:00,0.22925090789794922
02:05:00,0.12258672714233398
02:06:00,0.11865854263305664
02:07:00,0.12089347839355469
02:08:00,0.11825704574584961
02:09:00,0.12122750282287598
02:10:00,0.2824118137359619
02:11:00,0.21328258514404297
02:12:00,0.3164513111114502
02:13:00,0.2157611846923828
02:14:00,0.1703166961669922
02:15:00,0.22087788581848145
02:16:00,0.21612167358398438
02:17:00,0.12659454345703125
02:18:00,0.630615234375
02:19:00,0.9236958026885986
02:20:00,0.6474719047546387
02:21:00,0.49175286293029785
02:22:00,0.2217705249786377
02:23:00,0.12235498428344727
02:24:00,0.12547016143798828
02:25:00,0.12409114837646484
02:26:00,0.17612290382385254
02:27:00,0.11985325813293457
02:28:00,0.11733460426330566
02:29:00,0.32270193099975586
02:30:00,0.4607243537902832
02:31:00,0.20680952072143555
02:32:00,0.12142205238342285
02:33:00,0.12857723236083984
02:34:00,0.1313786506652832
02:35:00,0.12403249740600586
02:36:00,0.1268024444580078
02:37:00,0.17476511001586914
02:38:00,0.11558365821838379
02:39:00,0.11495304107666016
02:40:00,0.11379432678222656
02:41:00,0.11381173133850098
02:42:00,0.10774040222167969
02:43:00,0.11614060401916504
02:44:00,0.12075495719909668
02:45:00,0.2763667106628418
02:46:00,0.12061166763305664
02:47:00,0.12104940414428711
02:48:00,0.1149592399597168
02:49:00,0.11870026588439941
02:50:00,0.11838316917419434
02:51:00,0.11954689025878906
02:52:00,0.17136287689208984
02:53:00,0.4089386463165283
02:54:00,0.31689977645874023
02:55:00,0.2797713279724121
02:56:00,0.12344837188720703
02:57:00,0.12178230285644531
02:58:00,0.11830615997314453
02:59:00,0.11849284172058105
03:00:00,0.1174767017364502
03:01:00,0.11636209487915039
03:02:00,0.2776186466217041
03:03:00,0.21192407608032227
03:04:00,0.11790752410888672
03:05:00,0.11976909637451172
03:06:00,0.11877632141113281
03:07:00,0.11241412162780762
03:08:00,0.17892193794250488
03:09:00,0.22944211959838867
03:10:00,0.125946044921875
03:11:00,0.1241607666015625
03:12:00,0.1258993148803711
03:13:00,0.23917603492736816
03:14:00,0.2793550491333008
03:15:00,0.23653769493103027
03:16:00,0.2300717830657959
03:17:00,0.1285266876220703
03:18:00,0.2996101379394531
03:19:00,0.22735595703125
03:20:00,0.12672066688537598
03:21:00,0.12773728370666504
03:22:00,0.23019099235534668
03:23:00,0.18188786506652832
03:24:00,0.12197160720825195
03:25:00,0.12674808502197266
03:26:00,0.23891210556030273
03:27:00,0.3376924991607666
03:28:00,0.1830296516418457
03:29:00,0.13009047508239746
03:30:00,0.4667489528656006
03:31:00,0.4320871829986572
03:32:00,0.27161622047424316
03:33:00,0.15467023849487305
03:34:00,0.14778661727905273
03:35:00,0.32417821884155273
03:36:00,0.377561092376709
03:37:00,0.37721681594848633
03:38:00,0.5623669624328613
03:39:00,0.380403995513916
03:40:00,0.3137826919555664
03:41:00,0.14479494094848633
03:42:00,0.14269733428955078
03:43:00,0.14268136024475098
03:44:00,0.14374065399169922
03:45:00,0.13820981979370117
03:46:00,0.19158387184143066
03:47:00,0.37047362327575684
03:48:00,0.252429723739624
03:49:00,0.13319897651672363
03:50:00,0.1880483627319336
03:51:00,0.3618624210357666
03:52:00,0.23786091804504395
03:53:00,0.13691067695617676
03:54:00,0.18870162963867188
03:55:00,0.24580001831054688
03:56:00,0.2334764003753662
03:57:00,0.1297757625579834
03:58:00,0.13524103164672852
03:59:00,0.4121417999267578
04:00:00,0.2415463924407959
04:01:00,0.1297907829284668
04:02:00,0.12994909286499023
04:03:00,0.18536591529846191
04:04:00,0.13121461868286133
04:05:00,0.1325540542602539
04:06:00,0.13553667068481445
04:07:00,0.13358521461486816
04:08:00,0.5424790382385254
04:09:00,0.6863656044006348
04:10:00,0.5298061370849609
04:11:00,0.2528417110443115
04:12:00,0.3239569664001465
04:13:00,0.1433429718017578
04:14:00,0.14574623107910156
04:15:00,0.14478707313537598
04:16:00,0.14250826835632324
04:17:00,0.3259148597717285
04:18:00,0.14891433715820312
04:19:00,0.14776158332824707
04:20:00,0.14566707611083984
04:21:00,0.266446590423584
04:22:00,0.3309624195098877
04:23:00,0.2605559825897217
04:24:00,0.14526104927062988
04:25:00,0.14005279541015625
04:26:00,0.325345516204834
04:27:00,0.27167510986328125
04:28:00,0.26837587356567383
04:29:00,0.331193208694458
04:30:00,0.27629971504211426
04:31:00,0.28023672103881836
04:32:00,0.280442476272583
04:33:00,0.21073102951049805
04:34:00,0.27259278297424316
04:35:00,0.6005222797393799
04:36:00,0.7761597633361816
04:37:00,0.5667405128479004
04:38:00,0.46680545806884766
04:39:00,0.26826953887939453
04:40:00,0.15366744995117188
04:41:00,0.15786147117614746
04:42:00,0.1616969108581543
04:43:00,0.22275519371032715
04:44:00,0.1566638946533203
04:45:00,0.1510145664215088
04:46:00,0.15105366706848145
04:47:00,0.14761829376220703
04:48:00,0.14922833442687988
04:49:00,0.4594130516052246
04:50:00,0.3940291404724121
04:51:00,0.32570433616638184
04:52:00,0.14662766456604004
04:53:00,0.14601731300354004
04:54:00,0.27741098403930664
04:55:00,0.15209197998046875
04:56:00,0.20227575302124023
04:57:00,0.149519681930542
04:58:00,0.2687339782714844
04:59:00,0.14464735984802246
05:00:00,0.14147639274597168
05:01:00,0.3172609806060791
05:02:00,0.13396096229553223
05:03:00,0.2523961067199707
05:04:00,0.13465118408203125
05:05:00,0.13668203353881836
05:06:00,0.19657635688781738
05:07:00,0.1431741714477539
05:08:00,0.40335798263549805
05:09:00,0.3264951705932617
05:10:00,0.14853525161743164
05:11:00,0.14215564727783203
05:12:00,0.1481461524963379
05:13:00,0.1491532325744629
05:14:00,0.15085244178771973
05:15:00,0.2122666835784912
05:16:00,0.27439236640930176
05:17:00,0.2712717056274414
05:18:00,0.34514808654785156
05:19:00,0.15091228485107422
05:20:00,0.15034127235412598
05:21:00,0.155120849609375
05:22:00,0.15786051750183105
05:23:00,0.15774321556091309
05:24:00,0.2135024070739746
05:25:00,0.1595287322998047
05:26:00,0.2958803176879883
05:27:00,0.16310596466064453
05:28:00,0.49094367027282715
05:29:00,0.296337366104126
05:30:00,0.6380410194396973
05:31:00,0.5697765350341797
05:32:00,0.5075163841247559
05:33:00,0.30338478088378906
05:34:00,0.5111029148101807
05:35:00,0.3091239929199219
05:36:00,0.16238093376159668
05:37:00,0.22588181495666504
05:38:00,0.31109142303466797
05:39:00,0.6369631290435791
05:40:00,0.5975179672241211
05:41:00,0.361710786819458
05:42:00,0.31035304069519043
05:43:00,0.16784882545471191
05:44:00,0.1654195785522461
05:45:00,0.22105908393859863
05:46:00,0.1674971580505371
05:47:00,0.30954766273498535
05:48:00,0.16785025596618652
05:49:00,0.36036086082458496
05:50:00,0.45427918434143066
05:51:00,0.7878091335296631
05:52:00,0.6570167541503906
05:53:00,0.5946371555328369
05:54:00,0.49709081649780273
05:55:00,0.16400933265686035
05:56:00,0.16823935508728027
05:57:00,0.38020753860473633
05:58:00,0.6048290729522705
05:59:00,0.6577343940734863
06:00:00,0.5172889232635498
06:01:00,0.165008544921875
06:02:00,0.16565418243408203
06:03:00,0.1640028953552246
06:04:00,0.16389226913452148
06:05:00,0.22076916694641113
06:06:00,0.16326069831848145
06:07:00,0.2987368106842041
06:08:00,0.6156773567199707
06:09:00,0.42432093620300293
06:10:00,0.3591012954711914
06:11:00,0.44946813583374023
06:12:00,0.3773009777069092
06:13:00,0.17119860649108887
06:14:00,0.3105921745300293
06:15:00,0.16907072067260742
06:16:00,0.37244462966918945
06:17:00,0.4386873245239258
06:18:00,0.3523547649383545
06:19:00,0.16137409210205078
06:20:00,0.15904831886291504
06:21:00,0.7646560668945312
06:22:00,0.563530445098877
06:23:00,0.48615336418151855
06:24:00,0.294384241104126
06:25:00,0.3519401550292969
06:26:00,0.15819168090820312
06:27:00,0.15727829933166504
06:28:00,0.15947604179382324
06:29:00,0.15993452072143555
06:30:00,0.21522068977355957
06:31:00,0.4249715805053711
06:32:00,0.4857594966888428
06:33:00,0.2832162380218506
06:34:00,0.14789772033691406
06:35:00,0.14896655082702637
06:36:00,0.15131425857543945
06:37:00,0.2098550796508789
06:38:00,0.14676785469055176
06:39:00,0.14467120170593262
06:40:00,0.14499640464782715
06:41:00,0.14429593086242676
06:42:00,0.32575082778930664
06:43:00,0.41370701789855957
06:44:00,0.27234363555908203
06:45:00,0.336505651473999
06:46:00,0.28708577156066895
06:47:00,0.35228490829467773
06:48:00,0.15937113761901855
06:49:00,0.9368410110473633
06:50:00,1.506657600402832
06:51:00,1.5952119827270508
06:52:00,1.1697545051574707
06:53:00,0.6310164928436279
06:54:00,0.3952164649963379
06:55:00,0.19531941413879395
06:56:00,0.19606590270996094
06:57:00,0.19296813011169434
06:58:00,0.5709006786346436
06:59:00,0.568310022354126
07:00:00,0.4999392032623291
07:01:00,0.8592352867126465
07:02:00,0.7030985355377197
07:03:00,1.0136268138885498
07:04:00,0.850053071975708
07:05:00,0.707552433013916
07:06:00,0.4997427463531494
07:07:00,0.40976524353027344
07:08:00,0.3346223831176758
07:09:00,0.17693448066711426
07:10:00,0.2400074005126953
07:11:00,0.17771530151367188
07:12:00,0.4890403747558594
07:13:00,0.6884088516235352
07:14:00,0.31746482849121094
07:15:00,0.23612451553344727
07:16:00,0.1786637306213379
07:17:00,0.17954063415527344
07:18:00,0.1783609390258789
07:19:00,0.5577840805053711
07:20:00,0.6933860778808594
07:21:00,0.31853795051574707
07:22:00,0.17668962478637695
07:23:00,0.3885934352874756
07:24:00,0.1767728328704834
07:25:00,0.18239545822143555
07:26:00,0.7547104358673096
07:27:00,0.8675508499145508
07:28:00,0.3555886745452881
07:29:00,0.40000009536743164
07:30:00,0.8429739475250244
07:31:00,1.3864977359771729
07:32:00,1.012296438217163
07:33:00,0.7158365249633789
07:34:00,0.3363935947418213
07:35:00,0.25556397438049316
07:36:00,0.3479475975036621
07:37:00,0.1863565444946289
07:38:00,0.5736536979675293
07:39:00,0.6994876861572266
07:40:00,0.322786808013916
07:41:00,0.18369317054748535
07:42:00,0.1812601089477539
07:43:00,0.6973080635070801
07:44:00,0.5494821071624756
07:45:00,0.3291285037994385
07:46:00,0.33147621154785156
07:47:00,0.3880765438079834
07:48:00,0.17432713508605957
07:49:00,0.17415952682495117
07:50:00,0.23771095275878906
07:51:00,0.17327570915222168
07:52:00,0.33335399627685547
07:53:00,0.17110490798950195
07:54:00,0.2503843307495117
07:55:00,0.35199594497680664
07:56:00,0.18128037452697754
07:57:00,0.5067784786224365
07:58:00,0.49300384521484375
07:59:00,0.4102590084075928
08:00:00,0.18888282775878906
08:01:00,0.3519916534423828
08:02:00,0.39821624755859375
08:03:00,0.18614554405212402
08:04:00,0.18597650527954102
08:05:00,0.18840718269348145
08:06:00,0.4129972457885742
08:07:00,0.3447914123535156
08:08:00,0.4188270568847656
08:09:00,0.18365740776062012
08:10:00,0.5116879940032959
08:11:00,0.8664679527282715
08:12:00,0.8744001388549805
08:13:00,0.7046370506286621
08:14:00,0.390852689743042
08:15:00,0.18222641944885254
08:16:00,0.18046832084655762
08:17:00,0.1756610870361328
08:18:00,0.17296051979064941
08:19:00,0.22664928436279297
08:20:00,0.17199993133544922
08:21:00,0.16797828674316406
08:22:00,0.16779851913452148
08:23:00,0.38313889503479004
08:24:00,0.3135232925415039
08:25:00,0.16554808616638184
08:26:00,0.1658763885498047
08:27:00,0.22626900672912598
08:28:00,0.17035651206970215
