,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1080,0
1,0,0,1740,0
2,0,0,1500,0
3,0,0,1230,0
4,0,0,990,0
5,0,1,1530,1
6,0,0,1170,0
7,0,0,1590,0
8,0,0,1350,0
9,0,0,1140,0
10,0,0,1320,0
11,0,1,1110,1
12,0,0,1590,0
13,0,0,1410,0
14,0,0,1170,0
15,0,0,1110,0
16,0,1,1230,1
17,0,0,1080,0
18,0,0,1080,0
19,0,0,1350,0
20,0,0,1140,0
21,0,0,1320,0
22,0,0,1110,0
23,0,1,1170,1
24,0,0,1140,0
25,0,0,1740,0
26,0,0,1560,0
27,0,0,1380,0
28,0,0,1260,0
29,0,0,1080,0
30,0,0,1560,0
31,0,0,1290,0
32,0,0,1500,0
33,0,1,1410,1
34,0,0,1230,0
35,0,0,1440,0
36,0,0,1350,0
37,0,0,1350,0
38,0,0,1740,0
39,0,0,1560,0
40,0,1,1530,1
41,0,0,1470,0
42,0,0,1650,0
43,0,0,1440,0
44,0,0,1290,0
45,0,0,1650,0
46,0,0,1500,0
47,0,0,1230,0
48,0,0,1260,0
49,0,0,1590,0
50,0,0,1410,0
51,0,0,1170,0
52,0,0,1560,0
53,0,0,1320,0
54,0,0,1290,0
55,0,0,1170,0
56,0,0,1110,0
57,0,0,1560,0
58,0,0,1170,0
59,0,1,1110,1
60,0,0,1110,0
61,0,0,1560,0
62,0,0,1140,0
63,0,0,1590,0
64,0,0,1200,0
65,0,0,1080,0
66,0,0,930,0
67,0,0,1560,0
68,0,0,1440,0
69,0,0,1260,0
70,0,0,1080,0
71,0,0,1590,0
72,0,0,1260,0
73,0,0,1590,0
74,0,0,1500,0
75,0,1,1350,1
76,0,0,1080,0
77,0,0,1260,0
78,0,0,1410,0
79,0,0,1320,0
80,0,0,1110,0
81,0,0,1170,0
82,0,0,1350,0
83,0,0,1170,0
84,0,0,1170,0
85,0,0,1320,0
86,0,0,960,0
87,0,0,1650,0
88,0,0,1650,0
89,0,0,1410,0
90,0,0,1440,0
91,0,0,1380,0
92,0,0,1170,0
93,0,0,1020,0
94,0,0,1470,0
95,0,0,1170,0
96,0,0,1530,0
97,0,1,1230,1
98,0,1,1170,1
99,0,0,1080,0
100,0,0,960,0
101,0,0,990,0
102,0,0,990,0
103,0,0,1620,0
104,0,0,1170,0
105,0,1,1590,1
106,0,0,1350,0
107,0,0,1170,0
108,0,0,1020,0
109,0,0,1350,0
110,0,1,1050,1
111,0,0,1200,0
112,0,0,1770,0
113,0,1,1650,1
114,0,0,1080,0
115,0,0,1650,0
116,0,0,1080,0
117,0,0,1200,0
118,0,0,1140,0
119,0,0,1680,0
120,0,0,1320,0
121,0,0,1560,0
122,0,0,1260,0
123,0,0,1650,0
124,0,0,1080,0
125,0,1,1470,1
126,0,0,1080,0
127,0,0,1530,0
128,0,0,1170,0
129,0,0,1290,0
130,0,0,1830,0
131,0,0,1230,0
132,0,0,1170,0
133,0,1,1110,1
134,0,0,1320,0
135,0,0,1230,0
136,0,0,1530,0
137,0,0,1530,0
138,0,1,1230,1
139,0,0,1230,0
140,0,0,1200,0
141,0,0,1260,0
142,0,0,1020,0
143,0,0,1710,0
144,0,0,1110,0
145,0,0,1560,0
146,0,0,1380,0
147,0,0,1380,0
148,0,0,1140,0
149,0,0,1620,0
150,0,0,1110,0
151,0,0,1110,0
152,0,0,1680,0
153,0,0,1200,0
154,0,1,1530,1
155,0,0,1230,0
156,0,0,1620,0
157,0,0,1650,0
158,0,1,1410,1
159,0,0,1290,0
160,0,1,1110,1
161,0,0,1500,0
162,0,0,1470,0
163,0,0,1440,0
164,0,1,1290,1
165,0,1,1410,1
166,0,0,1380,0
167,0,1,1470,1
168,0,0,1470,0
169,0,0,1560,0
170,0,0,1320,0
171,0,0,1590,0
172,0,0,1440,0
173,0,0,1170,0
174,0,0,1440,0
175,0,0,1260,0
