,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,7,2520,7
1,2,7,1860,9
2,0,13,1950,13
3,0,0,2580,0
4,0,3,3030,3
5,0,6,1110,6
6,0,13,2220,13
7,0,11,3030,11
8,1,11,2790,12
9,0,0,2130,0
10,0,10,2550,10
11,1,9,1620,10
12,2,14,1410,16
13,0,12,2520,12
14,0,0,3420,0
15,0,0,2250,0
16,0,5,2100,5
17,2,7,1200,9
18,1,7,1980,8
19,0,15,1680,15
20,0,0,2820,0
21,0,2,1890,2
22,0,1,900,1
23,0,7,2400,7
24,1,7,2220,8
25,2,9,1620,11
26,0,2,2370,2
27,0,4,1680,4
28,0,10,2070,10
29,0,8,2580,8
30,0,11,1740,11
31,0,7,1590,7
32,0,8,2760,8
33,0,0,2700,0
34,0,2,1920,2
35,0,5,2460,5
36,1,6,1950,7
37,0,8,2520,8
38,0,0,1920,0
39,1,1,3870,2
40,2,7,1260,9
41,0,13,2400,13
42,2,10,1710,12
43,0,4,2760,4
44,0,8,2100,8
45,0,9,3510,9
46,0,6,1350,6
47,0,9,2160,9
48,1,9,2520,10
49,0,6,3150,6
50,0,3,2220,3
51,0,11,2910,11
52,0,11,1650,11
53,0,0,2400,0
54,0,2,2280,2
55,0,5,2400,5
56,2,4,2130,6
57,2,6,1230,8
58,0,2,1680,2
59,0,8,2160,8
60,0,9,1770,9
61,0,5,1680,5
62,1,8,1530,9
63,1,7,2280,8
64,0,4,2610,4
65,0,1,2340,1
66,2,3,2340,5
67,2,8,2070,10
68,6,9,1800,15
69,0,6,1500,6
70,3,14,2130,17
71,0,9,1860,9
72,1,6,2250,7
73,0,11,2580,11
74,0,0,1980,0
75,0,8,2730,8
76,0,10,1980,10
77,0,1,2520,1
78,0,1,2010,1
79,0,2,2160,2
80,0,8,3870,8
81,0,10,2910,10
82,1,10,2190,11
83,0,5,2250,5
84,1,7,2190,8
85,0,6,3660,6
86,1,8,1980,9
87,0,12,3330,12
88,0,6,2730,6
89,1,7,1860,8
90,1,9,4380,10
91,0,0,3540,0
92,1,0,2670,1
93,1,3,1860,4
94,0,9,4020,9
95,2,7,2340,9
96,2,10,2550,12
97,0,11,1650,11
98,1,10,3420,11
99,0,2,2490,2
100,0,10,2160,10
101,0,6,1410,6
102,0,9,3180,9
103,1,7,2520,8
104,0,7,2250,7
105,0,0,3120,0
106,1,3,2250,4
107,0,4,1800,4
108,1,4,1440,5
109,0,8,2700,8
110,0,5,1440,5
111,1,13,2430,14
112,0,7,1260,7
113,0,6,1830,6
114,0,6,2340,6
115,1,7,2730,8
116,0,6,1530,6
117,0,6,1860,6
118,2,4,2520,6
119,1,7,1410,8
120,0,11,3390,11
121,0,6,2430,6
122,0,8,1980,8
123,1,7,1470,8
124,2,10,3900,12
125,0,13,2550,13
126,0,5,2400,5
127,2,6,1950,8
128,0,4,1560,4
129,0,4,3300,4
130,1,9,2010,10
131,0,8,1710,8
132,0,12,1590,12
133,0,3,2310,3
134,0,10,4020,10
135,0,0,2760,0
136,0,6,2490,6
137,0,8,4440,8
138,0,13,2460,13
139,2,7,2310,9
140,1,9,1890,10
141,0,2,3960,2
142,0,7,2820,7
143,0,7,1890,7
144,1,12,2250,13
145,0,1,2010,1
146,1,5,1770,6
147,1,7,1110,8
148,3,8,4080,11
149,0,7,2820,7
150,2,12,2220,14
151,0,6,4410,6
152,1,7,2760,8
153,0,11,2520,11
154,0,1,2160,1
155,2,5,2340,7
156,0,9,2640,9
157,4,6,4650,10
158,0,6,3060,6
159,3,14,1650,17
160,0,4,3210,4
161,0,7,1320,7
162,0,7,4800,7
163,4,7,1800,11
164,0,8,1380,8
165,0,7,2310,7
166,0,0,4020,0
167,0,11,4140,11
168,1,10,1770,11
169,4,12,1590,16
170,0,8,4800,8
171,0,7,5280,7
172,0,13,2040,13
173,1,10,2730,11
174,0,7,3690,7
175,0,13,2610,13
176,1,7,3150,8
177,0,9,1950,9
178,3,6,2340,9
179,4,3,2610,7
180,3,8,5340,11
181,5,6,1740,11
182,1,8,4320,9
183,0,10,2760,10
184,3,7,3330,10
185,4,5,2370,9
186,3,8,2640,11
187,0,6,1800,6
188,0,0,2340,0
189,0,7,2430,7
190,0,6,1830,6
191,2,4,1470,6
192,3,7,2880,10
193,0,8,2460,8
194,0,1,1770,1
195,0,2,2310,2
196,2,2,1350,4
197,0,8,1230,8
198,0,6,2460,6
199,1,8,2040,9
200,0,5,1350,5
201,0,6,1770,6
202,1,5,2280,6
203,1,12,2670,13
204,1,7,1590,8
