,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1080,0
1,0,1,1590,1
2,0,0,1440,0
3,0,0,1290,0
4,0,0,1380,0
5,0,0,1410,0
6,0,0,1200,0
7,0,1,1650,1
8,0,0,1410,0
9,0,0,1050,0
10,0,0,1530,0
11,0,0,1110,0
12,0,0,1410,0
13,0,0,1410,0
14,0,0,1170,0
15,0,0,1140,0
16,0,0,1140,0
17,0,0,1530,0
18,0,0,1410,0
19,0,0,1110,0
20,0,0,1170,0
21,0,0,1140,0
22,0,0,1650,0
23,0,0,1230,0
24,0,0,1020,0
25,0,0,1560,0
26,0,0,1020,0
27,0,0,1020,0
28,0,0,1590,0
29,0,1,1350,1
30,0,1,1470,1
31,0,0,1440,0
32,0,0,1560,0
33,0,0,1170,0
34,0,0,1530,0
35,0,0,1020,0
36,0,0,1560,0
37,0,0,1590,0
38,0,1,1530,1
39,0,0,1650,0
40,0,0,1560,0
41,0,0,1050,0
42,0,0,1620,0
43,0,0,1320,0
44,0,0,1200,0
45,0,0,1200,0
46,0,0,1080,0
47,0,0,1050,0
48,0,0,1080,0
49,0,1,1350,1
50,0,0,1470,0
51,0,0,1350,0
52,0,0,1590,0
53,0,1,1650,1
54,0,0,1170,0
55,0,0,1500,0
56,0,0,1050,0
57,0,1,1830,1
58,0,0,1620,0
59,0,0,1320,0
60,0,0,1560,0
61,0,0,1410,0
62,0,0,1410,0
63,0,0,1140,0
64,0,0,1290,0
65,0,0,1080,0
66,0,0,1260,0
67,0,1,1050,1
68,0,0,1080,0
69,0,0,1080,0
70,0,0,1500,0
71,0,0,1170,0
72,0,0,1260,0
73,0,0,1080,0
74,0,0,1200,0
75,0,0,1680,0
76,0,0,1200,0
77,0,0,1860,0
78,0,0,1620,0
79,0,1,1710,1
80,0,0,1440,0
81,0,0,1140,0
82,0,0,1320,0
83,0,0,1530,0
84,0,1,1350,1
85,0,1,1350,1
86,0,0,1230,0
87,0,0,1110,0
88,0,1,1110,1
89,0,0,1410,0
90,0,0,1200,0
91,0,0,1140,0
92,0,0,1500,0
93,0,1,1230,1
94,0,1,1650,1
95,0,0,1080,0
96,0,0,1530,0
97,0,0,1290,0
98,0,1,1050,1
99,0,0,1770,0
100,0,0,1380,0
101,0,0,1350,0
102,0,0,1350,0
103,0,0,1200,0
104,0,0,1710,0
105,0,0,1260,0
106,0,0,1680,0
107,0,0,1200,0
108,0,0,1110,0
109,0,0,990,0
110,0,0,1170,0
111,0,0,1560,0
112,0,0,1380,0
113,0,0,1410,0
114,0,0,1410,0
115,0,0,1350,0
116,0,0,1230,0
117,0,0,1230,0
118,0,1,1170,1
119,0,0,1170,0
120,0,0,1140,0
121,0,0,1260,0
122,0,1,1050,1
123,0,0,1170,0
124,0,0,1530,0
125,0,1,1530,1
126,1,0,1230,1
127,0,0,1020,0
128,0,0,1230,0
129,0,0,1110,0
130,0,0,1380,0
131,0,0,1440,0
132,0,0,1380,0
133,0,0,1440,0
134,0,0,1530,0
135,0,0,1320,0
136,0,0,1620,0
137,0,0,1320,0
138,0,0,990,0
139,0,0,1230,0
140,0,0,1410,0
141,0,0,1320,0
142,0,0,1080,0
143,0,0,1200,0
144,0,0,1230,0
145,0,0,1290,0
146,0,0,1080,0
147,0,0,1290,0
148,0,0,1080,0
149,0,0,1140,0
150,0,0,1050,0
151,0,1,1110,1
152,0,0,960,0
153,0,1,1470,1
154,0,0,1560,0
155,0,0,1200,0
156,0,1,1350,1
157,0,0,1200,0
158,0,0,1650,0
159,0,0,1320,0
160,0,0,1500,0
161,0,0,1530,0
162,0,0,1140,0
163,0,0,1500,0
164,0,0,1080,0
165,0,0,1050,0
166,0,0,1230,0
167,0,0,1710,0
168,0,0,1200,0
169,0,0,1650,0
170,0,0,1350,0
171,0,0,1500,0
172,0,0,1290,0
173,0,0,1140,0
174,0,0,1170,0
175,0,0,1020,0
176,0,0,1440,0
177,0,0,990,0
178,0,0,1020,0
179,0,0,1230,0
180,0,0,1200,0
181,0,0,1050,0
182,0,0,1020,0
183,0,0,1110,0
184,0,0,930,0
185,0,0,1290,0
186,0,1,1170,1
187,0,0,1560,0
188,0,1,1230,1
189,0,1,1050,1
190,0,0,1620,0
191,0,0,1500,0
192,1,0,1230,1
193,0,1,1290,1
194,0,0,1080,0
195,0,0,1800,0
196,0,0,1500,0
197,0,0,1350,0
198,0,0,1110,0
199,0,0,1620,0
200,0,0,1170,0
201,0,0,1260,0
202,0,0,1230,0
203,0,1,1410,1
204,0,0,1140,0
205,0,0,1200,0
206,0,0,1620,0
207,0,0,1230,0
208,0,0,1230,0
209,0,0,1080,0
210,0,1,1170,1
211,0,0,1200,0
212,0,0,1140,0
213,0,0,1020,0
214,0,0,1170,0
215,0,0,1050,0
216,0,0,1080,0
217,0,0,1050,0
218,0,0,1110,0
219,0,0,1140,0
220,0,0,1050,0
221,0,0,1080,0
222,0,0,1350,0
223,0,0,1080,0
224,0,0,1380,0
225,0,0,1260,0
226,0,1,1290,1
227,0,0,1110,0
228,0,0,1470,0
229,0,0,1260,0
230,0,0,1200,0
231,0,0,1110,0
232,0,0,1440,0
233,0,0,1200,0
234,0,1,1590,1
235,0,0,1440,0
236,0,0,1140,0
237,0,0,1110,0
238,0,0,1080,0
239,0,0,1140,0
240,0,0,1230,0
241,0,0,1140,0
242,0,0,1080,0
243,0,0,1200,0
244,0,0,1080,0
245,0,0,1140,0
246,0,0,1560,0
247,0,1,1290,1
248,0,0,1020,0
249,0,0,1590,0
250,0,0,1440,0
251,0,0,1140,0
252,0,0,1260,0
253,0,0,1380,0
254,0,0,1080,0
255,0,0,1350,0
256,0,0,1560,0
257,0,0,1320,0
258,0,0,1170,0
