time,n_delay_added,rs_exec_time
00:00:00,0,
00:19:00,3,0.34993505477905273
00:38:00,1,1.285905122756958
00:57:00,0,0.7096130847930908
01:16:00,0,0.4082961082458496
01:35:00,2,0.42603206634521484
01:54:00,3,1.3456189632415771
02:13:00,1,1.4576849937438965
02:32:00,1,0.7104640007019043
02:51:00,5,0.723546028137207
03:10:00,3,2.4740140438079834
03:29:00,1,1.5351359844207764
03:48:00,4,0.7782349586486816
04:07:00,1,2.175164222717285
04:26:00,0,0.76578688621521
04:45:00,2,0.4583132266998291
05:04:00,7,1.158087968826294
05:23:00,4,3.0816609859466553
05:42:00,8,1.9216089248657227
06:01:00,3,3.5407111644744873
06:20:00,1,1.4850001335144043
06:39:00,2,0.829401969909668
06:58:00,2,1.202589988708496
07:17:00,2,1.2217998504638672
07:36:00,2,1.2772958278656006
07:55:00,3,1.1923787593841553
08:14:00,0,1.6743409633636475
08:33:00,0,0.5322730541229248
08:52:00,2,0.4473550319671631
09:11:00,2,1.3832342624664307
09:30:00,1,1.2655539512634277
09:49:00,2,0.9120359420776367
10:08:00,3,1.4040417671203613
10:27:00,3,1.8204998970031738
10:46:00,2,1.708172082901001
11:05:00,1,1.3522660732269287
11:24:00,8,0.963529109954834
11:43:00,1,4.598596096038818
12:02:00,1,0.9632711410522461
12:21:00,5,0.985177755355835
12:40:00,1,2.798553705215454
12:59:00,0,0.983879804611206
13:18:00,5,0.554373025894165
13:37:00,4,2.83229398727417
13:56:00,0,2.2895028591156006
14:15:00,5,0.6337449550628662
14:34:00,0,2.9029266834259033
14:53:00,9,0.5780878067016602
15:12:00,12,5.081508159637451
15:31:00,1,6.739468097686768
15:50:00,2,0.9682533740997314
16:09:00,1,1.52726411819458
16:28:00,2,1.097625732421875
16:47:00,3,1.6852359771728516
17:06:00,2,2.154426097869873
17:25:00,0,1.6495649814605713
17:44:00,2,0.4647700786590576
18:03:00,18,1.4835760593414307
18:22:00,3,10.567959070205688
18:41:00,8,2.2027549743652344
19:00:00,1,4.890297889709473
19:19:00,4,1.1042110919952393
19:38:00,3,3.182177782058716
19:57:00,0,2.1315650939941406
20:16:00,2,0.661038875579834
20:35:00,0,1.6304349899291992
20:54:00,6,0.6119711399078369
21:13:00,1,3.984914779663086
21:32:00,0,1.0942108631134033
21:51:00,0,0.5458009243011475
22:10:00,0,0.5076332092285156
22:29:00,0,0.5118257999420166
22:48:00,0,0.5091800689697266
23:07:00,0,0.5178380012512207
23:26:00,0,0.5063009262084961
