,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,2190,0
1,1,0,1650,1
2,0,1,2190,1
3,0,0,1140,0
4,1,0,900,1
5,1,0,2700,1
6,3,0,2220,3
7,4,0,1980,4
8,4,0,1740,4
9,0,1,3780,1
10,0,0,2010,0
11,4,0,1290,4
12,0,1,1410,1
13,0,0,2730,0
14,0,2,2970,2
15,1,0,2190,1
16,0,0,2070,0
17,0,0,2010,0
18,0,0,2670,0
19,1,0,1830,1
20,0,0,1260,0
21,1,0,3060,1
22,1,0,1740,1
23,0,0,3690,0
24,0,0,1170,0
25,1,0,2130,1
26,0,0,1710,0
27,0,0,2040,0
28,0,0,4710,0
29,0,0,2130,0
30,1,0,1950,1
31,4,0,1470,4
32,0,0,1290,0
33,0,0,2040,0
34,0,0,4950,0
35,0,0,1860,0
36,0,0,1620,0
37,0,1,2370,1
38,0,2,2100,2
39,0,0,2580,0
40,1,0,1980,1
41,0,0,1500,0
42,0,0,990,0
43,0,0,1350,0
44,1,0,2850,1
45,1,0,1650,1
46,0,0,2220,0
47,0,1,930,1
48,0,0,2130,0
49,1,0,3570,1
50,0,0,1620,0
51,0,2,2280,2
52,0,0,1680,0
53,0,1,2940,1
54,1,0,2070,1
55,0,0,1320,0
56,0,0,2640,0
57,1,0,1740,1
58,1,0,1020,1
59,2,1,1590,3
60,3,0,2220,3
61,0,0,930,0
62,0,1,2100,1
63,1,0,2670,1
64,0,0,2040,0
65,0,1,2760,1
66,2,0,1470,2
67,2,0,1170,2
68,0,0,2220,0
69,0,0,1980,0
70,0,0,930,0
71,0,4,2130,4
72,0,0,1560,0
73,0,1,2070,1
74,0,0,1200,0
75,0,0,1020,0
76,0,0,1980,0
77,0,0,2880,0
78,0,0,1980,0
79,0,0,1380,0
80,0,1,2370,1
81,2,0,1380,2
82,0,0,1050,0
83,0,0,1650,0
84,0,0,2310,0
85,1,0,1590,1
86,1,0,3450,1
87,0,0,1590,0
88,0,1,2340,1
89,1,0,1350,1
90,0,0,1920,0
91,1,0,2520,1
92,1,0,1560,1
93,0,0,3060,0
94,1,0,2160,1
95,1,1,2550,2
96,1,0,1380,1
97,0,0,2190,0
98,1,1,2100,2
99,1,0,1830,1
100,0,0,1050,0
101,1,1,1740,2
102,2,1,2100,3
103,3,0,1530,3
104,0,0,2580,0
105,0,0,1620,0
106,0,1,1500,1
107,0,1,2490,1
108,2,0,1560,2
109,0,0,1830,0
110,0,0,1350,0
111,2,0,1050,2
112,2,0,1710,2
113,3,0,2370,3
114,0,1,2040,1
115,0,1,1260,1
116,1,0,1770,1
117,1,1,1620,2
118,0,0,1200,0
119,0,1,1260,1
120,0,0,2010,0
121,0,0,1740,0
122,0,0,1320,0
123,0,0,960,0
124,0,0,1860,0
125,0,0,1860,0
126,0,0,2460,0
127,2,0,1680,2
128,0,0,1620,0
129,1,1,990,2
130,1,0,1560,1
131,0,0,2100,0
132,0,0,1560,0
133,0,0,1020,0
134,1,0,2040,1
135,1,0,1680,1
136,3,0,1500,3
137,0,0,1410,0
138,1,1,1620,2
139,0,0,1980,0
140,0,0,2340,0
141,0,0,2100,0
142,1,0,1140,1
143,0,0,2100,0
144,0,0,2760,0
145,0,1,1590,1
146,1,0,1080,1
147,1,0,2220,1
148,2,0,1980,2
149,0,0,3120,0
150,0,0,1680,0
151,0,0,1080,0
152,0,0,1890,0
153,0,0,2280,0
154,0,0,1800,0
155,0,0,1500,0
156,1,1,1290,2
157,0,1,2250,1
158,0,0,2100,0
159,2,0,1320,2
160,0,0,1530,0
161,0,0,1290,0
162,1,0,990,1
163,1,1,1980,2
164,0,0,1920,0
165,1,0,900,1
166,1,0,1500,1
167,0,1,1890,1
168,0,0,1500,0
169,0,0,1950,0
170,0,0,1860,0
171,0,1,1230,1
172,0,0,1410,0
173,1,0,1770,1
174,0,0,2880,0
175,1,1,2310,2
176,0,0,1440,0
177,0,2,1710,2
178,0,0,2160,0
179,0,0,2040,0
180,0,0,2370,0
181,2,0,1530,2
182,2,0,1290,2
183,0,0,2880,0
184,0,0,2070,0
185,0,0,3090,0
186,2,0,1410,2
187,0,0,2010,0
188,0,0,2370,0
189,2,0,1110,2
190,0,0,1890,0
191,0,0,2340,0
192,0,0,1710,0
193,2,0,990,2
194,0,1,2250,1
195,1,0,2940,1
196,0,0,1620,0
197,0,1,1920,1
198,2,0,1410,2
199,2,0,1170,2
200,3,1,1800,4
201,0,0,1590,0
202,0,0,1050,0
203,0,0,2160,0
204,0,0,2520,0
205,2,0,1620,2
206,0,0,1950,0
207,2,0,1710,2
208,0,0,1740,0
209,0,1,1800,1
210,0,0,2430,0
211,0,0,1680,0
212,0,0,1260,0
213,0,0,1680,0
214,0,1,3480,1
215,2,0,1410,2
216,4,0,1770,4
217,0,0,2190,0
218,0,0,2520,0
219,0,0,1920,0
220,0,0,2310,0
221,0,0,1500,0
222,0,1,1350,1
223,0,1,2910,1
224,0,0,1800,0
225,0,1,2310,1
226,0,0,1440,0
227,0,1,2610,1
228,1,0,1980,1
229,3,1,1530,4
230,0,0,2040,0
231,0,0,1500,0
232,0,0,2190,0
233,0,0,2040,0
234,0,0,1920,0
235,0,1,1320,1
236,0,2,1890,2
237,0,0,2460,0
238,0,0,3000,0
239,0,0,1500,0
240,1,0,2220,1
241,3,1,2070,4
242,0,1,3510,1
243,0,0,3240,0
244,0,0,1560,0
245,1,1,2610,2
246,3,0,1140,3
247,3,1,2010,4
248,2,0,3960,2
249,0,0,2400,0
250,0,0,2670,0
251,0,0,2520,0
