time,n_delay_added,rs_exec_time
00:00:00,0,
00:15:00,0,0.064849853515625
00:30:00,0,0.07088994979858398
00:45:00,0,0.07205986976623535
01:00:00,0,0.08460807800292969
01:15:00,0,0.06651496887207031
01:30:00,0,0.07464408874511719
01:45:00,0,0.09059715270996094
02:00:00,0,0.06347393989562988
02:15:00,0,0.09572410583496094
02:30:00,0,0.0906822681427002
02:45:00,0,0.08144402503967285
03:00:00,0,0.09699511528015137
03:15:00,0,0.09264302253723145
03:30:00,0,0.0963287353515625
03:45:00,0,0.14471769332885742
04:00:00,0,0.0879361629486084
04:15:00,0,0.10213971138000488
04:30:00,0,0.10842514038085938
04:45:00,0,0.10313081741333008
05:00:00,0,0.09451007843017578
05:15:00,0,0.09071993827819824
05:30:00,0,0.15586400032043457
05:45:00,0,0.09531211853027344
06:00:00,0,0.12170910835266113
06:15:00,0,0.11803269386291504
06:30:00,0,0.1244051456451416
06:45:00,0,0.1811521053314209
07:00:00,0,0.11853694915771484
07:15:00,0,0.13286781311035156
07:30:00,0,0.1333010196685791
07:45:00,0,0.13219809532165527
08:00:00,0,0.18877625465393066
08:15:00,0,0.13663315773010254
08:30:00,0,0.13801288604736328
08:45:00,0,0.14032196998596191
09:00:00,0,0.1327521800994873
09:15:00,0,0.20874500274658203
09:30:00,0,0.14948487281799316
09:45:00,0,0.14811325073242188
10:00:00,0,0.1649160385131836
10:15:00,0,0.20693016052246094
10:30:00,0,0.16021084785461426
10:45:00,0,0.1836709976196289
11:00:00,0,0.36110997200012207
11:15:00,0,0.435499906539917
11:30:00,0,0.3168778419494629
11:45:00,0,0.31049084663391113
12:00:00,0,0.30355405807495117
12:15:00,0,0.2963290214538574
12:30:00,0,0.2638063430786133
12:45:00,0,0.27947497367858887
13:00:00,0,0.2984180450439453
13:15:00,0,0.2557358741760254
13:30:00,0,0.2291100025177002
13:45:00,0,0.3009989261627197
14:00:00,0,0.2208421230316162
14:15:00,0,0.21392512321472168
14:30:00,0,0.283203125
14:45:00,0,0.21878600120544434
15:00:00,0,0.23471474647521973
15:15:00,0,0.29781603813171387
15:30:00,0,0.22094511985778809
15:45:00,0,0.20296597480773926
16:00:00,0,0.27544379234313965
16:15:00,0,0.19813895225524902
16:30:00,0,0.20024490356445312
16:45:00,0,0.2794468402862549
17:00:00,0,0.21478509902954102
17:15:00,0,0.21236205101013184
17:30:00,0,0.2873532772064209
17:45:00,0,0.22978520393371582
18:00:00,0,0.2908799648284912
18:15:00,0,0.23037219047546387
18:30:00,0,0.23249602317810059
18:45:00,0,0.2942698001861572
19:00:00,0,0.21805906295776367
19:15:00,0,0.295637845993042
19:30:00,0,0.24100112915039062
19:45:00,0,0.23985981941223145
20:00:00,0,0.31221985816955566
20:15:00,0,0.2381877899169922
20:30:00,0,0.31237292289733887
20:45:00,0,0.2453629970550537
21:00:00,0,0.23697209358215332
21:15:00,0,0.24274110794067383
21:30:00,0,0.23245811462402344
21:45:00,0,0.2940409183502197
22:00:00,0,0.20644021034240723
22:15:00,0,0.2811288833618164
22:30:00,0,0.2205047607421875
22:45:00,0,0.291719913482666
23:00:00,0,0.21587777137756348
23:15:00,0,0.28225207328796387
23:30:00,0,0.20773983001708984
23:45:00,0,0.22649002075195312
23:45:30,0,0.3881049156188965
23:46:00,0,0.24772405624389648
23:46:30,0,0.27718186378479004
23:47:00,0,0.20918488502502441
23:47:30,0,0.21564292907714844
23:48:00,0,0.30815887451171875
23:48:30,0,0.21178007125854492
23:49:00,0,0.2949669361114502
