time,rs_exec_time
00:00:00,
00:16:00,0.253917932510376
00:32:00,0.9104230403900146
00:48:00,1.6269481182098389
01:04:00,0.3789949417114258
01:20:00,0.6657302379608154
01:36:00,0.38988590240478516
01:52:00,0.6508440971374512
02:08:00,1.9649529457092285
02:24:00,0.33016490936279297
02:40:00,1.0122931003570557
02:56:00,0.3819921016693115
03:12:00,0.32551002502441406
03:28:00,0.7124710083007812
03:44:00,0.6697509288787842
04:00:00,1.0088088512420654
04:16:00,1.3845298290252686
04:32:00,0.32628607749938965
04:48:00,0.42751002311706543
05:04:00,2.2166450023651123
05:20:00,1.0782320499420166
05:36:00,0.45171284675598145
05:52:00,0.35106992721557617
06:08:00,0.43465185165405273
06:24:00,0.41048693656921387
06:40:00,0.422558069229126
06:56:00,0.3685801029205322
07:12:00,2.315847873687744
07:28:00,3.7997658252716064
07:44:00,0.3556818962097168
08:00:00,0.8747708797454834
08:16:00,0.3799443244934082
08:32:00,1.2480943202972412
08:48:00,2.2064809799194336
09:04:00,0.47530484199523926
09:20:00,1.232123851776123
09:36:00,4.636335134506226
09:52:00,0.37320399284362793
10:08:00,2.4934499263763428
10:24:00,0.7853078842163086
10:40:00,0.8706560134887695
10:56:00,0.798537015914917
11:12:00,0.47556400299072266
11:28:00,0.7620651721954346
11:44:00,1.2960779666900635
12:00:00,1.3375837802886963
12:16:00,3.0904200077056885
12:32:00,1.085965633392334
12:48:00,0.8228847980499268
13:04:00,0.77742600440979
13:20:00,1.6206426620483398
13:36:00,0.48610568046569824
13:52:00,1.2925341129302979
14:08:00,0.5414919853210449
14:24:00,0.5029571056365967
14:40:00,0.9121909141540527
14:56:00,0.870697021484375
15:12:00,0.5205256938934326
15:28:00,0.4961869716644287
15:44:00,0.5029540061950684
16:00:00,1.7377731800079346
16:16:00,0.5529799461364746
16:32:00,2.8999481201171875
16:48:00,1.3381257057189941
17:04:00,1.8208301067352295
17:20:00,1.3266942501068115
17:36:00,0.9358620643615723
17:52:00,0.9792981147766113
18:08:00,1.4125759601593018
18:24:00,0.5585188865661621
18:40:00,0.9656698703765869
18:56:00,1.86366605758667
19:12:00,0.5394001007080078
19:28:00,0.5292079448699951
19:44:00,0.522331953048706
20:00:00,2.3198909759521484
20:16:00,1.4372000694274902
20:32:00,1.0201468467712402
20:48:00,0.5462698936462402
21:04:00,1.9331212043762207
21:20:00,0.9164578914642334
21:36:00,0.4846160411834717
21:52:00,0.4375612735748291
22:08:00,0.44594597816467285
22:24:00,0.4480729103088379
22:40:00,0.4495820999145508
22:56:00,0.45092225074768066
23:12:00,0.4529719352722168
23:28:00,0.3545053005218506
