,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,2,1560,2
1,0,3,1950,3
2,0,1,1650,1
3,1,4,2100,5
4,0,1,1560,1
5,0,4,1470,4
6,0,1,1530,1
7,0,4,1590,4
8,0,0,1230,0
9,0,2,1920,2
10,0,4,1710,4
11,0,1,1620,1
12,0,1,1530,1
13,0,0,1410,0
14,0,2,1110,2
15,0,3,2010,3
16,0,0,1620,0
17,0,2,1620,2
18,0,4,1260,4
19,0,3,1890,3
20,0,4,1260,4
21,0,0,1590,0
22,0,0,1410,0
23,1,1,1140,2
24,0,5,1440,5
25,0,3,1320,3
26,0,0,1980,0
27,0,0,1710,0
28,1,0,1590,1
29,0,0,1890,0
30,0,2,2040,2
31,0,6,1320,6
32,0,4,1950,4
33,0,0,1980,0
34,1,5,1890,6
35,0,0,1260,0
36,0,0,1740,0
37,1,0,1290,1
38,0,3,1920,3
39,0,2,1590,2
40,0,0,1470,0
41,0,7,1290,7
42,0,0,1890,0
43,0,2,1530,2
44,1,7,1380,8
45,0,2,1530,2
46,1,6,1290,7
47,0,0,1650,0
48,0,5,1410,5
49,0,0,1320,0
50,0,0,1620,0
51,0,0,1500,0
52,0,0,1920,0
53,0,2,1170,2
54,0,1,1800,1
55,0,5,1710,5
56,0,3,1410,3
57,0,0,1320,0
58,0,0,1530,0
59,0,2,1230,2
60,0,1,1890,1
61,0,2,1290,2
62,0,6,1770,6
63,0,2,1680,2
64,0,5,1200,5
65,0,3,1800,3
66,0,2,1470,2
67,0,0,1590,0
68,1,4,2130,5
69,2,0,1770,2
70,0,3,1980,3
71,0,0,1260,0
72,1,3,1980,4
73,0,6,2250,6
74,0,4,1290,4
75,0,0,1620,0
76,0,2,1050,2
77,0,2,1860,2
78,0,1,1440,1
79,0,4,1740,4
80,1,3,1230,4
81,0,3,1620,3
82,0,0,930,0
83,0,0,1770,0
84,0,2,1470,2
85,1,3,1860,4
86,0,1,1470,1
87,0,2,1350,2
88,1,3,1740,4
89,0,1,1650,1
90,0,0,1380,0
91,0,0,1740,0
92,0,0,1710,0
93,0,3,1200,3
94,0,0,1800,0
95,0,3,1170,3
96,0,3,2100,3
97,2,3,1560,5
98,0,0,1500,0
99,0,5,1440,5
100,0,1,1290,1
101,0,0,1860,0
102,0,0,1500,0
103,0,1,2070,1
104,1,2,1770,3
105,0,4,1350,4
106,0,2,1950,2
107,0,0,1470,0
108,0,5,2280,5
109,0,3,2010,3
110,0,0,1980,0
111,0,0,1800,0
112,0,4,1950,4
113,2,3,1680,5
114,0,1,1590,1
115,0,0,1440,0
116,0,1,1590,1
117,0,2,1980,2
118,0,0,1080,0
119,0,2,1530,2
120,0,4,1320,4
121,0,2,2040,2
122,0,3,1530,3
123,0,2,1470,2
124,0,8,1380,8
125,0,4,1770,4
