,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,2550,0
1,2,0,1530,2
2,2,1,2460,3
3,0,0,2160,0
4,0,0,2100,0
5,0,0,1500,0
6,0,0,1950,0
7,0,0,1020,0
8,0,0,3060,0
9,0,0,2460,0
10,0,0,2820,0
11,0,0,1500,0
12,0,0,2610,0
13,1,0,3330,1
14,0,0,1470,0
15,0,1,1020,1
16,1,0,2010,1
17,0,0,2640,0
18,0,0,4020,0
19,0,0,2460,0
20,0,0,1320,0
21,1,0,2400,1
22,1,0,2100,1
23,2,0,1920,2
24,0,0,5460,0
25,0,0,3360,0
26,0,0,2850,0
27,0,0,2250,0
28,1,0,2550,1
29,0,0,6660,0
30,0,0,2220,0
31,0,0,2010,0
32,1,0,3390,1
33,0,2,3150,2
34,0,0,1560,0
35,1,1,2070,2
36,2,0,8160,2
37,2,1,2790,3
38,0,0,1590,0
39,2,0,1110,2
40,2,1,2040,3
41,1,1,2640,2
42,0,0,3000,0
43,0,1,6330,1
44,0,1,1770,1
45,0,0,2100,0
46,0,0,2520,0
47,1,1,1530,2
48,2,0,4020,2
49,0,0,6300,0
50,0,0,1920,0
51,0,0,3420,0
52,0,0,1650,0
53,0,0,2490,0
54,1,0,1230,1
55,0,0,1650,0
56,1,0,3210,1
57,0,0,2400,0
58,0,0,1830,0
59,1,0,1530,1
60,0,0,2460,0
61,0,2,4680,2
62,0,1,1350,1
63,0,0,3720,0
64,1,0,2280,1
65,3,0,1980,3
66,0,0,5640,0
67,0,0,1740,0
68,2,0,1500,2
69,0,0,3240,0
70,1,1,2550,2
71,0,0,1110,0
72,0,0,1770,0
73,0,1,2850,1
74,1,0,3840,1
75,0,0,1320,0
76,0,1,2730,1
77,2,0,1860,2
78,0,0,5190,0
79,2,0,1710,2
80,0,0,1170,0
81,1,1,2580,2
82,0,1,2370,1
83,0,1,4110,1
84,0,0,5010,0
85,0,0,1710,0
86,1,0,1530,1
87,0,0,3360,0
88,0,0,2280,0
89,1,1,4110,2
90,1,0,2040,1
91,0,0,3900,0
92,0,0,1560,0
93,0,3,1830,3
94,0,0,2700,0
95,1,0,2460,1
96,3,0,2160,3
97,3,0,1320,3
98,0,0,4620,0
99,0,0,2040,0
100,0,0,1260,0
101,0,0,3030,0
102,0,0,1710,0
103,0,0,2040,0
104,0,0,5280,0
105,1,0,2520,1
106,2,0,1440,2
107,0,0,3090,0
108,0,0,2610,0
109,4,0,2430,4
110,0,0,2220,0
111,0,1,1770,1
112,0,0,3510,0
113,1,0,2490,1
114,2,0,3090,2
115,6,0,2310,6
116,5,0,1770,5
117,0,0,4350,0
118,2,0,2130,2
119,3,0,3570,3
120,4,0,2850,4
121,8,0,2550,8
122,2,0,1410,2
123,0,0,2490,0
124,0,0,3150,0
125,1,0,4710,1
126,2,0,2370,2
127,6,0,1830,6
128,0,0,1680,0
129,0,1,1410,1
130,1,0,3660,1
131,3,0,2040,3
132,3,0,1740,3
133,4,0,5280,4
134,5,0,3000,5
135,9,0,2700,9
136,0,0,2220,0
137,1,1,2610,2
138,1,3,1710,4
139,3,1,2190,4
140,4,0,1140,4
141,5,1,4110,6
142,6,0,2220,6
143,2,0,1560,2
144,0,0,2370,0
145,0,0,4590,0
146,0,0,1200,0
147,0,0,2100,0
148,0,0,2310,0
149,0,0,3270,0
150,0,0,3810,0
151,1,0,2310,1
152,0,1,2190,1
153,0,1,3270,1
154,2,0,2040,2
155,0,0,1650,0
156,1,0,2610,1
157,0,2,2580,2
158,0,1,3270,1
159,0,1,2100,1
160,2,0,1050,2
161,2,0,1710,2
162,3,0,3690,3
163,6,0,3210,6
164,6,0,2670,6
165,2,0,2130,2
166,3,0,3030,3
167,0,0,1200,0
168,0,0,1890,0
169,1,0,3030,1
170,0,1,1230,1
171,1,0,2460,1
172,2,0,1920,2
173,0,0,2370,0
174,0,0,2070,0
175,1,0,4230,1
176,0,0,1170,0
177,1,0,1770,1
178,0,0,3450,0
179,2,1,1080,3
180,1,0,1950,1
181,2,0,1470,2
182,0,0,1920,0
183,0,1,4560,1
184,0,0,1350,0
185,1,0,2130,1
186,1,0,1830,1
187,0,0,2760,0
188,2,0,1500,2
189,0,0,5550,0
190,0,2,2010,2
191,2,0,1770,2
192,0,0,2820,0
193,0,0,2640,0
194,0,0,2370,0
195,0,0,2070,0
196,2,1,1500,3
197,1,1,1980,2
198,0,1,3270,1
199,0,0,1320,0
200,0,0,2370,0
201,0,0,2190,0
202,4,1,1920,5
203,0,0,1410,0
204,1,0,4710,1
205,1,0,1830,1
206,0,0,1140,0
207,0,0,1050,0
208,1,0,2310,1
209,1,0,1830,1
210,0,0,2820,0
211,0,1,2310,1
212,0,0,1050,0
213,0,1,2460,1
214,2,0,1710,2
215,1,0,3330,1
216,0,0,1980,0
217,0,0,990,0
218,0,2,2550,2
219,2,0,2190,2
220,3,0,4050,3
221,2,2,1590,4
222,0,0,2130,0
223,0,0,2310,0
224,2,0,2010,2
225,2,0,3330,2
226,1,0,4830,1
227,6,0,1950,6
228,0,0,1800,0
229,0,0,1860,0
230,1,0,1020,1
231,1,0,1680,1
232,2,1,1410,3
233,0,0,2760,0
234,0,0,3120,0
235,2,0,2640,2
236,0,0,1560,0
237,0,0,1980,0
238,1,0,1140,1
239,2,1,1590,3
240,0,0,2640,0
241,0,0,1590,0
242,0,0,2400,0
243,1,0,2160,1
244,0,0,2220,0
245,0,1,1230,1
246,1,0,2940,1
247,0,0,1980,0
248,0,0,1740,0
249,0,0,2880,0
250,0,0,1440,0
251,0,0,2070,0
252,0,0,2700,0
253,0,0,2460,0
254,1,0,1560,1
255,2,0,2100,2
256,2,0,4260,2
