,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1230,0
1,1,1,2040,2
2,0,3,2250,3
3,0,5,2160,5
4,0,3,1560,3
5,1,3,2280,4
6,0,2,1770,2
7,0,5,3000,5
8,2,7,2100,9
9,0,0,1710,0
10,1,5,2160,6
11,0,2,1440,2
12,0,7,1890,7
13,0,8,2880,8
14,0,0,1320,0
15,0,2,1800,2
16,0,1,1470,1
17,0,0,1140,0
18,0,1,1710,1
19,1,3,2130,4
20,0,1,1320,1
21,1,0,1650,1
22,1,4,2070,5
23,0,6,2550,6
24,0,1,1380,1
25,1,0,1770,1
26,0,5,2340,5
27,0,0,1530,0
28,0,0,1320,0
29,0,5,2310,5
30,0,3,2340,3
31,2,2,2010,4
32,4,3,1740,7
33,0,1,1620,1
34,0,4,2280,4
35,0,4,1860,4
36,0,1,2010,1
37,0,3,1590,3
38,0,3,2100,3
39,0,0,1080,0
40,0,3,2220,3
41,0,6,2610,6
42,1,5,1980,6
43,0,0,1350,0
44,0,1,1140,1
45,0,6,2280,6
46,0,0,1470,0
47,0,2,1950,2
48,0,0,1980,0
49,0,6,1920,6
50,0,1,1320,1
51,0,2,1950,2
52,0,3,2190,3
53,0,6,2100,6
54,2,2,1350,4
55,0,0,1680,0
56,0,4,2370,4
57,0,1,1440,1
58,0,3,1530,3
59,1,6,2580,7
60,3,9,2490,12
61,0,7,2280,7
62,0,1,1860,1
63,0,2,1230,2
64,0,2,1590,2
65,0,0,1620,0
66,0,1,1590,1
67,2,1,1290,3
68,0,1,1920,1
69,0,0,1800,0
70,0,0,1620,0
71,0,1,1320,1
72,0,2,2040,2
73,1,1,1830,2
74,0,2,1470,2
75,0,2,1830,2
76,0,0,2220,0
77,0,0,1770,0
78,0,9,2010,9
79,0,8,2640,8
80,0,2,1710,2
81,0,2,2280,2
82,0,6,1740,6
83,0,3,1350,3
84,2,1,1170,3
85,2,1,2610,3
86,0,4,2250,4
87,0,0,1740,0
88,0,0,2640,0
89,0,4,1830,4
90,0,0,1980,0
91,0,0,1110,0
92,0,7,2070,7
93,0,1,2820,1
94,0,0,1290,0
95,0,1,2160,1
96,0,4,2010,4
97,0,2,1230,2
98,0,0,1830,0
99,0,4,2190,4
100,0,0,1590,0
101,0,1,1470,1
102,0,0,2160,0
103,0,6,1650,6
104,0,2,1740,2
105,0,2,3060,2
106,1,1,2130,2
107,0,3,1590,3
108,0,0,1560,0
109,1,0,1860,1
110,2,0,1260,2
111,0,2,2010,2
112,0,6,1620,6
113,0,1,1260,1
114,1,1,2040,2
115,0,5,1860,5
116,0,7,2970,7
117,0,0,1020,0
118,0,1,1320,1
119,0,1,2160,1
120,0,2,1290,2
121,0,2,1860,2
122,0,0,1320,0
123,0,4,2880,4
124,0,1,1770,1
125,0,3,1470,3
126,0,6,2040,6
127,0,3,1740,3
128,0,0,1710,0
129,1,1,1560,2
130,0,1,2010,1
131,0,3,1860,3
132,0,6,2490,6
133,0,4,1650,4
134,0,1,1320,1
135,0,1,1560,1
136,0,3,2310,3
137,0,3,1890,3
138,0,0,1560,0
139,1,4,3150,5
140,0,6,1710,6
141,0,2,1620,2
142,0,4,2220,4
143,0,2,2190,2
144,1,5,1920,6
145,0,5,1680,5
146,0,0,1320,0
147,0,0,2100,0
148,0,3,2040,3
149,2,5,1560,7
150,0,0,1170,0
151,0,0,1890,0
152,1,1,1680,2
153,0,2,1380,2
154,0,3,2010,3
155,2,3,1470,5
156,0,2,2400,2
157,0,2,1410,2
158,0,1,1680,1
159,0,1,2100,1
160,0,0,1680,0
161,0,1,1410,1
162,0,8,2580,8
163,0,2,1290,2
164,1,1,2160,2
165,1,1,2700,2
166,0,5,1950,5
167,0,1,2640,1
168,1,0,1740,1
169,0,5,1860,5
170,0,2,2130,2
171,1,2,1590,3
172,1,0,1290,1
173,0,2,2100,2
174,0,3,2070,3
175,1,2,1440,3
176,0,1,1800,1
177,0,1,1950,1
178,0,2,1230,2
179,0,0,1620,0
180,0,3,1530,3
181,0,0,2520,0
182,0,2,1440,2
183,1,1,1710,2
184,0,2,1950,2
185,0,2,1770,2
186,0,1,1560,1
187,0,3,1470,3
188,0,5,1050,5
189,0,0,1380,0
190,0,3,2040,3
191,0,3,1560,3
192,1,1,1200,2
193,0,2,2070,2
194,0,0,1440,0
195,0,3,1620,3
196,0,6,2340,6
197,0,0,1500,0
198,0,2,1320,2
199,0,3,2370,3
200,0,6,2340,6
201,0,0,1260,0
202,0,2,1890,2
203,1,6,2310,7
204,0,5,1830,5
205,0,0,1230,0
206,0,2,1710,2
207,0,3,2070,3
208,0,4,1230,4
209,0,2,1710,2
210,1,3,2100,4
211,0,4,1800,4
212,0,0,1230,0
213,0,0,1650,0
214,0,5,1590,5
215,0,2,2040,2
216,0,4,1620,4
217,0,5,1950,5
218,0,0,1590,0
219,0,2,1980,2
220,0,0,1620,0
221,1,3,1470,4
222,0,1,1500,1
223,0,3,2100,3
224,0,0,1620,0
225,0,0,1860,0
226,0,2,2310,2
227,0,4,2190,4
228,0,0,1320,0
229,0,1,1800,1
230,0,2,2190,2
231,0,0,1950,0
232,0,2,1500,2
233,2,2,1500,4
234,0,5,2190,5
235,0,3,1260,3
236,0,3,2010,3
237,0,0,2040,0
238,0,3,1830,3
239,0,0,1560,0
240,2,0,1380,2
241,0,1,1800,1
242,0,1,1560,1
243,0,0,1980,0
244,0,1,1830,1
245,2,1,1410,3
246,0,8,2100,8
247,0,1,1560,1
248,0,1,1980,1
249,0,2,1350,2
250,0,4,1800,4
251,0,0,1620,0
252,0,1,1470,1
253,0,1,1410,1
254,0,1,2550,1
255,0,1,1890,1
256,0,2,1380,2
257,0,2,1830,2
258,0,0,1500,0
