,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1110,0
1,0,0,2070,0
2,1,0,1830,1
3,0,0,1350,0
4,0,0,1110,0
5,1,0,1890,1
6,0,0,1230,0
7,0,0,1650,0
8,0,0,2130,0
9,0,0,1140,0
10,0,0,1830,0
11,0,0,1560,0
12,0,0,2370,0
13,0,0,1770,0
14,0,0,1590,0
15,0,0,1290,0
16,0,0,1890,0
17,0,0,990,0
18,0,0,1590,0
19,0,0,1620,0
20,0,0,1530,0
21,0,1,1020,1
22,0,0,1410,0
23,0,0,1590,0
24,0,0,1350,0
25,0,0,1260,0
26,0,2,1140,2
27,0,0,1530,0
28,0,0,1140,0
29,0,1,1380,1
30,0,0,1170,0
31,0,0,1920,0
32,0,0,1710,0
33,0,0,1440,0
34,0,0,1530,0
35,1,0,2190,1
36,0,0,2040,0
37,0,0,1260,0
38,0,0,1470,0
39,0,0,2520,0
40,0,0,1500,0
41,0,0,1620,0
42,1,0,1860,1
43,0,0,1020,0
44,0,0,2220,0
45,0,0,1650,0
46,0,0,1380,0
47,0,1,2130,1
48,1,0,1740,1
49,3,1,1050,4
50,0,0,2220,0
51,0,0,1950,0
52,1,0,1530,1
53,0,2,2340,2
54,0,1,1500,1
55,1,0,1890,1
56,0,0,1380,0
57,0,0,1770,0
58,0,0,1530,0
59,0,0,1440,0
60,0,0,1530,0
61,0,0,1920,0
62,0,0,1260,0
63,0,0,2190,0
64,2,0,1350,2
65,2,0,1050,2
66,0,0,1860,0
67,0,2,1650,2
68,0,0,1350,0
69,0,0,1110,0
70,0,1,1620,1
71,0,0,1350,0
72,0,0,1380,0
73,0,0,1050,0
74,0,0,1740,0
75,0,0,2070,0
76,0,0,1230,0
77,0,0,1590,0
78,0,0,2400,0
79,0,0,1440,0
80,1,0,1800,1
81,0,0,1470,0
82,0,0,1230,0
83,0,0,1080,0
84,1,0,1500,1
85,0,0,1290,0
86,1,0,1050,1
87,0,0,1980,0
88,0,0,1920,0
89,0,1,1620,1
90,2,0,1410,2
91,0,0,1320,0
92,0,0,1470,0
93,0,0,2040,0
94,0,0,1500,0
95,0,0,1260,0
96,0,0,1140,0
97,0,0,1950,0
98,0,0,1380,0
99,0,0,1770,0
100,0,0,1470,0
101,0,0,1620,0
102,0,0,1350,0
103,0,0,1500,0
104,0,0,1800,0
105,0,0,1050,0
106,1,0,1830,1
107,0,0,1800,0
108,0,1,1770,1
109,0,0,1200,0
110,0,0,1560,0
111,0,0,1770,0
112,2,0,1470,2
113,0,0,1170,0
114,0,0,900,0
115,0,0,1920,0
116,0,0,1770,0
117,0,0,1200,0
118,0,0,1710,0
119,0,0,1740,0
120,0,1,1380,1
121,0,0,1080,0
122,0,0,2160,0
123,0,0,1110,0
124,0,0,1800,0
125,0,0,1680,0
126,0,0,1650,0
127,0,0,1050,0
128,1,0,1410,1
129,0,0,1650,0
130,0,0,1110,0
131,0,0,1620,0
132,0,0,1620,0
133,0,0,1410,0
134,0,0,1380,0
135,0,0,1680,0
136,0,0,1230,0
137,0,0,1680,0
138,0,0,1380,0
139,0,0,1650,0
140,0,0,1470,0
141,2,0,1350,2
142,0,0,1620,0
143,0,1,2040,1
144,0,0,1260,0
145,0,0,1050,0
146,0,0,1680,0
147,0,0,1860,0
148,0,0,1740,0
149,0,0,1560,0
150,0,0,1470,0
151,0,0,2010,0
152,0,0,2130,0
153,2,0,1530,2
154,0,0,1260,0
155,0,0,2100,0
156,0,0,1500,0
157,0,0,1260,0
158,0,0,2100,0
159,0,0,1530,0
160,0,0,1080,0
161,0,0,2010,0
162,0,0,1560,0
163,0,1,1140,1
164,1,0,1770,1
165,0,0,1710,0
166,0,0,900,0
167,0,0,1710,0
168,0,0,1680,0
169,0,0,1410,0
170,0,0,1650,0
171,0,0,1710,0
172,0,0,1530,0
173,0,0,2130,0
174,0,0,1470,0
175,0,0,1470,0
176,0,1,1860,1
177,0,0,1080,0
178,0,0,1500,0
179,0,0,960,0
180,0,1,1650,1
181,0,0,1680,0
182,0,0,1560,0
183,0,0,1440,0
184,1,0,1800,1
185,0,0,1470,0
186,0,0,1860,0
187,0,2,1740,2
188,0,0,2130,0
189,0,0,1050,0
190,0,0,1620,0
191,0,0,1230,0
192,2,0,990,2
193,0,0,2100,0
194,0,0,1920,0
195,0,0,1500,0
196,0,0,1500,0
197,0,0,2280,0
198,0,0,1500,0
199,0,0,2010,0
200,0,0,1290,0
201,0,0,1590,0
202,0,1,1380,1
203,0,1,1980,1
204,0,0,1110,0
205,0,0,1830,0
206,0,0,2250,0
207,0,0,1770,0
208,0,0,1800,0
209,0,0,1500,0
210,0,0,1290,0
211,0,0,2250,0
212,0,0,1320,0
213,0,0,2280,0
214,0,0,1980,0
215,0,0,1890,0
216,0,0,1590,0
217,0,0,1590,0
218,0,0,2130,0
219,0,1,1800,1
220,2,0,1110,2
221,0,0,1650,0
222,0,0,2400,0
223,0,0,1620,0
224,0,1,1080,1
225,0,0,1920,0
226,0,0,1620,0
227,0,0,1080,0
228,0,0,1860,0
229,0,0,1800,0
230,0,0,1770,0
231,1,0,1290,1
232,0,0,1860,0
233,0,1,1320,1
234,0,0,1710,0
235,0,0,2100,0
236,0,0,1350,0
237,0,0,1650,0
238,2,0,1410,2
239,0,0,1530,0
240,0,1,1740,1
241,0,0,1230,0
242,0,0,1860,0
243,0,1,1620,1
244,0,0,1470,0
245,0,0,1350,0
246,0,0,2160,0
247,0,2,1710,2
248,2,0,1230,2
249,0,0,1560,0
250,0,2,1800,2
251,2,0,1230,2
252,0,0,1620,0
