,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1470,0
1,0,0,1950,0
2,0,1,1620,1
3,2,0,1290,2
4,0,0,2100,0
5,0,0,1350,0
6,0,0,2010,0
7,0,0,1920,0
8,0,0,1680,0
9,0,1,1980,1
10,2,0,1530,2
11,0,0,1350,0
12,0,1,1650,1
13,2,0,1440,2
14,0,0,1290,0
15,0,2,1200,2
16,1,1,1410,2
17,0,0,1830,0
18,0,0,960,0
19,0,0,1200,0
20,0,0,1860,0
21,0,1,1770,1
22,0,0,1320,0
23,0,0,1680,0
24,0,2,1320,2
25,0,0,1350,0
26,0,1,1890,1
27,0,1,1560,1
28,0,1,1920,1
29,0,0,1800,0
30,0,0,1590,0
31,1,0,2370,1
32,0,0,2010,0
33,2,0,1710,2
34,0,0,1230,0
35,0,0,1680,0
36,0,2,1620,2
37,0,0,1350,0
38,0,1,1410,1
39,0,0,1380,0
40,1,0,1860,1
41,0,0,1290,0
42,0,1,990,1
43,0,0,1830,0
44,0,1,1620,1
45,0,1,1380,1
46,0,1,1230,1
47,1,1,1830,2
48,0,0,1710,0
49,0,0,1500,0
50,0,3,1620,3
51,0,2,1650,2
52,0,1,1200,1
53,0,0,1500,0
54,0,0,1740,0
55,0,0,1080,0
56,0,1,1440,1
57,0,1,1680,1
58,0,2,1620,2
59,0,0,1170,0
60,0,0,1560,0
61,1,0,1200,1
62,0,0,1980,0
63,0,0,1380,0
64,0,0,1800,0
65,0,0,1380,0
66,0,1,1410,1
67,0,0,1140,0
68,1,0,1860,1
69,0,0,1110,0
70,0,0,1560,0
71,0,1,1680,1
72,0,0,1470,0
73,0,0,1950,0
74,0,0,1710,0
75,0,1,1950,1
76,0,1,1980,1
77,0,0,1380,0
78,0,0,1080,0
79,0,0,1350,0
80,0,2,2610,2
81,0,2,2010,2
82,1,1,1560,2
83,1,1,2190,2
84,0,3,1050,3
85,0,0,1710,0
86,0,0,1500,0
87,0,0,1410,0
88,1,0,1140,1
89,0,1,2010,1
90,0,0,870,0
91,0,0,1230,0
92,0,0,1920,0
93,2,0,1860,2
94,0,0,1590,0
95,0,1,2100,1
96,0,0,1590,0
97,1,0,1950,1
98,0,2,1950,2
99,0,0,1170,0
100,0,1,2460,1
101,2,0,1530,2
102,0,1,1110,1
103,0,0,1560,0
104,0,0,3030,0
105,0,0,1410,0
106,0,1,1290,1
107,0,0,1830,0
108,0,0,1080,0
109,0,0,1950,0
110,0,1,1890,1
111,0,0,1740,0
112,0,0,1740,0
113,0,1,2190,1
114,0,1,1530,1
115,0,2,990,2
116,0,0,1860,0
117,0,0,1650,0
118,0,1,1620,1
119,0,0,1440,0
120,0,0,1770,0
121,0,0,1710,0
122,0,0,1110,0
123,1,1,2160,2
124,0,0,1230,0
125,0,0,2280,0
126,0,1,1320,1
127,0,1,2040,1
128,0,0,1350,0
129,0,0,1710,0
130,0,0,1500,0
131,0,0,1650,0
132,0,0,1080,0
133,0,0,1440,0
134,0,0,1530,0
135,0,0,1020,0
136,0,0,1560,0
137,0,0,1620,0
138,0,0,1200,0
139,0,1,1620,1
140,0,0,2310,0
141,1,0,1440,1
142,0,1,1200,1
143,0,1,1050,1
144,0,0,1800,0
145,0,0,1620,0
146,0,0,1140,0
147,0,0,1470,0
148,0,0,1860,0
149,0,1,1620,1
150,0,0,1470,0
151,1,0,1230,1
152,0,0,960,0
153,0,0,1590,0
154,1,1,1920,2
155,0,0,1620,0
156,2,0,1320,2
157,0,1,1470,1
158,0,0,1950,0
159,2,0,1470,2
160,0,0,1830,0
161,1,0,1710,1
162,2,1,1500,3
163,0,0,1380,0
164,0,0,1290,0
165,0,1,1860,1
166,0,1,1350,1
167,0,0,1590,0
168,0,3,1590,3
169,0,0,1350,0
170,0,3,2220,3
171,0,1,1920,1
172,0,0,2220,0
173,2,2,1440,4
174,0,1,1860,1
175,0,0,1530,0
176,0,0,1980,0
177,0,0,1590,0
178,0,0,990,0
179,0,1,1590,1
180,1,1,2310,2
181,0,1,1110,1
182,0,0,1590,0
183,0,0,1620,0
184,0,0,1110,0
185,0,0,1680,0
186,0,2,1170,2
187,0,0,1680,0
188,0,0,1320,0
189,0,0,1470,0
190,0,0,1500,0
191,0,2,1770,2
192,0,0,1290,0
193,0,0,1050,0
194,0,0,1830,0
195,0,0,1620,0
196,0,0,1050,0
197,0,0,1500,0
198,0,0,1530,0
199,1,0,1200,1
200,0,0,1980,0
201,0,1,1590,1
202,0,0,1020,0
203,0,0,1440,0
204,0,0,2070,0
205,1,0,1080,1
206,0,0,1710,0
207,0,0,1230,0
208,1,0,1710,1
209,1,0,2310,1
210,0,0,1710,0
211,1,0,1950,1
212,0,2,1590,2
213,0,0,1530,0
214,0,2,2130,2
215,1,1,1380,2
216,0,0,1140,0
217,0,0,1920,0
218,0,2,1560,2
219,0,0,1020,0
220,0,0,1320,0
221,0,1,1980,1
222,0,2,1470,2
223,0,0,1740,0
224,0,0,1560,0
225,0,2,1530,2
226,0,1,2190,1
227,1,0,2040,1
228,0,2,1020,2
229,0,0,1530,0
230,0,0,1950,0
231,0,0,2040,0
232,0,2,1620,2
233,0,0,1440,0
234,0,0,1410,0
235,0,0,1380,0
236,1,0,1140,1
237,0,1,2100,1
238,0,0,1500,0
239,0,0,1620,0
240,0,3,1560,3
241,0,0,1680,0
242,1,0,1170,1
243,0,0,1710,0
244,0,2,1410,2
245,0,0,1320,0
246,0,0,1980,0
247,0,0,1320,0
248,1,1,1650,2
249,0,0,1530,0
250,0,0,2190,0
