,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1200,0
1,0,0,1590,0
2,1,1,1440,2
3,0,2,1320,2
4,0,0,1620,0
5,1,1,1320,2
6,0,1,1380,1
7,0,0,1800,0
8,0,0,1230,0
9,0,0,1920,0
10,0,0,1800,0
11,0,2,1380,2
12,0,2,1320,2
13,0,2,1440,2
14,0,0,1170,0
15,0,2,1710,2
16,0,2,1260,2
17,0,0,1680,0
18,0,0,1200,0
19,0,0,1140,0
20,0,0,1320,0
21,1,0,1770,1
22,0,2,1350,2
23,0,1,1530,1
24,0,1,1230,1
25,0,2,1980,2
26,0,1,1500,1
27,0,1,1140,1
28,0,1,1470,1
29,0,0,1440,0
30,0,0,1620,0
31,0,1,1440,1
32,0,0,1140,0
33,0,1,1950,1
34,0,0,1770,0
35,0,0,1380,0
36,0,2,1770,2
37,0,0,1170,0
38,0,0,1590,0
39,0,0,1530,0
40,0,1,1440,1
41,0,1,1260,1
42,0,0,1710,0
43,0,2,1620,2
44,0,0,1350,0
45,0,0,1170,0
46,0,2,1380,2
47,0,1,1410,1
48,0,0,1110,0
49,0,3,1560,3
50,0,0,1380,0
51,0,0,1200,0
52,0,2,1860,2
53,0,1,1530,1
54,0,0,1230,0
55,0,1,1560,1
56,0,1,1320,1
57,0,2,1410,2
58,1,2,1710,3
59,0,0,1050,0
60,0,0,1530,0
61,0,1,1530,1
62,0,1,1380,1
63,0,1,1230,1
64,0,2,1110,2
65,0,1,1260,1
66,0,0,1200,0
67,0,0,1110,0
68,0,2,1290,2
69,0,0,1140,0
70,0,1,1470,1
71,0,0,1500,0
72,0,0,1380,0
73,0,0,1170,0
74,0,1,1290,1
75,0,0,1770,0
76,1,1,1140,2
77,0,0,1530,0
78,0,2,1530,2
79,0,0,1530,0
80,0,2,1230,2
81,1,2,1650,3
82,0,1,1290,1
83,0,3,1590,3
84,0,2,1470,2
85,0,0,1260,0
86,0,0,1110,0
87,0,0,990,0
88,0,0,1440,0
89,0,0,1380,0
90,0,1,1230,1
91,0,0,1290,0
92,0,1,1110,1
93,0,0,1710,0
94,0,0,1500,0
95,0,1,1140,1
96,0,3,1650,3
97,0,0,1440,0
98,0,2,1170,2
99,0,0,1800,0
100,0,0,1380,0
101,0,0,1260,0
102,1,0,1050,1
103,0,0,1650,0
104,0,0,1500,0
105,0,1,1500,1
106,1,0,1770,1
107,0,1,1320,1
108,0,1,1140,1
109,0,2,990,2
110,0,0,1170,0
111,0,0,1230,0
112,0,1,1590,1
113,0,0,1500,0
114,0,0,1320,0
115,0,0,1500,0
116,0,0,1260,0
117,0,0,1320,0
118,0,0,1350,0
119,0,2,1380,2
120,1,1,1170,2
121,0,1,1320,1
122,0,0,1110,0
123,0,1,1380,1
124,0,0,1290,0
125,0,0,1350,0
126,0,1,1410,1
127,0,0,1170,0
128,0,0,930,0
129,0,0,1380,0
130,0,1,1260,1
131,0,1,1710,1
132,0,0,1500,0
