,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,1140,0
1,0,0,1830,0
2,0,0,1710,0
3,0,0,1290,0
4,1,0,1860,1
5,0,3,1590,3
6,0,0,1560,0
7,0,0,1980,0
8,0,0,1260,0
9,0,0,1260,0
10,0,0,2220,0
11,0,0,1830,0
12,0,1,1620,1
13,0,0,1020,0
14,0,0,1950,0
15,0,0,1530,0
16,0,0,1740,0
17,0,0,1620,0
18,0,1,1260,1
19,0,0,2220,0
20,0,0,1800,0
21,0,0,1200,0
22,0,0,2880,0
23,0,0,2100,0
24,0,1,1710,1
25,0,0,1110,0
26,0,0,2580,0
27,0,1,1680,1
28,0,0,2580,0
29,0,0,1320,0
30,0,0,1020,0
31,0,0,1410,0
32,0,0,1920,0
33,1,0,2580,1
34,0,3,1530,3
35,0,0,960,0
36,0,0,1380,0
37,0,0,1230,0
38,2,0,1050,2
39,0,0,1710,0
40,0,0,1110,0
41,0,0,1650,0
42,0,0,1710,0
43,0,0,1680,0
44,1,1,1530,2
45,0,0,1290,0
46,0,0,1770,0
47,0,0,1410,0
48,2,0,1230,2
49,0,1,1860,1
50,0,1,1800,1
51,0,0,1620,0
52,0,0,1470,0
53,0,1,1140,1
54,0,0,1830,0
55,0,0,1830,0
56,0,0,1410,0
57,0,0,1200,0
58,0,1,2040,1
59,0,1,1380,1
60,0,0,1770,0
61,0,0,1440,0
62,0,0,1590,0
63,1,0,2010,1
64,0,1,900,1
65,0,0,1590,0
66,0,0,2190,0
67,1,1,1980,2
68,0,0,1350,0
69,0,1,1290,1
70,0,2,1380,2
71,0,0,1680,0
72,0,0,1410,0
73,0,2,1110,2
74,0,1,1830,1
75,0,0,1680,0
76,0,1,1530,1
77,1,1,1230,2
78,0,1,1080,1
79,0,0,1530,0
80,1,0,1020,1
81,0,0,1650,0
82,0,0,1530,0
83,1,0,1050,1
84,0,0,1620,0
85,0,0,1500,0
86,0,0,1470,0
87,0,1,1320,1
88,0,0,1830,0
89,0,2,1470,2
90,0,0,1530,0
91,0,0,1140,0
92,0,1,1740,1
93,0,0,1650,0
94,0,0,1470,0
95,0,0,1350,0
96,0,0,1380,0
97,0,0,930,0
98,0,1,2100,1
99,0,3,2130,3
100,0,0,960,0
101,0,0,1410,0
102,0,1,2310,1
103,0,0,1020,0
104,0,0,1710,0
105,0,0,1560,0
106,0,2,1890,2
107,0,1,1650,1
108,0,0,1770,0
109,0,0,2160,0
110,0,1,900,1
111,0,0,1890,0
112,0,1,1410,1
113,0,0,2460,0
114,0,0,2550,0
115,2,0,1650,2
116,0,2,1620,2
117,0,0,1470,0
118,0,0,990,0
119,1,0,1350,1
120,1,0,2130,1
121,0,0,1560,0
122,0,0,1590,0
123,0,0,1170,0
124,0,0,1710,0
125,0,0,2220,0
126,0,1,1710,1
127,0,0,2100,0
128,0,0,1440,0
129,0,1,1530,1
130,0,0,1260,0
131,0,1,1980,1
132,0,0,1800,0
133,0,0,1230,0
134,0,0,1710,0
135,0,1,1620,1
136,0,0,1350,0
137,0,0,1170,0
138,0,0,1890,0
139,0,0,1500,0
140,0,0,870,0
141,0,0,1200,0
142,0,0,1620,0
143,0,0,2130,0
144,0,2,1200,2
145,0,0,1020,0
146,0,0,1590,0
147,0,0,1530,0
148,0,0,1350,0
149,0,0,1200,0
150,0,0,1050,0
151,0,0,1470,0
152,0,0,1800,0
153,0,0,1560,0
154,0,0,1470,0
155,0,0,1380,0
156,0,0,1320,0
157,0,0,1740,0
158,0,0,1650,0
159,1,0,2010,1
160,0,2,1440,2
161,0,1,1050,1
162,1,0,1380,1
163,0,1,2400,1
164,1,0,1830,1
165,0,0,1410,0
166,0,0,1170,0
167,0,0,2040,0
168,0,0,1410,0
169,0,0,1380,0
170,0,0,1200,0
171,0,0,2040,0
172,0,1,1500,1
173,0,0,1230,0
174,0,0,1440,0
175,0,0,1290,0
176,0,0,2100,0
177,0,1,1680,1
178,0,0,1710,0
179,1,0,1920,1
180,0,2,1380,2
181,0,0,1530,0
182,1,0,2070,1
183,0,0,1680,0
184,0,0,1080,0
185,0,0,1590,0
186,0,0,1950,0
187,0,0,1500,0
188,0,0,1890,0
189,0,0,1710,0
190,0,0,1560,0
191,0,0,1290,0
192,0,1,1680,1
193,0,0,1350,0
194,0,1,1740,1
195,0,0,1980,0
196,0,0,1470,0
197,0,0,1230,0
198,0,0,1680,0
199,0,0,2610,0
200,0,0,1260,0
201,0,0,1740,0
202,0,1,1620,1
203,0,0,2100,0
204,0,1,1350,1
205,0,0,1590,0
206,0,0,2160,0
207,0,1,1410,1
208,0,0,1530,0
209,1,0,1770,1
210,0,1,1500,1
211,0,0,2040,0
212,0,0,1530,0
213,0,1,900,1
214,0,0,2790,0
215,1,0,1590,1
216,0,0,1530,0
217,0,0,1560,0
218,0,0,2670,0
219,1,0,1110,1
220,0,0,1650,0
221,0,0,1020,0
222,0,1,1890,1
223,0,0,1590,0
224,0,1,870,1
225,0,0,1620,0
226,0,0,1320,0
227,0,0,1050,0
228,0,0,1740,0
229,0,0,1230,0
230,0,0,1080,0
231,0,0,2040,0
232,0,1,1710,1
233,0,0,1710,0
234,1,0,1350,1
235,0,2,930,2
236,0,1,1590,1
237,0,0,1620,0
238,0,1,1170,1
239,0,0,1440,0
240,0,0,1950,0
241,0,2,1710,2
242,0,0,1770,0
243,0,0,1620,0
244,0,0,1770,0
245,0,0,1650,0
246,0,0,1410,0
247,0,0,1290,0
248,0,0,1080,0
249,0,0,1830,0
250,0,0,1500,0
251,0,0,1380,0
