,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,3,1200,3
1,0,0,1740,0
2,0,4,1290,4
3,0,0,1830,0
4,0,1,1470,1
5,0,4,1470,4
6,0,1,1470,1
7,0,0,1410,0
8,0,1,1170,1
9,0,1,1680,1
10,0,1,1530,1
11,0,3,1650,3
12,0,2,1560,2
13,0,1,1440,1
14,0,0,1110,0
15,0,2,1530,2
16,0,2,1590,2
17,0,2,1290,2
18,0,1,1950,1
19,0,0,1530,0
20,0,3,1470,3
21,0,1,1470,1
22,0,0,1620,0
23,1,1,1350,2
24,0,0,1380,0
25,0,2,1770,2
26,0,3,1200,3
27,0,1,1200,1
28,0,6,2010,6
29,0,2,1440,2
30,0,3,1200,3
31,0,3,2040,3
32,0,0,1710,0
33,0,0,1440,0
34,0,1,1650,1
35,0,0,1440,0
36,0,3,1170,3
37,0,1,1860,1
38,0,0,1830,0
39,0,0,1500,0
40,0,1,1350,1
41,0,0,1170,0
42,0,2,1410,2
43,0,2,1770,2
44,0,2,1560,2
45,0,2,1530,2
46,0,0,1350,0
47,1,0,1770,1
48,0,2,1320,2
49,0,3,1350,3
50,0,2,1470,2
51,0,1,1470,1
52,1,0,1140,1
53,0,0,1290,0
54,0,1,1410,1
55,0,1,1380,1
56,0,1,1260,1
57,0,3,1800,3
58,0,1,1050,1
59,0,2,1500,2
60,0,0,1650,0
61,0,2,1470,2
62,0,0,1050,0
63,0,1,1980,1
64,0,1,1530,1
65,0,0,1290,0
66,0,1,1350,1
67,0,1,1440,1
68,0,1,1350,1
69,0,1,1740,1
70,0,3,1620,3
71,0,1,1170,1
72,1,3,1830,4
73,0,1,1050,1
74,0,3,1710,3
75,0,2,1350,2
76,0,1,1410,1
77,0,2,1470,2
78,0,1,1320,1
79,0,2,1260,2
80,0,4,1830,4
81,0,0,1320,0
82,0,0,1140,0
83,0,1,1260,1
84,0,2,1560,2
85,0,0,1230,0
86,0,2,1740,2
87,0,4,1260,4
88,0,1,1830,1
89,0,0,1470,0
90,0,2,1350,2
91,0,2,1320,2
92,0,2,1500,2
93,0,2,1590,2
94,0,1,1440,1
95,2,2,1230,4
96,0,2,1590,2
97,0,0,1890,0
98,0,0,1380,0
99,0,2,1740,2
100,0,1,1650,1
101,0,5,1980,5
102,0,2,1650,2
103,0,3,2130,3
104,2,3,1470,5
105,0,3,1230,3
106,0,0,1770,0
107,0,3,1470,3
108,0,1,1260,1
109,0,1,1260,1
110,0,2,1890,2
111,1,3,1260,4
112,0,0,1080,0
113,0,0,1500,0
114,1,1,1560,2
115,0,5,1320,5
116,0,2,1470,2
117,0,2,1650,2
118,0,3,2010,3
119,0,1,1350,1
120,0,0,1110,0
121,0,0,1770,0
122,0,3,1380,3
123,0,1,1290,1
124,0,0,1080,0
125,0,1,1260,1
126,0,2,2010,2
127,0,2,1590,2
128,1,2,1710,3
129,0,4,1470,4
130,0,0,1260,0
131,0,1,1080,1
132,0,2,1710,2
133,0,3,1470,3
134,0,0,1680,0
135,0,0,1740,0
136,0,1,1140,1
137,0,1,1620,1
138,0,1,1290,1
139,1,0,1500,1
140,0,6,1470,6
141,0,3,1110,3
142,0,2,1530,2
143,0,3,1650,3
144,2,3,1350,5
145,0,5,1500,5
146,0,1,1140,1
147,1,1,1440,2
148,0,3,1320,3
149,0,1,1560,1
150,0,1,1320,1
151,0,2,1470,2
152,0,0,1380,0
153,0,0,1650,0
154,0,1,1080,1
155,0,2,1950,2
156,0,2,1530,2
157,0,2,1410,2
158,0,0,1200,0
159,0,1,1590,1
160,0,1,1290,1
161,0,2,1380,2
162,0,1,1410,1
163,0,2,1800,2
164,2,3,1530,5
165,0,2,1110,2
166,0,3,1560,3
167,0,3,1470,3
168,0,0,1200,0
169,0,0,1740,0
170,1,4,1380,5
171,0,2,1710,2
172,0,2,1470,2
173,0,0,1650,0
174,1,4,2070,5
175,3,2,1530,5
176,0,1,1020,1
177,0,2,1380,2
178,0,0,960,0
179,0,1,2130,1
180,0,1,1560,1
181,0,1,1200,1
182,0,0,1290,0
183,0,1,1560,1
184,0,0,1440,0
185,0,1,1680,1
186,0,1,1680,1
187,0,2,1470,2
188,0,1,1260,1
189,0,2,1830,2
190,0,0,1680,0
191,0,3,1350,3
192,0,3,1350,3
193,0,0,1500,0
194,0,1,1350,1
195,0,1,1410,1
196,0,3,1590,3
197,0,3,1500,3
198,0,3,1890,3
199,1,3,1350,4
200,0,1,1230,1
201,0,3,1350,3
202,0,3,1650,3
203,0,1,1350,1
204,1,0,1560,1
205,0,3,1350,3
206,0,0,1230,0
207,0,0,1440,0
208,0,0,1260,0
209,0,1,1110,1
210,0,1,1290,1
211,0,1,1500,1
212,0,1,1470,1
213,0,0,1350,0
214,0,0,1710,0
215,0,0,1620,0
216,0,3,1590,3
217,0,0,1440,0
218,0,2,1920,2
219,0,4,1860,4
220,2,2,1500,4
221,0,2,1560,2
222,0,1,1260,1
223,0,3,2010,3
224,2,2,1500,4
225,0,2,1260,2
226,0,1,1680,1
227,1,2,2010,3
228,0,0,1590,0
229,0,4,1530,4
230,0,1,1410,1
231,0,0,1290,0
232,0,2,1260,2
233,0,0,1110,0
234,0,6,1410,6
235,0,1,1440,1
236,0,2,1080,2
237,0,1,1710,1
238,0,1,1590,1
239,0,1,1680,1
240,0,2,1290,2
241,0,1,1920,1
242,0,4,1770,4
243,0,1,1560,1
244,0,0,1440,0
245,0,0,1290,0
246,0,0,1080,0
247,1,3,1530,4
248,0,0,930,0
249,0,6,1740,6
