time,rs_exec_time
00:00:00,
00:02:30,0.4939582347869873
00:05:00,0.4273052215576172
00:07:30,0.5583255290985107
00:10:00,0.4505496025085449
00:12:30,0.54970383644104
00:15:00,0.5494556427001953
00:17:30,0.4480311870574951
00:20:00,0.5673549175262451
00:22:30,0.4618809223175049
00:25:00,0.5600235462188721
00:27:30,0.5518574714660645
00:30:00,0.4623088836669922
00:32:30,0.5644164085388184
00:35:00,0.4578237533569336
00:37:30,0.5668191909790039
00:40:00,0.552452802658081
00:42:30,0.45284175872802734
00:45:00,0.5739660263061523
00:47:30,0.45269298553466797
00:50:00,0.5585837364196777
00:52:30,0.45183396339416504
00:55:00,0.5548136234283447
00:57:30,0.5339736938476562
01:00:00,0.4589543342590332
01:02:30,0.5583310127258301
01:05:00,0.44951748847961426
01:07:30,0.46195316314697266
01:10:00,0.5401930809020996
01:12:30,0.4556243419647217
01:15:00,0.5626411437988281
01:17:30,0.4487440586090088
01:20:00,0.45473647117614746
01:22:30,0.5216104984283447
01:25:00,0.4511909484863281
01:27:30,0.5705578327178955
01:30:00,0.44388389587402344
01:32:30,0.5572545528411865
01:35:00,0.5370678901672363
01:37:30,0.44922423362731934
01:40:00,0.5677552223205566
01:42:30,0.9863636493682861
01:45:00,0.5682456493377686
01:47:30,0.46022629737854004
01:50:00,0.5744264125823975
01:52:30,0.4474828243255615
01:55:00,0.5583114624023438
01:57:30,0.9730374813079834
02:00:00,0.5840668678283691
02:02:30,0.452608585357666
02:05:00,0.5546886920928955
02:07:30,0.548098087310791
02:10:00,0.45706701278686523
02:12:30,0.5772075653076172
02:15:00,0.4624662399291992
02:17:30,0.4539504051208496
02:20:00,0.5573351383209229
02:22:30,0.4612596035003662
02:25:00,0.570528507232666
02:27:30,0.5665647983551025
02:30:00,0.4585697650909424
02:32:30,0.5767436027526855
02:35:00,0.4608941078186035
02:37:30,0.5548832416534424
02:40:00,0.5592086315155029
02:42:30,0.4567399024963379
02:45:00,1.0204017162322998
02:47:30,0.5626471042633057
